Nodes	BC
9606.ENSP00000305302	3.8766520185701386e-05
9606.ENSP00000353414	0.0003551451548821325
9606.ENSP00000360035	1.5988817596889913e-05
9606.ENSP00000419599	7.042810403232125e-06
9606.ENSP00000307636	1.4227859858768332e-05
9606.ENSP00000365441	8.03657010192744e-05
9606.ENSP00000410083	4.8444822496710164e-05
9606.ENSP00000227918	1.0763095140760354e-05
9606.ENSP00000401597	1.852041759058904e-05
9606.ENSP00000386227	2.8068166138254324e-05
9606.ENSP00000354432	6.495238910914758e-05
9606.ENSP00000261681	0.00014860159921723572
9606.ENSP00000406229	0.0001595792939802502
9606.ENSP00000376686	4.963186160486687e-05
9606.ENSP00000378557	0.00014372005324643505
9606.ENSP00000347852	0.0002758209979495991
9606.ENSP00000277554	8.113208192250203e-05
9606.ENSP00000267973	7.432865391259382e-05
9606.ENSP00000351118	5.310850296482059e-05
9606.ENSP00000353346	2.463554872175364e-05
9606.ENSP00000278568	4.816156905120705e-05
9606.ENSP00000353132	4.858958292332091e-05
9606.ENSP00000367059	0.00017363567015997317
9606.ENSP00000269878	6.230538745712484e-05
9606.ENSP00000424126	5.294633768832825e-05
9606.ENSP00000367830	0.00010326126095135133
9606.ENSP00000382090	3.555089705437491e-05
9606.ENSP00000368459	3.4865534445851424e-05
9606.ENSP00000344488	0.0001011538952403027
9606.ENSP00000258930	6.144460137210723e-05
9606.ENSP00000382670	2.3356979102360902e-05
9606.ENSP00000290974	2.659608762339965e-05
9606.ENSP00000381565	7.215702928072664e-05
9606.ENSP00000340274	0.00018267324596928067
9606.ENSP00000447488	2.167656821412702e-05
9606.ENSP00000424565	1.1314957149968843e-05
9606.ENSP00000444411	2.817684187696091e-05
9606.ENSP00000424711	3.7505185091838945e-08
9606.ENSP00000225525	1.9718925120989814e-05
9606.ENSP00000381768	0.0001402795722222884
9606.ENSP00000345259	9.332754539029293e-05
9606.ENSP00000380661	0.00010495468855712153
9606.ENSP00000370503	4.544958697682813e-05
9606.ENSP00000432487	3.040420338111744e-05
9606.ENSP00000064571	0.0001066898965618732
9606.ENSP00000437738	4.8104864783270586e-05
9606.ENSP00000332809	3.40850694037022e-06
9606.ENSP00000371798	0.00010665792147805252
9606.ENSP00000320434	0.00010397919249349203
9606.ENSP00000250699	1.0983975363479402e-05
9606.ENSP00000302216	9.541330887464577e-05
9606.ENSP00000264012	0.0001348900898814569
9606.ENSP00000264079	9.111157576718653e-05
9606.ENSP00000365725	4.77490120151968e-05
9606.ENSP00000358430	8.3136493620243e-06
9606.ENSP00000392105	9.418480773025001e-05
9606.ENSP00000303028	3.0197478372813617e-05
9606.ENSP00000424191	0.00019464119485947516
9606.ENSP00000386213	0.00042134287157604143
9606.ENSP00000485514	3.805320728447851e-05
9606.ENSP00000367301	1.3144674394092125e-05
9606.ENSP00000297784	3.192539582883048e-05
9606.ENSP00000265944	0.0005851061848011094
9606.ENSP00000368966	7.211303404022087e-05
9606.ENSP00000265381	0.00037195945172966127
9606.ENSP00000288235	0.00029043936202950265
9606.ENSP00000386647	4.531876531930539e-06
9606.ENSP00000404179	0.00023243889720072895
9606.ENSP00000288139	0.00022218627285058095
9606.ENSP00000305941	0.0004476992063253262
9606.ENSP00000378015	4.321222408998044e-05
9606.ENSP00000370057	0.0001687685948007484
9606.ENSP00000471252	1.4551755087449545e-05
9606.ENSP00000262231	8.865748011091099e-05
9606.ENSP00000304586	3.8738460172596054e-05
9606.ENSP00000466561	2.7452902506628686e-05
9606.ENSP00000308351	2.0633950892531054e-05
9606.ENSP00000373610	7.967172890223502e-06
9606.ENSP00000251102	6.103143504487454e-05
9606.ENSP00000318884	0.00027147280229042754
9606.ENSP00000300105	6.920572840623786e-05
9606.ENSP00000379258	0.0005028649230524158
9606.ENSP00000303908	4.6806560292674777e-05
9606.ENSP00000385592	2.011885285997932e-06
9606.ENSP00000372201	1.6877333291327526e-06
9606.ENSP00000376506	2.2349071902047605e-05
9606.ENSP00000354623	5.8719927032796676e-05
9606.ENSP00000329219	0.00018882580357388064
9606.ENSP00000421280	0.0003010910682873858
9606.ENSP00000283228	0.0001693473669453255
9606.ENSP00000262965	0.00024371688815037843
9606.ENSP00000351732	2.2484804952856158e-05
9606.ENSP00000384582	7.910570464598022e-05
9606.ENSP00000362464	6.43548792049072e-05
9606.ENSP00000354207	0.0003610631414942448
9606.ENSP00000376410	9.145685157949293e-05
9606.ENSP00000477949	0.00010202374764025416
9606.ENSP00000353850	1.522442620549434e-05
9606.ENSP00000306129	0.00015296739010817607
9606.ENSP00000386331	0.00018513216625593384
9606.ENSP00000230381	8.664752749006324e-05
9606.ENSP00000352834	8.572828591821199e-05
9606.ENSP00000336587	4.3430557846050795e-05
9606.ENSP00000439182	4.053310799589401e-05
9606.ENSP00000466937	1.42483984125091e-05
9606.ENSP00000334452	0.0
9606.ENSP00000482885	0.00039080747115800987
9606.ENSP00000383178	0.00013742453465620197
9606.ENSP00000432586	0.0002777903688042014
9606.ENSP00000357660	2.2416491937153167e-05
9606.ENSP00000362296	7.229695934034306e-05
9606.ENSP00000347055	9.780072034710184e-05
9606.ENSP00000367214	1.8371160678812978e-05
9606.ENSP00000353518	5.531170873118895e-05
9606.ENSP00000363068	0.000231335441455629
9606.ENSP00000265965	1.6115164059618115e-05
9606.ENSP00000353332	0.00010516829270524198
9606.ENSP00000324775	1.4420743667812075e-05
9606.ENSP00000388940	0.00014867662741904495
9606.ENSP00000440915	6.188819890064085e-05
9606.ENSP00000239450	1.7843002509382633e-05
9606.ENSP00000387100	3.016443809070889e-05
9606.ENSP00000356370	0.00010574338449427716
9606.ENSP00000289746	7.180811497189485e-05
9606.ENSP00000401513	1.9328118540959718e-05
9606.ENSP00000339587	2.5667834292376635e-05
9606.ENSP00000303960	0.00033111364825485633
9606.ENSP00000325954	3.502908121585626e-05
9606.ENSP00000299441	6.896435575075394e-05
9606.ENSP00000344666	0.0002644637496133837
9606.ENSP00000480279	7.709434069168499e-05
9606.ENSP00000262873	0.00016757505783468693
9606.ENSP00000471299	1.2543656122425529e-05
9606.ENSP00000362937	0.00040658691601659077
9606.ENSP00000262659	1.4213125678910822e-05
9606.ENSP00000479134	0.0007392335685612819
9606.ENSP00000323580	0.00023005983823112775
9606.ENSP00000468927	4.893533673887557e-06
9606.ENSP00000424243	0.00015030377104129227
9606.ENSP00000323264	1.6237066202973988e-05
9606.ENSP00000035383	6.713993246625969e-05
9606.ENSP00000363840	0.00013324904668070365
9606.ENSP00000258201	4.3991572906382876e-05
9606.ENSP00000355689	0.00037977663039466205
9606.ENSP00000272371	7.733530470111296e-05
9606.ENSP00000359795	3.399145519673149e-05
9606.ENSP00000358820	2.3634421795547926e-05
9606.ENSP00000281172	0.0001449891031850738
9606.ENSP00000313833	2.4933357750994786e-05
9606.ENSP00000427567	5.9005422063775824e-05
9606.ENSP00000357836	3.066294450922127e-05
9606.ENSP00000291532	3.455567017854505e-05
9606.ENSP00000346158	3.910908029973922e-05
9606.ENSP00000449629	0.0001433055722439824
9606.ENSP00000358786	3.4352692088360294e-05
9606.ENSP00000384312	4.511695170428741e-05
9606.ENSP00000436376	9.823054465851333e-05
9606.ENSP00000425634	0.00018594963034745553
9606.ENSP00000278198	0.00013396692792195914
9606.ENSP00000474071	1.8329861909531435e-05
9606.ENSP00000262916	0.00013023773049929883
9606.ENSP00000369716	0.00016629937201580517
9606.ENSP00000329158	1.0297852249502064e-05
9606.ENSP00000349358	4.8660298714868755e-06
9606.ENSP00000485478	9.928145969859984e-05
9606.ENSP00000319788	8.555289911687429e-05
9606.ENSP00000252597	1.595524152642674e-05
9606.ENSP00000317224	2.334206632638391e-05
9606.ENSP00000250559	0.0001914240728887992
9606.ENSP00000245304	0.0001395949675238151
9606.ENSP00000339115	2.8418149757872188e-05
9606.ENSP00000448012	0.00010131614981485478
9606.ENSP00000426070	8.879441868552613e-06
9606.ENSP00000482504	9.770008477915362e-05
9606.ENSP00000415090	0.00010769558168139788
9606.ENSP00000005257	0.00010050784692789909
9606.ENSP00000256935	0.00014054827008405343
9606.ENSP00000262879	1.5966365513297515e-05
9606.ENSP00000378699	0.0007825797320222892
9606.ENSP00000355589	0.00010841459683449591
9606.ENSP00000229812	0.000213119523684477
9606.ENSP00000361857	2.4452326303430408e-05
9606.ENSP00000278572	0.0003975224385377339
9606.ENSP00000215659	0.00024689205061709235
9606.ENSP00000272519	0.0001313128238098009
9606.ENSP00000264710	0.00016914551543584577
9606.ENSP00000424183	3.374752273787566e-05
9606.ENSP00000377936	0.0002684183090313989
9606.ENSP00000404676	9.65294166204192e-06
9606.ENSP00000303192	1.2006479198470276e-05
9606.ENSP00000394487	8.092244212561689e-05
9606.ENSP00000366898	5.439223698866848e-05
9606.ENSP00000261647	1.4706391151774007e-05
9606.ENSP00000273075	3.610079450626907e-05
9606.ENSP00000310491	0.00018633794234297808
9606.ENSP00000381553	9.46380837150736e-06
9606.ENSP00000298552	6.796901406313294e-05
9606.ENSP00000377075	1.935473361505153e-05
9606.ENSP00000365411	0.00011033420173452529
9606.ENSP00000385450	5.27642653229462e-05
9606.ENSP00000420211	5.595326274945949e-05
9606.ENSP00000372410	2.354789835409031e-06
9606.ENSP00000316845	0.00011781198004287106
9606.ENSP00000453508	0.0001906744597677636
9606.ENSP00000434516	0.0008430060054507397
9606.ENSP00000296859	2.6868580652703807e-05
9606.ENSP00000384192	0.00010030801525091676
9606.ENSP00000387784	0.0001508519623612428
9606.ENSP00000211287	0.0002833590503366178
9606.ENSP00000266397	2.2047129648326936e-05
9606.ENSP00000274376	4.5438514017420046e-05
9606.ENSP00000351132	0.0001669418449234684
9606.ENSP00000348828	6.4272278499645424e-06
9606.ENSP00000216129	5.326111334892049e-05
9606.ENSP00000261208	0.0001128831060894169
9606.ENSP00000443654	3.213971117221242e-05
9606.ENSP00000436786	0.00023565796383830413
9606.ENSP00000251170	2.4929075696415703e-05
9606.ENSP00000339916	8.369098964322167e-05
9606.ENSP00000222345	3.583084647166757e-05
9606.ENSP00000318197	7.545091354742833e-05
9606.ENSP00000368759	0.00010447008466895426
9606.ENSP00000257818	0.000220867809730705
9606.ENSP00000334267	8.599403153200216e-07
9606.ENSP00000309163	7.965427750998822e-05
9606.ENSP00000434033	3.239282652255246e-05
9606.ENSP00000419449	4.144687586392153e-05
9606.ENSP00000359045	4.1171868185792154e-05
9606.ENSP00000444645	0.00012960729320828603
9606.ENSP00000372667	3.15565761974442e-05
9606.ENSP00000391311	0.0001829648468950959
9606.ENSP00000006275	2.218699592361501e-05
9606.ENSP00000353025	5.627117234671979e-05
9606.ENSP00000394560	0.0006016210056400571
9606.ENSP00000357914	6.463734196353272e-05
9606.ENSP00000430344	6.086146672223323e-05
9606.ENSP00000400713	3.027232798602422e-05
9606.ENSP00000264431	3.0430992799040178e-05
9606.ENSP00000261167	3.832940618326198e-05
9606.ENSP00000428924	0.0001738959371042187
9606.ENSP00000251849	9.422483091693294e-05
9606.ENSP00000323527	4.783500604672882e-05
9606.ENSP00000362638	8.580534687872597e-05
9606.ENSP00000265073	0.00019695980622382275
9606.ENSP00000450832	9.076017889725354e-05
9606.ENSP00000376345	0.0004765724387076192
9606.ENSP00000381958	0.00010167008943964853
9606.ENSP00000253699	6.769307030166305e-05
9606.ENSP00000310447	0.0001014082822182077
9606.ENSP00000484855	9.67070975314347e-05
9606.ENSP00000382177	0.0002859165614370976
9606.ENSP00000274364	0.00016310862119545176
9606.ENSP00000216911	0.00025178281814301897
9606.ENSP00000355605	4.40373381620009e-05
9606.ENSP00000264400	4.052466644741454e-05
9606.ENSP00000344456	0.001483257179835717
9606.ENSP00000267484	0.00044307515520591563
9606.ENSP00000365692	8.179450622638344e-05
9606.ENSP00000358548	0.00041110390299030586
9606.ENSP00000347427	7.568501702503228e-05
9606.ENSP00000483985	6.932467342181484e-05
9606.ENSP00000361263	0.0001674425919655501
9606.ENSP00000380869	0.00010125901912739634
9606.ENSP00000362962	7.362340166232784e-05
9606.ENSP00000301072	0.00021082251803722677
9606.ENSP00000364813	0.00012204252232619066
9606.ENSP00000377771	7.055216455103488e-05
9606.ENSP00000376989	1.947654911652005e-05
9606.ENSP00000297161	2.3619336801884286e-05
9606.ENSP00000260762	5.2600242762782734e-05
9606.ENSP00000242208	0.00010000206838245956
9606.ENSP00000350386	7.805909524134569e-05
9606.ENSP00000473565	6.064231237111387e-06
9606.ENSP00000376134	0.00011151144962117537
9606.ENSP00000199447	0.0005311876713894482
9606.ENSP00000365261	1.960628199705752e-05
9606.ENSP00000353608	0.00010647611062841682
9606.ENSP00000268182	0.00011956743793638991
9606.ENSP00000338864	8.786528004586676e-05
9606.ENSP00000312734	7.982939493033255e-05
9606.ENSP00000421922	3.836611000524627e-05
9606.ENSP00000256707	9.643057208373525e-05
9606.ENSP00000378611	4.752933878823034e-05
9606.ENSP00000302898	0.00019492911306552771
9606.ENSP00000324527	0.00013887350526859717
9606.ENSP00000313950	0.0002820270812303743
9606.ENSP00000343552	4.784787772419741e-05
9606.ENSP00000288602	9.447471791047029e-05
9606.ENSP00000362485	6.6466331827518005e-06
9606.ENSP00000389715	5.451568111882684e-05
9606.ENSP00000259808	4.9703214463539696e-05
9606.ENSP00000379350	0.0002744853072876099
9606.ENSP00000254695	8.161440819193249e-05
9606.ENSP00000467176	9.557176005683756e-05
9606.ENSP00000361009	6.283566161813078e-05
9606.ENSP00000326042	4.2332841813897474e-05
9606.ENSP00000216373	5.321647069748209e-05
9606.ENSP00000356607	5.286535285930146e-05
9606.ENSP00000316029	0.00017916179640654182
9606.ENSP00000228251	5.9542185788817965e-05
9606.ENSP00000452634	5.35134951821079e-05
9606.ENSP00000267328	5.670464009620972e-05
9606.ENSP00000255006	1.9576367147043796e-05
9606.ENSP00000370695	4.712660453879177e-05
9606.ENSP00000369409	2.426039351975772e-05
9606.ENSP00000202677	2.7887337567275825e-05
9606.ENSP00000229264	0.0001801012879512819
9606.ENSP00000310901	9.862281045380055e-05
9606.ENSP00000261837	0.00016556326749699965
9606.ENSP00000351395	2.1828464213748982e-05
9606.ENSP00000310406	6.716169581873265e-05
9606.ENSP00000329967	0.00018965211081025442
9606.ENSP00000443204	2.1912404389906902e-05
9606.ENSP00000248437	0.00018979780873889545
9606.ENSP00000368824	4.735805627796805e-05
9606.ENSP00000354837	5.7584595018628115e-05
9606.ENSP00000361120	4.6396087041608134e-05
9606.ENSP00000363553	0.00011378565529015225
9606.ENSP00000351015	0.0004760602697844342
9606.ENSP00000357564	4.147142103991429e-05
9606.ENSP00000381070	0.00029809674758963915
9606.ENSP00000369383	1.5342478240473884e-05
9606.ENSP00000020926	9.518679672804453e-05
9606.ENSP00000317310	0.0001188954149928927
9606.ENSP00000239940	0.00016493546334129218
9606.ENSP00000336799	0.00022786462625372513
9606.ENSP00000265080	6.437405045459031e-05
9606.ENSP00000259351	7.647646253931339e-05
9606.ENSP00000346300	7.789335804246359e-05
9606.ENSP00000352157	0.0006718959636932048
9606.ENSP00000225655	8.184227459789494e-05
9606.ENSP00000346151	0.00013929425743108997
9606.ENSP00000462099	2.9276815376868704e-05
9606.ENSP00000333685	0.0004960734105672441
9606.ENSP00000441913	0.0001458443615374044
9606.ENSP00000377001	0.000144866660662157
9606.ENSP00000382982	0.00011474486069913224
9606.ENSP00000290691	3.5926107139492585e-05
9606.ENSP00000425587	5.719230504431932e-05
9606.ENSP00000219476	0.0002766015060759558
9606.ENSP00000360916	4.4974081187132294e-05
9606.ENSP00000417898	3.1710812591269324e-05
9606.ENSP00000220429	5.652547548407735e-05
9606.ENSP00000317714	9.139122579607725e-05
9606.ENSP00000394071	9.602485619935653e-05
9606.ENSP00000246912	1.4990911779267768e-05
9606.ENSP00000449089	0.0003849672037256766
9606.ENSP00000301972	4.437622429872359e-05
9606.ENSP00000301071	0.0004210781853392431
9606.ENSP00000286827	7.93272079210879e-05
9606.ENSP00000215957	3.8805448141765794e-05
9606.ENSP00000019317	9.916281640222475e-06
9606.ENSP00000341905	5.6426543529166714e-05
9606.ENSP00000479844	5.370243711703348e-05
9606.ENSP00000398560	2.920970065827278e-05
9606.ENSP00000353590	0.00034106342082352686
9606.ENSP00000253861	0.0001316562570330905
9606.ENSP00000405963	0.00014295709851268426
9606.ENSP00000302647	5.905212791487514e-05
9606.ENSP00000280350	4.293948230179557e-06
9606.ENSP00000359025	7.047770665126474e-05
9606.ENSP00000311436	5.234268280446916e-05
9606.ENSP00000364298	4.56906598050087e-05
9606.ENSP00000437188	8.887067900538447e-05
9606.ENSP00000301068	0.00011272355588803393
9606.ENSP00000216101	7.749552487276068e-05
9606.ENSP00000373347	0.00020452366133464568
9606.ENSP00000377769	0.00021187587742816844
9606.ENSP00000262187	0.00027347312835366774
9606.ENSP00000269586	1.5253201905303462e-05
9606.ENSP00000353210	4.9297543708812645e-05
9606.ENSP00000282026	0.0001054579448487251
9606.ENSP00000379898	0.0001588604923567491
9606.ENSP00000263102	3.7954532928463074e-05
9606.ENSP00000241463	0.00010565768025385152
9606.ENSP00000229395	2.5032300001189442e-05
9606.ENSP00000258111	1.0326427628619658e-05
9606.ENSP00000220062	0.0001274783054949991
9606.ENSP00000370669	4.976295115656884e-05
9606.ENSP00000433427	0.0002627681908868735
9606.ENSP00000360020	9.562826281849035e-05
9606.ENSP00000344314	8.723523629182548e-05
9606.ENSP00000357305	6.403891889153074e-05
9606.ENSP00000297596	1.898724590321186e-05
9606.ENSP00000371219	0.00022770808956807493
9606.ENSP00000362932	2.716946694255292e-05
9606.ENSP00000378935	1.0299191720398205e-05
9606.ENSP00000261636	0.0001387243232141329
9606.ENSP00000376872	0.00010485086948715983
9606.ENSP00000231524	0.0009014644453018091
9606.ENSP00000310670	7.392289265096886e-05
9606.ENSP00000384551	0.00010612310496081928
9606.ENSP00000483313	0.00014705314977827658
9606.ENSP00000341171	7.286051939537781e-05
9606.ENSP00000388713	2.295049433441316e-05
9606.ENSP00000356113	0.00011917050593469035
9606.ENSP00000378958	6.701164673858909e-05
9606.ENSP00000443189	3.2097950468526282e-06
9606.ENSP00000342560	9.028601226059633e-05
9606.ENSP00000296121	3.1870477522088853e-06
9606.ENSP00000437073	0.00020461947025601378
9606.ENSP00000380635	5.619091834331011e-05
9606.ENSP00000349076	0.00017123651739645414
9606.ENSP00000256953	0.00022857922559566454
9606.ENSP00000321805	0.0002866078397429369
9606.ENSP00000321971	0.0001377025192440193
9606.ENSP00000379087	5.315467006170746e-06
9606.ENSP00000337722	0.00011465935897554965
9606.ENSP00000394051	1.990708888973288e-05
9606.ENSP00000325240	0.00011631603604912664
9606.ENSP00000358001	3.653183624064598e-05
9606.ENSP00000338185	0.00026363448057222644
9606.ENSP00000366487	0.00011858505404688748
9606.ENSP00000326550	0.0001267492195081684
9606.ENSP00000474230	6.656644284803457e-05
9606.ENSP00000295087	7.681510823356339e-05
9606.ENSP00000308496	4.237280423291121e-05
9606.ENSP00000362993	0.00011500308029830018
9606.ENSP00000397351	0.0007307117889744441
9606.ENSP00000376992	2.3555042198869704e-05
9606.ENSP00000325836	0.00024112296539915683
9606.ENSP00000323847	7.683146144560887e-05
9606.ENSP00000339824	0.00024907900699711413
9606.ENSP00000339754	0.00014566736493691886
9606.ENSP00000260746	0.00013139711960981565
9606.ENSP00000201979	0.0001423755868879266
9606.ENSP00000322218	3.711825891840496e-05
9606.ENSP00000476252	1.6741138957870287e-05
9606.ENSP00000244061	1.664694429719194e-05
9606.ENSP00000288912	0.00011264807359617467
9606.ENSP00000365312	9.032827522171169e-05
9606.ENSP00000364749	3.5201604655931136e-05
9606.ENSP00000322628	5.56103051128541e-05
9606.ENSP00000299759	0.00012485094138855644
9606.ENSP00000272217	7.610306110102474e-05
9606.ENSP00000253814	3.071184157536311e-05
9606.ENSP00000357591	2.165120756516017e-06
9606.ENSP00000280684	1.723421391662433e-05
9606.ENSP00000337478	9.45165165185503e-05
9606.ENSP00000316729	0.00015480646249869078
9606.ENSP00000286760	5.593898356447779e-05
9606.ENSP00000355812	4.0076076231824774e-05
9606.ENSP00000459615	0.00010421425359303916
9606.ENSP00000404247	0.0002637812763370184
9606.ENSP00000471242	4.997673071159232e-05
9606.ENSP00000386711	7.937254213150066e-05
9606.ENSP00000427820	2.586250406261523e-06
9606.ENSP00000225688	0.0002312499155911756
9606.ENSP00000248706	0.0002059874193733827
9606.ENSP00000479904	9.601921215608052e-05
9606.ENSP00000376330	0.00011255352183391736
9606.ENSP00000364919	0.000298298151756456
9606.ENSP00000256496	0.00011659666831986767
9606.ENSP00000229002	6.807653537572616e-05
9606.ENSP00000376865	1.9383483338000046e-05
9606.ENSP00000264711	4.282751486243848e-05
9606.ENSP00000467083	5.652567181698584e-07
9606.ENSP00000321703	2.7772015501551256e-05
9606.ENSP00000267396	5.3755823664811136e-05
9606.ENSP00000358723	0.00016069306829941487
9606.ENSP00000349560	0.0001146031191299184
9606.ENSP00000339136	6.32619183194406e-05
9606.ENSP00000417273	0.00011486721967883487
9606.ENSP00000322594	2.404964936683912e-05
9606.ENSP00000373278	7.367089928754079e-07
9606.ENSP00000245932	0.0001066278663025162
9606.ENSP00000384564	1.869901371007399e-06
9606.ENSP00000386834	8.996306239337586e-05
9606.ENSP00000331748	0.0002851748454411079
9606.ENSP00000256196	0.00029232488245988577
9606.ENSP00000378165	6.830587185821295e-05
9606.ENSP00000358466	0.00021018925549821634
9606.ENSP00000363250	1.5182863193057864e-05
9606.ENSP00000284073	9.204786772263148e-05
9606.ENSP00000470248	2.3774060618002513e-05
9606.ENSP00000376522	7.354588200390133e-06
9606.ENSP00000392896	1.6551294552877462e-05
9606.ENSP00000262646	0.00025699672124336414
9606.ENSP00000005284	9.49216050547559e-05
9606.ENSP00000356646	8.837828972712621e-06
9606.ENSP00000379472	0.0002718591267813621
9606.ENSP00000467266	3.392299342526962e-05
9606.ENSP00000463653	0.0002799029020083747
9606.ENSP00000252729	3.18972669400116e-06
9606.ENSP00000382791	0.00012674912056068462
9606.ENSP00000360423	0.00023348600297776477
9606.ENSP00000302297	4.4512276271174086e-05
9606.ENSP00000449253	0.00021720738221597176
9606.ENSP00000387694	8.91714350937588e-05
9606.ENSP00000406986	0.00014414675937468588
9606.ENSP00000295987	0.0002994193673597719
9606.ENSP00000354536	0.00012733397190630997
9606.ENSP00000330862	0.00030246348887518235
9606.ENSP00000322609	7.41441790041759e-06
9606.ENSP00000397026	0.00016434820436138812
9606.ENSP00000357068	0.00013515084872048195
9606.ENSP00000301050	1.7660030784970307e-05
9606.ENSP00000477455	0.00031506335653441904
9606.ENSP00000365503	5.3420063895262094e-05
9606.ENSP00000481006	0.00036498079379833164
9606.ENSP00000390661	2.7361907783751104e-05
9606.ENSP00000353785	0.0001683166959307334
9606.ENSP00000463778	6.248027055046481e-05
9606.ENSP00000373648	6.216828487389566e-05
9606.ENSP00000399970	7.03704299272321e-05
9606.ENSP00000325074	0.00010435133183193556
9606.ENSP00000242108	0.00014488302274371083
9606.ENSP00000390084	4.540913495576479e-05
9606.ENSP00000344819	6.829292363955032e-05
9606.ENSP00000440185	0.00012726693531314783
9606.ENSP00000316244	0.00010362671619887867
9606.ENSP00000329200	5.9893662951964325e-05
9606.ENSP00000287766	0.0003225140525620974
9606.ENSP00000337641	5.596630877075901e-05
9606.ENSP00000308921	0.00012382391925207473
9606.ENSP00000378207	3.5825182423306783e-05
9606.ENSP00000353362	0.0003202074369453886
9606.ENSP00000339726	3.6638993912336953e-06
9606.ENSP00000375080	2.1549139882874523e-05
9606.ENSP00000371587	0.00020820059280013064
9606.ENSP00000351342	0.00013813732706004017
9606.ENSP00000349677	5.753420410371732e-05
9606.ENSP00000234389	3.1006251881198585e-05
9606.ENSP00000261374	2.7704276544803758e-05
9606.ENSP00000345731	0.00018793710050142335
9606.ENSP00000326244	3.709307454612743e-05
9606.ENSP00000366058	4.650169671671395e-05
9606.ENSP00000374205	0.00010269065106414225
9606.ENSP00000335038	3.744773667340463e-05
9606.ENSP00000332565	5.2584234056072534e-05
9606.ENSP00000396103	0.00014589106229650532
9606.ENSP00000355192	8.396851244131796e-05
9606.ENSP00000330606	5.129651776398901e-05
9606.ENSP00000264377	9.008756259872652e-05
9606.ENSP00000296452	0.0003572516880900954
9606.ENSP00000385142	0.0002822664340487924
9606.ENSP00000200691	0.00017034450250842426
9606.ENSP00000386149	2.384258195124047e-07
9606.ENSP00000428417	0.00012932881033989754
9606.ENSP00000305613	0.0002366191817577223
9606.ENSP00000288490	0.0001200127078282859
9606.ENSP00000375647	8.839838179056824e-05
9606.ENSP00000390590	5.932548491155432e-05
9606.ENSP00000335083	0.00017377219557992274
9606.ENSP00000261584	1.771907655502629e-05
9606.ENSP00000409378	4.081858959858345e-05
9606.ENSP00000331933	8.353570442338141e-05
9606.ENSP00000265969	0.00034713062707012376
9606.ENSP00000419124	0.00010847008527500358
9606.ENSP00000377779	0.0001778332461605675
9606.ENSP00000384690	5.476533916528245e-05
9606.ENSP00000368982	5.098204826817309e-05
9606.ENSP00000361860	6.132781923034924e-05
9606.ENSP00000311760	3.897324519400521e-05
9606.ENSP00000482968	5.455307767727461e-05
9606.ENSP00000357823	6.535829598850203e-05
9606.ENSP00000267260	5.9473624014234245e-05
9606.ENSP00000399485	6.0978073075745567e-05
9606.ENSP00000255008	2.955897633384235e-05
9606.ENSP00000263233	0.00032780196731554896
9606.ENSP00000269503	2.5255426086465977e-05
9606.ENSP00000251645	3.6007656629957665e-05
9606.ENSP00000355316	0.00011915194044284105
9606.ENSP00000330269	4.1163624155124685e-05
9606.ENSP00000440077	9.249319927271147e-05
9606.ENSP00000321951	0.00020134443418042737
9606.ENSP00000160382	0.0007525214905885867
9606.ENSP00000355492	1.7779243694726509e-06
9606.ENSP00000384103	4.091949640609244e-05
9606.ENSP00000317872	9.546449260896028e-05
9606.ENSP00000357402	7.248278860266715e-05
9606.ENSP00000306490	0.00015824929099787592
9606.ENSP00000356545	0.00014514809737414567
9606.ENSP00000270310	2.210126978626224e-06
9606.ENSP00000347754	3.999331753768808e-05
9606.ENSP00000265727	5.0867444512115904e-05
9606.ENSP00000216200	0.0003404563811380197
9606.ENSP00000290583	0.00014627678526556314
9606.ENSP00000248933	0.00010770453532826139
9606.ENSP00000319060	0.00020091919643336199
9606.ENSP00000345055	0.00012993450001060316
9606.ENSP00000444948	2.9500477908967123e-05
9606.ENSP00000317376	0.00011593639115414108
9606.ENSP00000380453	0.00010863516762144752
9606.ENSP00000375907	3.9529125615902114e-05
9606.ENSP00000359285	0.00032814278089870493
9606.ENSP00000367197	0.00030527352432577106
9606.ENSP00000310003	4.020350456307729e-05
9606.ENSP00000328511	0.00010692658320499551
9606.ENSP00000256797	6.269666934038363e-05
9606.ENSP00000254976	0.00048350421445372496
9606.ENSP00000282928	0.0001885506545770626
9606.ENSP00000394954	3.3762167619673424e-05
9606.ENSP00000481203	6.2490782207783074e-06
9606.ENSP00000361935	0.00018424754214225626
9606.ENSP00000428994	0.0003826942659919461
9606.ENSP00000376523	6.734594748200128e-05
9606.ENSP00000454919	0.0002358286747428546
9606.ENSP00000334198	8.801585066434352e-05
9606.ENSP00000263026	6.667247576059019e-05
9606.ENSP00000297142	0.00012667063721559507
9606.ENSP00000268154	5.8479351968300385e-05
9606.ENSP00000382434	4.8780032231930155e-05
9606.ENSP00000226021	2.2832616643264528e-05
9606.ENSP00000357461	0.0002477164982746559
9606.ENSP00000372169	3.4150614179553187e-05
9606.ENSP00000225823	0.0001315236547569918
9606.ENSP00000345374	1.4927301794711217e-05
9606.ENSP00000362566	0.00020742852278529195
9606.ENSP00000417963	3.729640622816107e-05
9606.ENSP00000334851	8.999543294003248e-05
9606.ENSP00000250111	0.0001288609400249584
9606.ENSP00000405423	7.707494132492385e-05
9606.ENSP00000371037	7.25993225706311e-07
