Node	Closeness
9606.ENSP00000289932	0.4141871034127937
9606.ENSP00000381937	0.3685666323299378
9606.ENSP00000356954	0.4754534045328149
9606.ENSP00000371307	0.39846972446790957
9606.ENSP00000419045	0.47278911564625853
9606.ENSP00000416293	0.4841142570784265
9606.ENSP00000444408	0.44648056569764755
9606.ENSP00000356115	0.3896226985823469
9606.ENSP00000294517	0.4286982182875147
9606.ENSP00000321455	0.39061520732668864
9606.ENSP00000228318	0.4677755181096262
9606.ENSP00000256689	0.4441915534404672
9606.ENSP00000384015	0.4499534233814625
9606.ENSP00000274341	0.4238920579201404
9606.ENSP00000425561	0.4908291840260136
9606.ENSP00000419952	0.4324402963360863
9606.ENSP00000231420	0.44191578417694016
9606.ENSP00000157600	0.4335367769151371
9606.ENSP00000260649	0.43535376295628664
9606.ENSP00000386272	0.37962471755575206
9606.ENSP00000307298	0.45480438774069015
9606.ENSP00000478892	0.4652635634647338
9606.ENSP00000452552	0.41335415686106713
9606.ENSP00000299709	0.3877071878637075
9606.ENSP00000345681	0.4874977922438372
9606.ENSP00000364080	0.4672777401567186
9606.ENSP00000234256	0.41795016007614433
9606.ENSP00000005178	0.4604294259228368
9606.ENSP00000310928	0.46290040489709866
9606.ENSP00000232564	0.4890154391293344
9606.ENSP00000471477	0.4657346028685067
9606.ENSP00000387536	0.44728678581350123
9606.ENSP00000301729	0.44633616706708557
9606.ENSP00000387246	0.4700401411020557
9606.ENSP00000376303	0.4400637740576244
9606.ENSP00000244289	0.4652299542499398
9606.ENSP00000297283	0.44924200148809523
9606.ENSP00000360293	0.46204801989669025
9606.ENSP00000378408	0.4822413577935854
9606.ENSP00000296051	0.4573992092990223
9606.ENSP00000228027	0.4536084894586092
9606.ENSP00000294724	0.4618160958003681
9606.ENSP00000368605	0.43146493970522554
9606.ENSP00000075120	0.463633527703789
9606.ENSP00000333664	0.46438013748017115
9606.ENSP00000362817	0.43941323629747553
9606.ENSP00000311224	0.4227142450828101
9606.ENSP00000344220	0.46695023805495806
9606.ENSP00000295728	0.4031591686837493
9606.ENSP00000226207	0.47836098044070313
9606.ENSP00000008527	0.4662966091468565
9606.ENSP00000307900	0.4846364160834776
9606.ENSP00000280154	0.4604294259228368
9606.ENSP00000306817	0.4601114497999619
9606.ENSP00000266581	0.41505907626208377
9606.ENSP00000309477	0.46344447109618614
9606.ENSP00000266719	0.4449895207167369
9606.ENSP00000436585	0.43530472006308435
9606.ENSP00000246672	0.4397532774945375
9606.ENSP00000320935	0.48344801701488804
9606.ENSP00000302486	0.4996767269247679
9606.ENSP00000324806	0.5080329205122137
9606.ENSP00000371532	0.45500788922120433
9606.ENSP00000354499	0.4767674275138803
9606.ENSP00000345728	0.4755353187300025
9606.ENSP00000355904	0.43803845107463496
9606.ENSP00000474560	0.45800640037928175
9606.ENSP00000270722	0.4594877404932341
9606.ENSP00000360195	0.43631723951041057
9606.ENSP00000225577	0.49458594649942406
9606.ENSP00000362824	0.49295810583252536
9606.ENSP00000254227	0.4676962552346833
9606.ENSP00000327070	0.4754066090893433
9606.ENSP00000360541	0.45707459014454355
9606.ENSP00000227868	0.46332222248866933
9606.ENSP00000344352	0.47440273037542663
9606.ENSP00000228641	0.4421382640335019
9606.ENSP00000268712	0.49174111119594816
9606.ENSP00000357812	0.42351110234321915
9606.ENSP00000320209	0.43335202422339353
9606.ENSP00000443319	0.45646986557043967
9606.ENSP00000362116	0.45015260595046713
9606.ENSP00000263734	0.4751377139484556
9606.ENSP00000265641	0.46290040489709866
9606.ENSP00000356953	0.48753469593742116
9606.ENSP00000384851	0.449586969168121
9606.ENSP00000365243	0.43978330639837937
9606.ENSP00000300055	0.45650222096210186
9606.ENSP00000349616	0.4351674587265479
9606.ENSP00000386041	0.48575738529226903
9606.ENSP00000229795	0.5088356903953016
9606.ENSP00000341785	0.44499976968077753
9606.ENSP00000345282	0.45362978963185574
9606.ENSP00000293328	0.47845574761032145
9606.ENSP00000404092	0.4722229011365025
9606.ENSP00000222330	0.4832787213286976
9606.ENSP00000408025	0.4612538197097021
9606.ENSP00000406674	0.43042684013544824
9606.ENSP00000353151	0.41478285137717097
9606.ENSP00000360683	0.4798102711830734
9606.ENSP00000331879	0.4645811291718765
9606.ENSP00000368880	0.4930084205154376
9606.ENSP00000315410	0.4221877458264138
9606.ENSP00000470087	0.46435781580465296
9606.ENSP00000295834	0.46745862769766766
9606.ENSP00000315013	0.42598553664344296
9606.ENSP00000178640	0.48271123769549795
9606.ENSP00000379011	0.44005375119573636
9606.ENSP00000299518	0.46022104711543044
9606.ENSP00000323740	0.4481998700937181
9606.ENSP00000356047	0.4485328257034079
9606.ENSP00000324105	0.47275441043333577
9606.ENSP00000301149	0.467549123995741
9606.ENSP00000265627	0.4128683462615125
9606.ENSP00000238651	0.4216901654371644
9606.ENSP00000420927	0.4542697263237092
9606.ENSP00000233710	0.4343359410124989
9606.ENSP00000264932	0.48473368624401014
9606.ENSP00000307241	0.46866055401930823
9606.ENSP00000376924	0.44043494118719795
9606.ENSP00000364145	0.45798468722592267
9606.ENSP00000212015	0.5107052230915627
9606.ENSP00000399421	0.4673794721691381
9606.ENSP00000262999	0.4659367689970338
9606.ENSP00000346255	0.44270558852507846
9606.ENSP00000242592	0.44084696648184907
9606.ENSP00000254657	0.45843021876334644
9606.ENSP00000377040	0.4351184577965949
9606.ENSP00000371272	0.3984122074440664
9606.ENSP00000350928	0.4857085396817416
9606.ENSP00000337332	0.47782861382465686
9606.ENSP00000255381	0.4697658586398891
9606.ENSP00000329466	0.4750909806235861
9606.ENSP00000320886	0.4655326121003301
9606.ENSP00000320171	0.4969265193796456
9606.ENSP00000384517	0.46828570736081826
9606.ENSP00000308610	0.46615035707392394
9606.ENSP00000476295	0.46502840088572256
9606.ENSP00000373328	0.42896472103194866
9606.ENSP00000359022	0.4135665054154716
9606.ENSP00000410890	0.37615107563516015
9606.ENSP00000370698	0.44733856590493387
9606.ENSP00000384018	0.48737482027091794
9606.ENSP00000369979	0.41413383632700307
9606.ENSP00000300283	0.43672159309238034
9606.ENSP00000333948	0.40566473502981437
9606.ENSP00000287820	0.5008165063894865
9606.ENSP00000312652	0.4886567692657882
9606.ENSP00000364486	0.4430913886022245
9606.ENSP00000307305	0.45056200736905927
9606.ENSP00000331065	0.4282136524822695
9606.ENSP00000322991	0.45977202960283653
9606.ENSP00000303830	0.49332312013277163
9606.ENSP00000370128	0.45140413999345824
9606.ENSP00000377532	0.4665330564543391
9606.ENSP00000265276	0.43575633189742663
9606.ENSP00000375986	0.4430812273540338
9606.ENSP00000221418	0.44398740722016683
9606.ENSP00000351284	0.46958318143152267
9606.ENSP00000404203	0.4437426793137503
9606.ENSP00000368682	0.45135141448828464
9606.ENSP00000306245	0.5085544325121079
9606.ENSP00000365016	0.472858541360744
9606.ENSP00000345771	0.4683084082701117
9606.ENSP00000229447	0.43328399712953
9606.ENSP00000382675	0.40952542444731765
9606.ENSP00000426638	0.45198493461529465
9606.ENSP00000307697	0.44608884373845586
9606.ENSP00000316924	0.4387048432142776
9606.ENSP00000267273	0.4049165898231201
9606.ENSP00000354927	0.4777931648449478
9606.ENSP00000363533	0.43831669691470054
9606.ENSP00000223366	0.48240992734263816
9606.ENSP00000164139	0.4643243373146524
9606.ENSP00000379503	0.444692505984165
9606.ENSP00000356905	0.4470384081443776
9606.ENSP00000398861	0.45234471940626975
9606.ENSP00000482264	0.47014307961845436
9606.ENSP00000317904	0.4730206140136121
9606.ENSP00000262462	0.4337119511538116
9606.ENSP00000473348	0.48963507349214397
9606.ENSP00000357535	0.458028115591589
9606.ENSP00000326305	0.4387446919635761
9606.ENSP00000364883	0.44075645588101103
9606.ENSP00000343140	0.41982095519534135
9606.ENSP00000358251	0.402277790501572
9606.ENSP00000296233	0.43330343126261495
9606.ENSP00000235382	0.4538962106796345
9606.ENSP00000261845	0.4824460647223332
9606.ENSP00000290429	0.46234655052765083
9606.ENSP00000256104	0.46538683880913384
9606.ENSP00000231887	0.4604294259228368
9606.ENSP00000290573	0.4754885071614904
9606.ENSP00000310111	0.44365097588978186
9606.ENSP00000241651	0.474880794376444
9606.ENSP00000250003	0.4858306721315598
9606.ENSP00000451818	0.49473792026220775
9606.ENSP00000401720	0.47014307961845436
9606.ENSP00000301286	0.40799476307120536
9606.ENSP00000376352	0.451361958603934
9606.ENSP00000312834	0.42011306805827353
9606.ENSP00000364512	0.43420904780097536
9606.ENSP00000319814	0.4674925597038399
9606.ENSP00000442460	0.4487724432676004
9606.ENSP00000369757	0.4980666116725098
9606.ENSP00000264867	0.4793341272204029
9606.ENSP00000438689	0.4514252336448598
9606.ENSP00000341208	0.4822413577935854
9606.ENSP00000301455	0.4571935636535731
9606.ENSP00000325136	0.45796297613121906
9606.ENSP00000252595	0.44096770512381606
9606.ENSP00000216780	0.4662290967882049
9606.ENSP00000364678	0.48442984655500954
9606.ENSP00000300456	0.43322570518857345
9606.ENSP00000443459	0.4553295783941744
9606.ENSP00000292907	0.4383664208735111
9606.ENSP00000304895	0.4891763931437831
9606.ENSP00000324856	0.48937463590081304
9606.ENSP00000339933	0.48055016664179473
9606.ENSP00000338348	0.4628116990442427
9606.ENSP00000383234	0.4823737953762421
9606.ENSP00000473036	0.4909414305679075
9606.ENSP00000369134	0.4730206140136121
9606.ENSP00000295266	0.4406056874415635
9606.ENSP00000333019	0.4568692362260582
9606.ENSP00000222286	0.4887062096876186
9606.ENSP00000360577	0.430407663176654
9606.ENSP00000300051	0.4241526167896031
9606.ENSP00000389814	0.4806458032737947
9606.ENSP00000362159	0.42350181929770725
9606.ENSP00000441954	0.46387841828527526
9606.ENSP00000323183	0.4114527875974275
9606.ENSP00000205402	0.47485745182854894
9606.ENSP00000478187	0.4631001174468493
9606.ENSP00000264009	0.45542617386385065
9606.ENSP00000450980	0.4364552272521912
9606.ENSP00000381775	0.4751844564682735
9606.ENSP00000221476	0.44997438166658904
9606.ENSP00000480476	0.41641881115565327
9606.ENSP00000340608	0.4581149970361589
9606.ENSP00000222553	0.46187129470262
9606.ENSP00000341044	0.4588984157898487
9606.ENSP00000420588	0.4705782064396707
9606.ENSP00000406577	0.43716625938999004
9606.ENSP00000309757	0.4726272015655577
9606.ENSP00000372191	0.47610950937630914
9606.ENSP00000477341	0.4404449814211138
9606.ENSP00000305422	0.4813163270390115
9606.ENSP00000362413	0.4930084205154376
9606.ENSP00000285093	0.44775323862714655
9606.ENSP00000253801	0.45980485483103284
9606.ENSP00000262430	0.4187109916782247
9606.ENSP00000236959	0.48150824901560085
9606.ENSP00000354487	0.4739256279434851
9606.ENSP00000312029	0.46491650223783626
9606.ENSP00000354223	0.42773965021031657
9606.ENSP00000323071	0.419392650155202
9606.ENSP00000363614	0.45139359390696915
9606.ENSP00000401831	0.43064749804970465
9606.ENSP00000260950	0.4673116459063974
9606.ENSP00000455711	0.47181929181929183
9606.ENSP00000457513	0.4721421240408582
9606.ENSP00000265773	0.4975151281060899
9606.ENSP00000437955	0.4944467192138397
9606.ENSP00000329880	0.4471729117966996
9606.ENSP00000390849	0.4397132453345471
9606.ENSP00000380718	0.47025750864041277
9606.ENSP00000357625	0.4616947046453833
9606.ENSP00000360762	0.46178298279158697
9606.ENSP00000209929	0.40739256947665836
9606.ENSP00000245503	0.46938924250522324
9606.ENSP00000339004	0.4770617283950617
9606.ENSP00000300056	0.43324513409274373
9606.ENSP00000342710	0.38381771588629093
9606.ENSP00000480489	0.41592577443867995
9606.ENSP00000381549	0.42661573450506746
9606.ENSP00000426632	0.46294477057625494
9606.ENSP00000379862	0.42706836718905417
9606.ENSP00000295408	0.45886571984990265
9606.ENSP00000205890	0.46067094251448465
9606.ENSP00000349678	0.39831364545323356
9606.ENSP00000331106	0.40337801160800035
9606.ENSP00000230732	0.43245965485596616
9606.ENSP00000359621	0.4124981318986315
9606.ENSP00000319254	0.42150617391683753
9606.ENSP00000350310	0.4655326121003301
9606.ENSP00000325978	0.36958185087417267
9606.ENSP00000297837	0.42739901782949163
9606.ENSP00000295797	0.4713473689346442
9606.ENSP00000377862	0.4490331876917356
9606.ENSP00000278886	0.44041486209254616
9606.ENSP00000344871	0.472419189202406
9606.ENSP00000304604	0.4857695982299995
9606.ENSP00000305302	0.41367276152956794
9606.ENSP00000353414	0.48657701218897953
9606.ENSP00000360035	0.4193562390120027
9606.ENSP00000419599	0.41315086068641077
9606.ENSP00000307636	0.39597081608394474
9606.ENSP00000365441	0.4580606922712186
9606.ENSP00000410083	0.42388275816678
9606.ENSP00000227918	0.3883618090452261
9606.ENSP00000401597	0.3925596326547198
9606.ENSP00000386227	0.3906941944876954
9606.ENSP00000354432	0.42011306805827353
9606.ENSP00000261681	0.46341112416952485
9606.ENSP00000406229	0.4619154633260017
9606.ENSP00000376686	0.4243202881363377
9606.ENSP00000378557	0.46080278566147537
9606.ENSP00000347852	0.45883302856871455
9606.ENSP00000277554	0.43342979563452005
9606.ENSP00000267973	0.46139701492537316
9606.ENSP00000351118	0.4012668743509865
9606.ENSP00000353346	0.4074441164065795
9606.ENSP00000278568	0.47453089694469003
9606.ENSP00000353132	0.42593858160093473
9606.ENSP00000367059	0.4550507548458513
9606.ENSP00000269878	0.4361694922906743
9606.ENSP00000424126	0.4150858272283928
9606.ENSP00000367830	0.48366585726087064
9606.ENSP00000382090	0.40639000483772586
9606.ENSP00000368459	0.42674765323025954
9606.ENSP00000344488	0.4196294767934322
9606.ENSP00000258930	0.4437121072937718
9606.ENSP00000382670	0.4156662794199905
9606.ENSP00000290974	0.4199487045731177
9606.ENSP00000381565	0.45770260346338804
9606.ENSP00000340274	0.46761701921680626
9606.ENSP00000447488	0.4439058012636416
9606.ENSP00000424565	0.40266344330283643
9606.ENSP00000444411	0.40197649016956205
9606.ENSP00000424711	0.3416018387553041
9606.ENSP00000225525	0.4231030329574072
9606.ENSP00000381768	0.45493289380739343
9606.ENSP00000345259	0.4625900830799435
9606.ENSP00000380661	0.45616810293944043
9606.ENSP00000370503	0.4383664208735111
9606.ENSP00000432487	0.390709995753372
9606.ENSP00000064571	0.4589311163895487
9606.ENSP00000437738	0.43721572265845987
9606.ENSP00000332809	0.40580105855666637
9606.ENSP00000371798	0.46040748242583107
9606.ENSP00000320434	0.4480751391465677
9606.ENSP00000250699	0.3880030524540124
9606.ENSP00000302216	0.4552866602257464
9606.ENSP00000264012	0.4589202156718368
9606.ENSP00000264079	0.4379193109700816
9606.ENSP00000365725	0.43257584238217844
9606.ENSP00000358430	0.4233904544856905
9606.ENSP00000392105	0.4108490866948774
9606.ENSP00000303028	0.38546404915808796
9606.ENSP00000424191	0.4673229489164087
9606.ENSP00000386213	0.4761916498250111
9606.ENSP00000485514	0.41669722000560744
9606.ENSP00000367301	0.41342491547909443
9606.ENSP00000297784	0.427417927617025
9606.ENSP00000265944	0.48074147797959693
9606.ENSP00000368966	0.4488871334975141
9606.ENSP00000265381	0.4623022994281339
9606.ENSP00000288235	0.4761329751842086
9606.ENSP00000386647	0.39623879739956114
9606.ENSP00000404179	0.48848380653806284
9606.ENSP00000288139	0.47061259286323226
9606.ENSP00000305941	0.4741815147499141
9606.ENSP00000378015	0.43757218888008154
9606.ENSP00000370057	0.4589093154719491
9606.ENSP00000471252	0.41793207873675103
9606.ENSP00000262231	0.4442732645036676
9606.ENSP00000304586	0.4145959400884082
9606.ENSP00000466561	0.4133011037905365
9606.ENSP00000308351	0.4385057079957332
9606.ENSP00000373610	0.42376189849541607
9606.ENSP00000251102	0.4487307522586339
9606.ENSP00000318884	0.46347782282246264
9606.ENSP00000300105	0.4639898177277203
9606.ENSP00000379258	0.49129097058000865
9606.ENSP00000303908	0.4368697146474924
9606.ENSP00000385592	0.35396171109279106
9606.ENSP00000372201	0.3761144636947635
9606.ENSP00000376506	0.4286506633535963
9606.ENSP00000354623	0.440465063262282
9606.ENSP00000329219	0.46454761847515086
9606.ENSP00000421280	0.4613309137795182
9606.ENSP00000283228	0.45818017975289904
9606.ENSP00000262965	0.4792271250341047
9606.ENSP00000351732	0.41086656034024455
9606.ENSP00000384582	0.4390138604862531
9606.ENSP00000362464	0.4248334396094901
9606.ENSP00000354207	0.47990561351217087
9606.ENSP00000376410	0.45936757013789825
9606.ENSP00000477949	0.42737065628525295
9606.ENSP00000353850	0.42720056603356404
9606.ENSP00000306129	0.4708649136061219
9606.ENSP00000386331	0.47038344491783324
9606.ENSP00000230381	0.44772211150762387
9606.ENSP00000352834	0.47485745182854894
9606.ENSP00000336587	0.4205794640719215
9606.ENSP00000439182	0.43763165643615937
9606.ENSP00000466937	0.3989469337187694
9606.ENSP00000334452	0.36233215812767233
9606.ENSP00000482885	0.4571935636535731
9606.ENSP00000383178	0.4543658725866002
9606.ENSP00000432586	0.45131978509694
9606.ENSP00000357660	0.4034369714560147
9606.ENSP00000362296	0.44858489470873675
9606.ENSP00000347055	0.4620148736220378
9606.ENSP00000367214	0.40764183387134206
9606.ENSP00000353518	0.4458932404052526
9606.ENSP00000363068	0.45114063558035816
9606.ENSP00000265965	0.4264933115535738
9606.ENSP00000353332	0.45464385721345035
9606.ENSP00000324775	0.40639000483772586
9606.ENSP00000388940	0.46866055401930823
9606.ENSP00000440915	0.42736120327361204
9606.ENSP00000239450	0.38290493271765197
9606.ENSP00000387100	0.4196932835172474
9606.ENSP00000356370	0.4659030624547866
9606.ENSP00000289746	0.4351282570997455
9606.ENSP00000401513	0.4000289861073728
9606.ENSP00000339587	0.4250858048050691
9606.ENSP00000303960	0.47860982437018507
9606.ENSP00000325954	0.4049675120519807
9606.ENSP00000299441	0.415764670439629
9606.ENSP00000344666	0.47506761740840914
9606.ENSP00000480279	0.442918710742286
9606.ENSP00000262873	0.46991438855919837
9606.ENSP00000471299	0.41019489618275234
9606.ENSP00000362937	0.4798221869024263
9606.ENSP00000262659	0.39408093334421146
9606.ENSP00000479134	0.49406740653608144
9606.ENSP00000323580	0.46698409629235754
9606.ENSP00000468927	0.41689502643219334
9606.ENSP00000424243	0.4476909887156197
9606.ENSP00000323264	0.416508579805122
9606.ENSP00000035383	0.46019912347560976
9606.ENSP00000363840	0.45394953244678354
9606.ENSP00000258201	0.4385853403854448
9606.ENSP00000355689	0.4873502333207214
9606.ENSP00000272371	0.44514330476453784
9606.ENSP00000359795	0.4276355105022023
9606.ENSP00000358820	0.4140628348549141
9606.ENSP00000281172	0.45844109621544665
9606.ENSP00000313833	0.3626586080036039
9606.ENSP00000427567	0.43342007268159183
9606.ENSP00000357836	0.43647494691185107
9606.ENSP00000291532	0.41979359043997827
9606.ENSP00000346158	0.42064356004528436
9606.ENSP00000449629	0.4594768133174792
9606.ENSP00000358786	0.4440384261812833
9606.ENSP00000384312	0.43885431336028713
9606.ENSP00000436376	0.4099946949602122
9606.ENSP00000425634	0.47189995847886085
9606.ENSP00000278198	0.4504149571055576
9606.ENSP00000474071	0.4065182629187006
9606.ENSP00000262916	0.46429086365165567
9606.ENSP00000369716	0.47290483649892306
9606.ENSP00000329158	0.40562215270925617
9606.ENSP00000349358	0.36869322952446376
9606.ENSP00000485478	0.43728499004164406
9606.ENSP00000319788	0.4670405376006188
9606.ENSP00000252597	0.3863659087727718
9606.ENSP00000317224	0.42064356004528436
9606.ENSP00000250559	0.4831095441702298
9606.ENSP00000245304	0.4682403121440516
9606.ENSP00000339115	0.4286221354571067
9606.ENSP00000448012	0.47585153806368985
9606.ENSP00000426070	0.4084950737874752
9606.ENSP00000482504	0.4610666984846677
9606.ENSP00000415090	0.442209100064085
9606.ENSP00000005257	0.47240763832856547
9606.ENSP00000256935	0.45968451856962717
9606.ENSP00000262879	0.41858399410719704
9606.ENSP00000378699	0.5155566229053261
9606.ENSP00000355589	0.44114893714181336
9606.ENSP00000229812	0.4675830691415987
9606.ENSP00000361857	0.40751286594111197
9606.ENSP00000278572	0.505322348633451
9606.ENSP00000215659	0.48753469593742116
9606.ENSP00000272519	0.46382273862108697
9606.ENSP00000264710	0.46887664717159705
9606.ENSP00000424183	0.4626011588373318
9606.ENSP00000377936	0.479989069137704
9606.ENSP00000404676	0.4301872509073097
9606.ENSP00000303192	0.4185386564997942
9606.ENSP00000394487	0.4423812249570693
9606.ENSP00000366898	0.44442655380227264
9606.ENSP00000261647	0.42128559591818937
9606.ENSP00000273075	0.4273517506801442
9606.ENSP00000310491	0.464525280696271
9606.ENSP00000381553	0.39421762461488236
9606.ENSP00000298552	0.46842194583848523
9606.ENSP00000377075	0.40807231714786574
9606.ENSP00000365411	0.4588984157898487
9606.ENSP00000385450	0.43995354768193823
9606.ENSP00000420211	0.4400637740576244
9606.ENSP00000372410	0.37457590973420446
9606.ENSP00000316845	0.4584954912197437
9606.ENSP00000453508	0.4518263879145035
9606.ENSP00000434516	0.4912160272544683
9606.ENSP00000296859	0.42487080813633865
9606.ENSP00000384192	0.4530660100832454
9606.ENSP00000387784	0.48136429318849966
9606.ENSP00000211287	0.4871536269887295
9606.ENSP00000266397	0.41703000215842867
9606.ENSP00000274376	0.46886526887982916
9606.ENSP00000351132	0.4698115501519757
9606.ENSP00000348828	0.4105871602524598
9606.ENSP00000216129	0.44367135115275097
9606.ENSP00000261208	0.44158248388718746
9606.ENSP00000443654	0.42488949486508476
9606.ENSP00000436786	0.48314578644661166
9606.ENSP00000251170	0.4123572724362395
9606.ENSP00000339916	0.4454203840745095
9606.ENSP00000222345	0.4215337624086397
9606.ENSP00000318197	0.4541095729428632
9606.ENSP00000368759	0.4589311163895487
9606.ENSP00000257818	0.4667359165136728
9606.ENSP00000334267	0.35982196066746125
9606.ENSP00000309163	0.4291648156374944
9606.ENSP00000434033	0.44648056569764755
9606.ENSP00000419449	0.45159405385190726
9606.ENSP00000359045	0.4326436472748444
9606.ENSP00000444645	0.4592474626227092
9606.ENSP00000372667	0.4288504650078796
9606.ENSP00000391311	0.46795679131951173
9606.ENSP00000006275	0.4268513609049134
9606.ENSP00000353025	0.41788688223207526
9606.ENSP00000394560	0.49344911250159623
9606.ENSP00000357914	0.44984866123399303
9606.ENSP00000430344	0.45210127293148633
9606.ENSP00000400713	0.43351732184527014
9606.ENSP00000264431	0.4230567111889643
9606.ENSP00000261167	0.455662468751474
9606.ENSP00000428924	0.4880519349297767
9606.ENSP00000251849	0.48650350002518006
9606.ENSP00000323527	0.43181208653674236
9606.ENSP00000362638	0.4320824760712049
9606.ENSP00000265073	0.4740884330372479
9606.ENSP00000450832	0.439723252691231
9606.ENSP00000376345	0.4981565038030166
9606.ENSP00000381958	0.46855826361101005
9606.ENSP00000253699	0.4429694843753582
9606.ENSP00000310447	0.46138599675231634
9606.ENSP00000484855	0.4581475860760694
9606.ENSP00000382177	0.4801083418234227
9606.ENSP00000274364	0.4500687181159589
9606.ENSP00000216911	0.49890257443127534
9606.ENSP00000355605	0.44640835470529794
9606.ENSP00000264400	0.43154203520057177
9606.ENSP00000344456	0.5182671673819742
9606.ENSP00000267484	0.48123240927544897
9606.ENSP00000365692	0.4495660469553482
9606.ENSP00000358548	0.5004662487696213
9606.ENSP00000347427	0.44218885888222637
9606.ENSP00000483985	0.46149620216882437
9606.ENSP00000361263	0.4569232588388317
9606.ENSP00000380869	0.4493046835030929
9606.ENSP00000362962	0.4536084894586092
9606.ENSP00000301072	0.4764264930709671
9606.ENSP00000364813	0.4683878787878788
9606.ENSP00000377771	0.4346388320248352
9606.ENSP00000376989	0.3976332578719901
9606.ENSP00000297161	0.41749859544491985
9606.ENSP00000260762	0.45611425873465533
9606.ENSP00000242208	0.4421585005835641
9606.ENSP00000350386	0.4602649006622517
9606.ENSP00000473565	0.38352058438207154
9606.ENSP00000376134	0.4701659609675378
9606.ENSP00000199447	0.4867118422047006
9606.ENSP00000365261	0.40778809624314055
9606.ENSP00000353608	0.4449485295810976
9606.ENSP00000268182	0.4812683704478653
9606.ENSP00000338864	0.4496183561388811
9606.ENSP00000312734	0.4601004929392994
9606.ENSP00000421922	0.4510669094644441
9606.ENSP00000256707	0.4571286613353523
9606.ENSP00000378611	0.435589322752277
9606.ENSP00000302898	0.4640901229823213
9606.ENSP00000324527	0.4532466923149104
9606.ENSP00000313950	0.4945353093245284
9606.ENSP00000343552	0.44175412122459246
9606.ENSP00000288602	0.4727659782715083
9606.ENSP00000362485	0.3998882357811077
9606.ENSP00000389715	0.4580824126321779
9606.ENSP00000259808	0.46508437041138095
9606.ENSP00000379350	0.49079177991718953
9606.ENSP00000254695	0.4331965650994372
9606.ENSP00000467176	0.45989241169189754
9606.ENSP00000361009	0.446769643435231
9606.ENSP00000326042	0.45030997995618327
9606.ENSP00000216373	0.4585172528359201
9606.ENSP00000356607	0.43879451308139533
9606.ENSP00000316029	0.47300903371116604
9606.ENSP00000228251	0.4445390332006534
9606.ENSP00000452634	0.43163844332246104
9606.ENSP00000267328	0.44323369502879034
9606.ENSP00000255006	0.42749358350296485
9606.ENSP00000370695	0.4409777696626649
9606.ENSP00000369409	0.42606068624856663
9606.ENSP00000202677	0.41501449897970144
9606.ENSP00000229264	0.49102876893361797
9606.ENSP00000310901	0.4470901307416406
9606.ENSP00000261837	0.48928788492706643
9606.ENSP00000351395	0.42444146657586607
9606.ENSP00000310406	0.434961728950923
9606.ENSP00000329967	0.4806099350762419
9606.ENSP00000443204	0.40969041560644615
9606.ENSP00000248437	0.48045456806087433
9606.ENSP00000368824	0.45025750972944
9606.ENSP00000354837	0.45493289380739343
9606.ENSP00000361120	0.45401353510668296
9606.ENSP00000363553	0.4698115501519757
9606.ENSP00000351015	0.49492801885342486
9606.ENSP00000357564	0.44962881943636407
9606.ENSP00000381070	0.48904019439100943
9606.ENSP00000369383	0.43416026246011413
9606.ENSP00000020926	0.43704759319580166
9606.ENSP00000317310	0.47626207848550584
9606.ENSP00000239940	0.46435781580465296
9606.ENSP00000336799	0.48222932161932813
9606.ENSP00000265080	0.45527593194778265
9606.ENSP00000259351	0.43054193778411626
9606.ENSP00000346300	0.4723960880195599
9606.ENSP00000352157	0.49496605610349687
9606.ENSP00000225655	0.4665893887802169
9606.ENSP00000346151	0.4653307964644397
9606.ENSP00000462099	0.44012392081824186
9606.ENSP00000333685	0.4959316204214687
9606.ENSP00000441913	0.45254602520260456
9606.ENSP00000377001	0.4661953479393881
9606.ENSP00000382982	0.4568152263860977
9606.ENSP00000290691	0.4203781466895847
9606.ENSP00000425587	0.46387841828527526
9606.ENSP00000219476	0.4872396227366722
9606.ENSP00000360916	0.4575725281231498
9606.ENSP00000417898	0.4322564767998568
9606.ENSP00000220429	0.4543231358901404
9606.ENSP00000317714	0.4536404404686436
9606.ENSP00000394071	0.46497244482949485
9606.ENSP00000246912	0.4388244111835381
9606.ENSP00000449089	0.4893498467694957
9606.ENSP00000301972	0.4230474480523746
9606.ENSP00000301071	0.4897219476338935
9606.ENSP00000286827	0.46634162824937847
9606.ENSP00000215957	0.41729120321375346
9606.ENSP00000019317	0.4424622712803719
9606.ENSP00000341905	0.4453382505474242
9606.ENSP00000479844	0.44295932871750193
9606.ENSP00000398560	0.44307106657188067
9606.ENSP00000353590	0.48616073675205074
9606.ENSP00000253861	0.46730034344313837
9606.ENSP00000405963	0.47157745722584266
9606.ENSP00000302647	0.4280523738839533
9606.ENSP00000280350	0.3951609604450444
9606.ENSP00000359025	0.44461064064801176
9606.ENSP00000311436	0.42635214158042234
9606.ENSP00000364298	0.43366327744484096
9606.ENSP00000437188	0.4471936118504803
9606.ENSP00000301068	0.45400286674342644
9606.ENSP00000216101	0.42757872839533495
9606.ENSP00000373347	0.45485792311133083
9606.ENSP00000377769	0.46946908030615964
9606.ENSP00000262187	0.48542786794633436
9606.ENSP00000269586	0.4248988388458832
9606.ENSP00000353210	0.447608015753504
9606.ENSP00000282026	0.4521859202396555
9606.ENSP00000379898	0.4551043482357375
9606.ENSP00000263102	0.4475250735413337
