#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HIST1H3G	SETD1B	1862133	1845925	9606.ENSP00000439660	9606.ENSP00000267197	0	0	0	0	0.066	0.259	0	0.504	0.626
HIST1H3D	SETD1B	1856751	1845925	9606.ENSP00000366999	9606.ENSP00000267197	0	0	0	0	0.066	0.259	0	0.504	0.626
HIST1H3A	WHSC1L1	1853568	1849671	9606.ENSP00000350275	9606.ENSP00000313983	0	0	0	0	0.054	0.478	0	0.302	0.626
HIST2H3C	SETD1A	1854964	1845165	9606.ENSP00000358154	9606.ENSP00000262519	0	0	0	0	0.066	0.259	0	0.504	0.626
HIST3H3	SETD1A	1854433	1845165	9606.ENSP00000355657	9606.ENSP00000262519	0	0	0	0	0.066	0.259	0	0.504	0.626
HIST1H3H	SETD1B	1854968	1845925	9606.ENSP00000358160	9606.ENSP00000267197	0	0	0	0	0.066	0.259	0	0.504	0.626
HIST1H3F	SETD1B	1862281	1845925	9606.ENSP00000444823	9606.ENSP00000267197	0	0	0	0	0.066	0.259	0	0.504	0.626
POTEF	H3F3B	1853541	1844327	9606.ENSP00000350052	9606.ENSP00000254810	0	0	0	0	0.057	0.292	0	0.483	0.625
EWSR1	ATF1	1860206	1845050	9606.ENSP00000400142	9606.ENSP00000262053	0	0	0	0	0	0	0	0.625	0.625
NSD1	HIST1H3A	1859900	1853568	9606.ENSP00000395929	9606.ENSP00000350275	0	0	0	0	0.054	0.478	0	0.297	0.623
NSD1	HIST3H3	1859900	1854433	9606.ENSP00000395929	9606.ENSP00000355657	0	0	0	0	0.054	0.479	0	0.297	0.623
HIST4H4	DICER1	1853630	1852737	9606.ENSP00000350767	9606.ENSP00000343745	0	0	0	0	0.072	0.177	0	0.544	0.622
ANKHD1	SETD1B	1847833	1845925	9606.ENSP00000297183	9606.ENSP00000267197	0	0	0	0	0.550	0.114	0	0.126	0.621
MASK-BP3	SETD1B	1861898	1845925	9606.ENSP00000432016	9606.ENSP00000267197	0	0	0	0	0.550	0.114	0	0.126	0.621
IKBKB	ATM	1861846	1846577	9606.ENSP00000430684	9606.ENSP00000278616	0	0	0	0	0.166	0	0	0.563	0.621
MASK-BP3	SETD1A	1861898	1845165	9606.ENSP00000432016	9606.ENSP00000262519	0	0	0	0	0.550	0.114	0	0.126	0.621
ANKRD17	SETD1B	1853712	1845925	9606.ENSP00000351416	9606.ENSP00000267197	0	0	0	0	0.550	0.114	0	0.126	0.621
ANKRD17	SETD1A	1853712	1845165	9606.ENSP00000351416	9606.ENSP00000262519	0	0	0	0	0.550	0.114	0	0.126	0.621
ANKHD1	SETD1A	1847833	1845165	9606.ENSP00000297183	9606.ENSP00000262519	0	0	0	0	0.550	0.114	0	0.126	0.621
EZH1	SETBP1	1860486	1846762	9606.ENSP00000404658	9606.ENSP00000282030	0	0	0	0	0.135	0.294	0	0.428	0.620
SMYD3	MLL5	1857780	1844532	9606.ENSP00000373637	9606.ENSP00000257745	0	0	0	0	0	0.193	0	0.547	0.619
JUN	BECN1	1855436	1854331	9606.ENSP00000360266	9606.ENSP00000355231	0	0	0	0	0	0	0	0.619	0.619
NSD1	HIST1H4A	1859900	1853925	9606.ENSP00000395929	9606.ENSP00000352980	0	0	0	0	0.054	0.478	0	0.287	0.618
SMYD3	SETD1B	1857780	1845925	9606.ENSP00000373637	9606.ENSP00000267197	0	0	0	0	0.055	0.096	0	0.587	0.617
SMYD3	SETD1A	1857780	1845165	9606.ENSP00000373637	9606.ENSP00000262519	0	0	0	0	0.055	0.096	0	0.587	0.617
HIST2H3C	SETD7	1854964	1846356	9606.ENSP00000358154	9606.ENSP00000274031	0	0	0	0	0.054	0.479	0	0.284	0.616
CENPA	KAT7	1851939	1844658	9606.ENSP00000336868	9606.ENSP00000259021	0	0	0	0	0.055	0.183	0	0.540	0.614
EZH2	SETBP1	1850211	1846762	9606.ENSP00000320147	9606.ENSP00000282030	0	0	0	0	0	0.294	0	0.475	0.613
ATM	NOTCH1	1846577	1846535	9606.ENSP00000278616	9606.ENSP00000277541	0	0	0	0	0.055	0.360	0	0.410	0.612
ZDHHC17	ASH1L	1860403	1858003	9606.ENSP00000403397	9606.ENSP00000376204	0	0	0	0	0.248	0.258	0	0.359	0.611
HIST1H4A	DICER1	1853925	1852737	9606.ENSP00000352980	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.544	0.610
HIST1H4B	DICER1	1856670	1852737	9606.ENSP00000366581	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.544	0.610
DICER1	HIST1H4D	1852737	1852680	9606.ENSP00000343745	9606.ENSP00000343282	0	0	0	0	0.044	0.177	0	0.544	0.610
HIST1H4E	DICER1	1854006	1852737	9606.ENSP00000353624	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.544	0.610
HIST1H4L	DICER1	1853276	1852737	9606.ENSP00000348258	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.544	0.610
HIST1H4I	DICER1	1853039	1852737	9606.ENSP00000346316	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.544	0.610
DICER1	HIST1H4H	1852737	1847164	9606.ENSP00000343745	9606.ENSP00000289352	0	0	0	0	0.044	0.177	0	0.544	0.610
HIST2H4A	DICER1	1854969	1852737	9606.ENSP00000358162	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.544	0.610
HIST1H4K	DICER1	1853550	1852737	9606.ENSP00000350159	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.544	0.610
HIST1H4C	DICER1	1856757	1852737	9606.ENSP00000367034	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.544	0.610
IKBKB	NLRC5	1861846	1845163	9606.ENSP00000430684	9606.ENSP00000262510	0	0	0	0	0.137	0.344	0	0.366	0.610
HIST1H4F	DICER1	1856744	1852737	9606.ENSP00000366974	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.544	0.610
HIST2H4B	DICER1	1854963	1852737	9606.ENSP00000358153	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.544	0.610
HIST1H4J	DICER1	1853135	1852737	9606.ENSP00000347168	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.544	0.610
HIST1H3C	MLL4	1862129	1842900	9606.ENSP00000439493	9606.ENSP00000222270	0	0	0	0	0.054	0.259	0	0.485	0.608
HIST1H4A	WHSC1L1	1853925	1849671	9606.ENSP00000352980	9606.ENSP00000313983	0	0	0	0	0.054	0.478	0	0.266	0.607
POTEJ	NFYB	1859246	1843547	9606.ENSP00000387176	9606.ENSP00000240055	0	0	0	0	0.098	0.292	0	0.434	0.606
POTEE	NFYB	1862121	1843547	9606.ENSP00000439189	9606.ENSP00000240055	0	0	0	0	0.098	0.292	0	0.434	0.606
H3F3A	MLL4	1854454	1842900	9606.ENSP00000355778	9606.ENSP00000222270	0	0	0	0	0.054	0.259	0	0.483	0.606
POTEI	NFYB	1859666	1843547	9606.ENSP00000392718	9606.ENSP00000240055	0	0	0	0	0.098	0.292	0	0.434	0.606
SUMO1	NFKBIA	1857989	1842621	9606.ENSP00000376076	9606.ENSP00000216797	0	0	0	0	0.050	0.368	0	0.396	0.606
POTEF	NFYB	1853541	1843547	9606.ENSP00000350052	9606.ENSP00000240055	0	0	0	0	0.098	0.292	0	0.434	0.606
SMYD3	EHMT2	1857780	1856323	9606.ENSP00000373637	9606.ENSP00000364687	0	0	0	0	0.054	0.114	0	0.567	0.605
WHSC1L1	SETBP1	1849671	1846762	9606.ENSP00000313983	9606.ENSP00000282030	0	0	0	0	0.141	0	0	0.559	0.605
EZH2	H3F3B	1850211	1844327	9606.ENSP00000320147	9606.ENSP00000254810	0	0	0	0	0.054	0.266	0	0.473	0.602
SMYD2	SETD7	1854482	1846356	9606.ENSP00000355924	9606.ENSP00000274031	0	0	0	0	0.055	0	0	0.596	0.602
CEP55	EZH2	1855493	1850211	9606.ENSP00000360540	9606.ENSP00000320147	0	0	0	0	0.595	0	0	0.056	0.601
EHMT1	SMYD2	1861338	1854482	9606.ENSP00000417980	9606.ENSP00000355924	0	0	0	0	0.054	0.114	0	0.561	0.600
ATF3	NFKB1	1852803	1843094	9606.ENSP00000344352	9606.ENSP00000226574	0	0	0	0	0.055	0.366	0	0.385	0.600
VEGFA	EZH2	1855611	1850211	9606.ENSP00000361125	9606.ENSP00000320147	0	0	0	0	0	0	0	0.599	0.599
HIST1H3E	DICER1	1854001	1852737	9606.ENSP00000353581	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.530	0.598
VEGFA	ATF3	1855611	1852803	9606.ENSP00000361125	9606.ENSP00000344352	0	0	0	0	0	0	0	0.598	0.598
HIST1H3J	DICER1	1853820	1852737	9606.ENSP00000352252	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.529	0.597
SETBP1	SETD7	1846762	1846356	9606.ENSP00000282030	9606.ENSP00000274031	0	0	0	0	0	0.294	0	0.453	0.597
CREB1	CEBPG	1859295	1846879	9606.ENSP00000387699	9606.ENSP00000284000	0	0	0	0	0	0	0	0.597	0.597
POTEE	HDAC6	1862121	1851669	9606.ENSP00000439189	9606.ENSP00000334061	0	0	0	0	0.055	0.365	0	0.381	0.596
POTEJ	HDAC6	1859246	1851669	9606.ENSP00000387176	9606.ENSP00000334061	0	0	0	0	0.055	0.365	0	0.381	0.596
POTEI	HDAC6	1859666	1851669	9606.ENSP00000392718	9606.ENSP00000334061	0	0	0	0	0.055	0.365	0	0.381	0.596
H3F3A	KAT7	1854454	1844658	9606.ENSP00000355778	9606.ENSP00000259021	0	0	0	0	0.081	0.183	0	0.504	0.595
HDAC6	BCL3	1851669	1842291	9606.ENSP00000334061	9606.ENSP00000164227	0	0	0	0	0.055	0.396	0	0.347	0.595
H3F3C	KAT7	1852262	1844658	9606.ENSP00000339835	9606.ENSP00000259021	0	0	0	0	0.055	0.183	0	0.517	0.595
CA	LRRC45	10010452	1848879	194440.PRO_0000259942	9606.ENSP00000306760	0	0	0	0	0	0	0	0.594	0.594
CA	NLRP9	10010452	1851402	194440.PRO_0000259942	9606.ENSP00000331857	0	0	0	0	0	0	0	0.594	0.594
CA	NOD1	10010452	1842946	194440.PRO_0000259942	9606.ENSP00000222823	0	0	0	0	0	0	0	0.594	0.594
CA	LRRC34	10010452	1861094	194440.PRO_0000259942	9606.ENSP00000414635	0	0	0	0	0	0	0	0.594	0.594
CA	C14orf166B	10010452	1858120	194440.PRO_0000259942	9606.ENSP00000377369	0	0	0	0	0	0	0	0.594	0.594
CA	NOD2	10010452	1848195	194440.PRO_0000259942	9606.ENSP00000300589	0	0	0	0	0	0	0	0.594	0.594
CA	NLRP14	10010452	1848069	194440.PRO_0000259942	9606.ENSP00000299481	0	0	0	0	0	0	0	0.594	0.594
CA	LOC400891	10010452	1852425	194440.PRO_0000259942	9606.ENSP00000341179	0	0	0	0	0	0	0	0.594	0.594
CA	NLRX1	10010452	1847338	194440.PRO_0000259942	9606.ENSP00000292199	0	0	0	0	0	0	0	0.594	0.594
EHMT2	SETDB1	1856323	1846207	9606.ENSP00000364687	9606.ENSP00000271640	0	0	0	0.615	0.054	0.376	0	0.886	0.594
CA	LRRC31	10010452	1850788	194440.PRO_0000259942	9606.ENSP00000325978	0	0	0	0	0	0	0	0.594	0.594
CA	RNH1	10010452	1853048	194440.PRO_0000259942	9606.ENSP00000346402	0	0	0	0	0	0	0	0.594	0.594
CA	CEP78	10010452	1856526	194440.PRO_0000259942	9606.ENSP00000365782	0	0	0	0	0	0	0	0.594	0.594
CA	LRRC71	10010452	1851904	194440.PRO_0000259942	9606.ENSP00000336661	0	0	0	0	0	0	0	0.594	0.594
ATM	NFKBIA	1846577	1842621	9606.ENSP00000278616	9606.ENSP00000216797	0	0	0	0	0	0.048	0	0.591	0.594
CA	NLRP4	10010452	1848274	194440.PRO_0000259942	9606.ENSP00000301295	0	0	0	0	0	0	0	0.594	0.594
SMYD2	SETD1B	1854482	1845925	9606.ENSP00000355924	9606.ENSP00000267197	0	0	0	0	0.055	0.096	0	0.562	0.593
SETD2	SMYD2	1859200	1854482	9606.ENSP00000386759	9606.ENSP00000355924	0	0	0	0	0.074	0	0	0.579	0.593
HIST1H3C	POTEF	1862129	1853541	9606.ENSP00000439493	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.439	0.592
HIST1H3C	DICER1	1862129	1852737	9606.ENSP00000439493	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.523	0.592
HIST1H3C	KAT7	1862129	1844658	9606.ENSP00000439493	9606.ENSP00000259021	0	0	0	0	0.055	0.183	0	0.514	0.592
HIST1H3J	POTEF	1853820	1853541	9606.ENSP00000352252	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.438	0.592
HIST1H3E	KAT7	1854001	1844658	9606.ENSP00000353581	9606.ENSP00000259021	0	0	0	0	0.055	0.183	0	0.514	0.592
HIST1H3E	POTEF	1854001	1853541	9606.ENSP00000353581	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.439	0.592
HIST1H3J	KAT7	1853820	1844658	9606.ENSP00000352252	9606.ENSP00000259021	0	0	0	0	0.055	0.183	0	0.512	0.590
SMYD1	SMYD5	1859720	1857828	9606.ENSP00000393453	9606.ENSP00000374152	0	0	0	0	0.050	0	0	0.586	0.590
POTEI	HIST1H4A	1859666	1853925	9606.ENSP00000392718	9606.ENSP00000352980	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST2H3D	1859246	1851568	9606.ENSP00000387176	9606.ENSP00000333277	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H4J	1859246	1853135	9606.ENSP00000387176	9606.ENSP00000347168	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	CENPA	1862121	1851939	9606.ENSP00000439189	9606.ENSP00000336868	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3A	POTEF	1853568	1853541	9606.ENSP00000350275	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H3H	1862121	1854968	9606.ENSP00000439189	9606.ENSP00000358160	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST2H3D	1859666	1851568	9606.ENSP00000392718	9606.ENSP00000333277	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H3E	1862121	1854001	9606.ENSP00000439189	9606.ENSP00000353581	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3G	POTEF	1862133	1853541	9606.ENSP00000439660	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.434	0.589
KAT7	H3F3B	1844658	1844327	9606.ENSP00000259021	9606.ENSP00000254810	0	0	0	0	0.055	0.183	0	0.510	0.589
SUV39H1	DICER1	1856539	1852737	9606.ENSP00000365877	9606.ENSP00000343745	0	0	0	0	0.063	0.044	0	0.578	0.589
POTEJ	HIST1H4C	1859246	1856757	9606.ENSP00000387176	9606.ENSP00000367034	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H4C	1859666	1856757	9606.ENSP00000392718	9606.ENSP00000367034	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3G	POTEJ	1862133	1859246	9606.ENSP00000439660	9606.ENSP00000387176	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3C	POTEI	1862129	1859666	9606.ENSP00000439493	9606.ENSP00000392718	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H4I	1859666	1853039	9606.ENSP00000392718	9606.ENSP00000346316	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H4F	1859246	1856744	9606.ENSP00000387176	9606.ENSP00000366974	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST2H4B	1859666	1854963	9606.ENSP00000392718	9606.ENSP00000358153	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3F	POTEE	1862281	1862121	9606.ENSP00000444823	9606.ENSP00000439189	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H3B	1859246	1843731	9606.ENSP00000387176	9606.ENSP00000244661	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST2H3A	1862121	1859040	9606.ENSP00000439189	9606.ENSP00000385479	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST2H3A	1859246	1859040	9606.ENSP00000387176	9606.ENSP00000385479	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H4K	1862121	1853550	9606.ENSP00000439189	9606.ENSP00000350159	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST2H3D	1862121	1851568	9606.ENSP00000439189	9606.ENSP00000333277	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H3H	1859246	1854968	9606.ENSP00000387176	9606.ENSP00000358160	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H4A	1862121	1853925	9606.ENSP00000439189	9606.ENSP00000352980	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST3H3	1862121	1854433	9606.ENSP00000439189	9606.ENSP00000355657	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H4E	1859246	1854006	9606.ENSP00000387176	9606.ENSP00000353624	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST2H4A	1862121	1854969	9606.ENSP00000439189	9606.ENSP00000358162	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3G	POTEE	1862133	1862121	9606.ENSP00000439660	9606.ENSP00000439189	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	H3F3A	1862121	1854454	9606.ENSP00000439189	9606.ENSP00000355778	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H3A	1859666	1853568	9606.ENSP00000392718	9606.ENSP00000350275	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H3A	1862121	1853568	9606.ENSP00000439189	9606.ENSP00000350275	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H3B	1862121	1843731	9606.ENSP00000439189	9606.ENSP00000244661	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H4L	1859246	1853276	9606.ENSP00000387176	9606.ENSP00000348258	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	CENPA	1859666	1851939	9606.ENSP00000392718	9606.ENSP00000336868	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEF	HIST2H3D	1853541	1851568	9606.ENSP00000350052	9606.ENSP00000333277	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	CENPA	1859246	1851939	9606.ENSP00000387176	9606.ENSP00000336868	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H4D	1859246	1852680	9606.ENSP00000387176	9606.ENSP00000343282	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H3H	1859666	1854968	9606.ENSP00000392718	9606.ENSP00000358160	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H3D	1862121	1856751	9606.ENSP00000439189	9606.ENSP00000366999	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3F	POTEI	1862281	1859666	9606.ENSP00000444823	9606.ENSP00000392718	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST2H3A	POTEF	1859040	1853541	9606.ENSP00000385479	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H3J	1859246	1853820	9606.ENSP00000387176	9606.ENSP00000352252	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H4K	1859246	1853550	9606.ENSP00000387176	9606.ENSP00000350159	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	H3F3B	1859666	1844327	9606.ENSP00000392718	9606.ENSP00000254810	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H4H	1859246	1847164	9606.ENSP00000387176	9606.ENSP00000289352	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H4E	1862121	1854006	9606.ENSP00000439189	9606.ENSP00000353624	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	H3F3B	1862121	1844327	9606.ENSP00000439189	9606.ENSP00000254810	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST2H4A	1859246	1854969	9606.ENSP00000387176	9606.ENSP00000358162	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST2H4A	1859666	1854969	9606.ENSP00000392718	9606.ENSP00000358162	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H4C	1862121	1856757	9606.ENSP00000439189	9606.ENSP00000367034	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST4H4	1862121	1853630	9606.ENSP00000439189	9606.ENSP00000350767	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H4L	1862121	1853276	9606.ENSP00000439189	9606.ENSP00000348258	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H3J	1862121	1853820	9606.ENSP00000439189	9606.ENSP00000352252	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H3B	1859666	1843731	9606.ENSP00000392718	9606.ENSP00000244661	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H3A	1859246	1853568	9606.ENSP00000387176	9606.ENSP00000350275	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H4I	1862121	1853039	9606.ENSP00000439189	9606.ENSP00000346316	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H4B	1859246	1856670	9606.ENSP00000387176	9606.ENSP00000366581	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H4K	1859666	1853550	9606.ENSP00000392718	9606.ENSP00000350159	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3H	POTEF	1854968	1853541	9606.ENSP00000358160	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H4B	1859666	1856670	9606.ENSP00000392718	9606.ENSP00000366581	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3F	POTEF	1862281	1853541	9606.ENSP00000444823	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H4I	1859246	1853039	9606.ENSP00000387176	9606.ENSP00000346316	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H4F	1862121	1856744	9606.ENSP00000439189	9606.ENSP00000366974	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST4H4	1859246	1853630	9606.ENSP00000387176	9606.ENSP00000350767	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H3D	1859666	1856751	9606.ENSP00000392718	9606.ENSP00000366999	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST2H4B	1859246	1854963	9606.ENSP00000387176	9606.ENSP00000358153	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H4L	1859666	1853276	9606.ENSP00000392718	9606.ENSP00000348258	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST2H3A	1859666	1859040	9606.ENSP00000392718	9606.ENSP00000385479	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	H3F3A	1859666	1854454	9606.ENSP00000392718	9606.ENSP00000355778	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST2H3C	POTEF	1854964	1853541	9606.ENSP00000358154	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H4G	1862121	1843723	9606.ENSP00000439189	9606.ENSP00000244537	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST3H3	1859666	1854433	9606.ENSP00000392718	9606.ENSP00000355657	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST3H3	POTEF	1854433	1853541	9606.ENSP00000355657	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H3D	1859246	1856751	9606.ENSP00000387176	9606.ENSP00000366999	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST4H4	1859666	1853630	9606.ENSP00000392718	9606.ENSP00000350767	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST2H4B	1862121	1854963	9606.ENSP00000439189	9606.ENSP00000358153	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H4G	1859246	1843723	9606.ENSP00000387176	9606.ENSP00000244537	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3D	POTEF	1856751	1853541	9606.ENSP00000366999	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEF	HIST1H3B	1853541	1843731	9606.ENSP00000350052	9606.ENSP00000244661	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H3E	1859246	1854001	9606.ENSP00000387176	9606.ENSP00000353581	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEF	H3F3C	1853541	1852262	9606.ENSP00000350052	9606.ENSP00000339835	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3C	POTEE	1862129	1862121	9606.ENSP00000439493	9606.ENSP00000439189	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST2H3C	1862121	1854964	9606.ENSP00000439189	9606.ENSP00000358154	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST2H3C	1859666	1854964	9606.ENSP00000392718	9606.ENSP00000358154	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3G	POTEI	1862133	1859666	9606.ENSP00000439660	9606.ENSP00000392718	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	H3F3C	1859666	1852262	9606.ENSP00000392718	9606.ENSP00000339835	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	H3F3B	1859246	1844327	9606.ENSP00000387176	9606.ENSP00000254810	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H3I	1859246	1851162	9606.ENSP00000387176	9606.ENSP00000329554	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEF	HIST1H4G	1853541	1843723	9606.ENSP00000350052	9606.ENSP00000244537	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H4G	1859666	1843723	9606.ENSP00000392718	9606.ENSP00000244537	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	H3F3A	1859246	1854454	9606.ENSP00000387176	9606.ENSP00000355778	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	H3F3C	1862121	1852262	9606.ENSP00000439189	9606.ENSP00000339835	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H4A	1859246	1853925	9606.ENSP00000387176	9606.ENSP00000352980	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H4F	1859666	1856744	9606.ENSP00000392718	9606.ENSP00000366974	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3C	POTEJ	1862129	1859246	9606.ENSP00000439493	9606.ENSP00000387176	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST2H3C	1859246	1854964	9606.ENSP00000387176	9606.ENSP00000358154	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H3I	1859666	1851162	9606.ENSP00000392718	9606.ENSP00000329554	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H4H	1862121	1847164	9606.ENSP00000439189	9606.ENSP00000289352	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H4D	1862121	1852680	9606.ENSP00000439189	9606.ENSP00000343282	0	0	0	0	0.057	0.292	0	0.434	0.589
