#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
POTEE	ACTN1	1862121	1858193	9606.ENSP00000439189	9606.ENSP00000377941	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEJ	ACTN4	1859246	1844152	9606.ENSP00000387176	9606.ENSP00000252699	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEI	SPTBN1	1859666	1853414	9606.ENSP00000392718	9606.ENSP00000349259	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEI	SPTBN4	1859666	1845343	9606.ENSP00000392718	9606.ENSP00000263373	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEF	EHBP1	1853541	1845451	9606.ENSP00000350052	9606.ENSP00000263991	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEE	EHBP1L1	1862121	1849560	9606.ENSP00000439189	9606.ENSP00000312671	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEE	EHBP1	1862121	1845451	9606.ENSP00000439189	9606.ENSP00000263991	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEJ	EHBP1L1	1859246	1849560	9606.ENSP00000387176	9606.ENSP00000312671	0	0	0	0	0.073	0.545	0	0.282	0.670
SPTB	POTEF	1857851	1853541	9606.ENSP00000374372	9606.ENSP00000350052	0	0	0	0	0.073	0.545	0	0.282	0.670
SPTAN1	POTEF	1855744	1853541	9606.ENSP00000361824	9606.ENSP00000350052	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEF	SPTBN1	1853541	1853414	9606.ENSP00000350052	9606.ENSP00000349259	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEE	SPTBN5	1862121	1849983	9606.ENSP00000439189	9606.ENSP00000317790	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEE	ACTN2	1862121	1854402	9606.ENSP00000439189	9606.ENSP00000355537	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEF	EHBP1L1	1853541	1849560	9606.ENSP00000350052	9606.ENSP00000312671	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEJ	SPTBN5	1859246	1849983	9606.ENSP00000387176	9606.ENSP00000317790	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEI	EHBP1	1859666	1845451	9606.ENSP00000392718	9606.ENSP00000263991	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEI	EHBP1L1	1859666	1849560	9606.ENSP00000392718	9606.ENSP00000312671	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEF	SPTBN2	1853541	1849428	9606.ENSP00000350052	9606.ENSP00000311489	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEJ	ACTN2	1859246	1854402	9606.ENSP00000387176	9606.ENSP00000355537	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEF	SPTBN5	1853541	1849983	9606.ENSP00000350052	9606.ENSP00000317790	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEJ	SPTB	1859246	1857851	9606.ENSP00000387176	9606.ENSP00000374372	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEJ	SPTBN4	1859246	1845343	9606.ENSP00000387176	9606.ENSP00000263373	0	0	0	0	0.073	0.545	0	0.282	0.670
SPTA1	POTEF	1854747	1853541	9606.ENSP00000357130	9606.ENSP00000350052	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEE	SPTA1	1862121	1854747	9606.ENSP00000439189	9606.ENSP00000357130	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEI	SPTA1	1859666	1854747	9606.ENSP00000392718	9606.ENSP00000357130	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEI	ACTN2	1859666	1854402	9606.ENSP00000392718	9606.ENSP00000355537	0	0	0	0	0.073	0.545	0	0.282	0.670
POTEE	SPTBN4	1862121	1845343	9606.ENSP00000439189	9606.ENSP00000263373	0	0	0	0	0.073	0.545	0	0.282	0.670
MYO9A	ACTA2	1853287	1843003	9606.ENSP00000348349	9606.ENSP00000224784	0	0	0	0	0.054	0.292	0	0.543	0.667
MYO9B	ACTA2	1858475	1843003	9606.ENSP00000380444	9606.ENSP00000224784	0	0	0	0	0.054	0.292	0	0.543	0.667
MYO9A	ACTG2	1853287	1847542	9606.ENSP00000348349	9606.ENSP00000295137	0	0	0	0	0.054	0.292	0	0.543	0.667
MYO9B	ACTG2	1858475	1847542	9606.ENSP00000380444	9606.ENSP00000295137	0	0	0	0	0.054	0.292	0	0.543	0.667
LAMP1	MBOAT4	1851571	1849691	9606.ENSP00000333298	9606.ENSP00000314196	0	0	0	0	0.055	0	0	0.660	0.664
EEF1A1	TUBA1C	1851211	1848245	9606.ENSP00000330054	9606.ENSP00000301072	0	0	0	0	0.133	0.204	0	0.551	0.663
ACTA2	EEF1A2	1843003	1842645	9606.ENSP00000224784	9606.ENSP00000217182	0	0	0	0	0.270	0.107	0	0.524	0.662
DNAH8	HPGDS	1851578	1847557	9606.ENSP00000333363	9606.ENSP00000295256	0	0	0	0	0	0	0	0.659	0.659
EEF1A1	ACTG2	1851211	1847542	9606.ENSP00000330054	9606.ENSP00000295137	0	0	0	0	0.270	0.107	0	0.520	0.659
TUBB	ACTA2	1852162	1843003	9606.ENSP00000339001	9606.ENSP00000224784	0	0	0	0	0.124	0.170	0	0.568	0.658
LEPR	MBOAT4	1851253	1849691	9606.ENSP00000330393	9606.ENSP00000314196	0	0	0	0	0	0	0	0.655	0.655
DNAH8	ACTA2	1851578	1843003	9606.ENSP00000333363	9606.ENSP00000224784	0	0	0	0	0.053	0.068	0	0.637	0.652
ACTG2	EEF1A2	1847542	1842645	9606.ENSP00000295137	9606.ENSP00000217182	0	0	0	0	0.270	0.107	0	0.505	0.649
MYH8	PDE11A	1858931	1846991	9606.ENSP00000384330	9606.ENSP00000286063	0	0	0	0	0.155	0	0	0.601	0.649
PRDM10	ACTA2	1853754	1843003	9606.ENSP00000351686	9606.ENSP00000224784	0	0	0	0	0.074	0.104	0	0.606	0.645
HIST1H4A	HPGDS	1853925	1847557	9606.ENSP00000352980	9606.ENSP00000295256	0	0	0	0	0	0	0	0.644	0.644
MYO1C	ACTG2	1853902	1847542	9606.ENSP00000352834	9606.ENSP00000295137	0	0	0	0	0.054	0.292	0	0.511	0.644
MYO1B	ACTG2	1848837	1847542	9606.ENSP00000306382	9606.ENSP00000295137	0	0	0	0	0.054	0.292	0	0.510	0.643
POTEF	EEF1A2	1853541	1842645	9606.ENSP00000350052	9606.ENSP00000217182	0	0	0	0	0.171	0.099	0	0.560	0.642
PRDM10	LEPR	1853754	1851253	9606.ENSP00000351686	9606.ENSP00000330393	0	0	0	0	0	0	0	0.640	0.640
DNAH8	TUBA1C	1851578	1848245	9606.ENSP00000333363	9606.ENSP00000301072	0	0	0	0	0.054	0.142	0	0.591	0.639
SPTA1	PRDM10	1854747	1853754	9606.ENSP00000357130	9606.ENSP00000351686	0	0	0	0	0.042	0	0	0.636	0.636
H3F3A	POTEF	1854454	1853541	9606.ENSP00000355778	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.495	0.633
DNAH8	TUBA1A	1851578	1848244	9606.ENSP00000333363	9606.ENSP00000301071	0	0	0	0	0.054	0.142	0	0.582	0.631
SOCS7	SOCS1	1863847	1851146	9606.ENSP00000464034	9606.ENSP00000329418	0	0	0	0	0	0	0	0.629	0.629
ATP7A	DNAH8	1852967	1851578	9606.ENSP00000345728	9606.ENSP00000333363	0	0	0	0	0.054	0.096	0	0.600	0.628
TUBB	DNAH8	1852162	1851578	9606.ENSP00000339001	9606.ENSP00000333363	0	0	0	0	0.054	0.166	0	0.566	0.628
TUBB	ACTG2	1852162	1847542	9606.ENSP00000339001	9606.ENSP00000295137	0	0	0	0	0.124	0.170	0	0.528	0.627
SPTA1	MBOAT4	1854747	1849691	9606.ENSP00000357130	9606.ENSP00000314196	0	0	0	0	0.058	0	0	0.617	0.624
MYO1A	ACTA2	1848142	1843003	9606.ENSP00000300119	9606.ENSP00000224784	0	0	0	0	0.054	0.292	0	0.484	0.624
GOPC	ATP7A	1854812	1852967	9606.ENSP00000357484	9606.ENSP00000345728	0	0	0	0	0	0	0	0.623	0.623
MYO1B	ACTA2	1848837	1843003	9606.ENSP00000306382	9606.ENSP00000224784	0	0	0	0	0.054	0.292	0	0.482	0.623
MYO7A	MYO18B	1859150	1851736	9606.ENSP00000386331	9606.ENSP00000334563	0	0	0	0.614	0.359	0	0.360	0.315	0.619
HPGDS	TMPRSS11D	1847557	1846873	9606.ENSP00000295256	9606.ENSP00000283916	0	0	0	0	0	0	0	0.618	0.618
ACTG2	MYO1E	1847542	1847120	9606.ENSP00000295137	9606.ENSP00000288235	0	0	0	0	0.054	0.292	0	0.474	0.617
MYO1E	ACTA2	1847120	1843003	9606.ENSP00000288235	9606.ENSP00000224784	0	0	0	0	0.054	0.292	0	0.475	0.617
L	DOCK6	10004658	1847494	11269.L_MABVM	9606.ENSP00000294618	0	0	0	0	0	0	0	0.616	0.616
L	MYO5B	10004658	1846944	11269.L_MABVM	9606.ENSP00000285039	0	0	0	0	0	0	0	0.616	0.616
L	MYO5A	10004658	1858703	11269.L_MABVM	9606.ENSP00000382177	0	0	0	0	0	0	0	0.616	0.616
POTEE	EEF1A2	1862121	1842645	9606.ENSP00000439189	9606.ENSP00000217182	0	0	0	0	0.171	0.099	0	0.527	0.616
L	DOCK7	10004658	1852363	11269.L_MABVM	9606.ENSP00000340742	0	0	0	0	0	0	0	0.616	0.616
L	MYO5C	10004658	1845003	11269.L_MABVM	9606.ENSP00000261839	0	0	0	0	0	0	0	0.616	0.616
MYO1H	ACTG2	1862120	1847542	9606.ENSP00000439182	9606.ENSP00000295137	0	0	0	0	0.054	0.292	0	0.472	0.615
MYO1H	ACTA2	1862120	1843003	9606.ENSP00000439182	9606.ENSP00000224784	0	0	0	0	0.054	0.292	0	0.472	0.615
MYO1D	ACTA2	1850648	1843003	9606.ENSP00000324527	9606.ENSP00000224784	0	0	0	0	0.054	0.292	0	0.472	0.615
MYO1F	ACTA2	1852870	1843003	9606.ENSP00000344871	9606.ENSP00000224784	0	0	0	0	0.054	0.292	0	0.472	0.615
MYO1D	ACTG2	1850648	1847542	9606.ENSP00000324527	9606.ENSP00000295137	0	0	0	0	0.054	0.292	0	0.472	0.615
MYO1A	ACTG2	1848142	1847542	9606.ENSP00000300119	9606.ENSP00000295137	0	0	0	0	0.054	0.292	0	0.472	0.615
MYO1F	ACTG2	1852870	1847542	9606.ENSP00000344871	9606.ENSP00000295137	0	0	0	0	0.054	0.292	0	0.472	0.615
ACTN1	MYO6	1858193	1855148	9606.ENSP00000377941	9606.ENSP00000358994	0	0	0	0	0.055	0.121	0	0.572	0.614
HIST1H4A	DICER1	1853925	1852737	9606.ENSP00000352980	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.544	0.610
SPTAN1	DNAH8	1855744	1851578	9606.ENSP00000361824	9606.ENSP00000333363	0	0	0	0	0.061	0.067	0	0.590	0.610
TUBA1A	ACTA2	1848244	1843003	9606.ENSP00000301071	9606.ENSP00000224784	0	0	0	0	0.097	0.190	0	0.508	0.608
DOCK8	DOCK7	1860721	1852363	9606.ENSP00000408464	9606.ENSP00000340742	0	0	0	0.965	0	0.596	0	0.814	0.608
L	MANBA	10004658	1843095	11269.L_MABVM	9606.ENSP00000226578	0	0	0	0	0	0	0	0.608	0.608
L	GUSB	10004658	1848445	11269.L_MABVM	9606.ENSP00000302728	0	0	0	0	0	0	0	0.608	0.608
L	PHKA1	10004658	1855934	11269.L_MABVM	9606.ENSP00000362643	0	0	0	0	0	0	0	0.606	0.606
L	PHKB	10004658	1849630	11269.L_MABVM	9606.ENSP00000313504	0	0	0	0	0	0	0	0.606	0.606
L	PHKA2	10004658	1857119	11269.L_MABVM	9606.ENSP00000369274	0	0	0	0	0	0	0	0.606	0.606
POTEJ	MYO16	1859246	1853399	9606.ENSP00000387176	9606.ENSP00000349145	0	0	0	0.609	0.063	0.552	0	0.285	0.605
POTEI	MYO16	1859666	1853399	9606.ENSP00000392718	9606.ENSP00000349145	0	0	0	0.609	0.063	0.552	0	0.285	0.605
L	PDE6B	10004658	1861473	11269.L_MABVM	9606.ENSP00000420295	0	0	0	0	0	0	0	0.605	0.605
POTEF	MYO16	1853541	1853399	9606.ENSP00000350052	9606.ENSP00000349145	0	0	0	0.609	0.063	0.552	0	0.285	0.605
POTEE	MYO16	1862121	1853399	9606.ENSP00000439189	9606.ENSP00000349145	0	0	0	0.609	0.063	0.552	0	0.285	0.605
PRDM10	ATP7A	1853754	1852967	9606.ENSP00000351686	9606.ENSP00000345728	0	0	0	0	0.103	0.045	0	0.574	0.604
L	SFXN2	10004658	1855130	11269.L_MABVM	9606.ENSP00000358909	0	0	0	0	0	0	0	0.603	0.603
ACTN1	ACTA2	1858193	1843003	9606.ENSP00000377941	9606.ENSP00000224784	0	0	0	0	0.092	0.367	0	0.365	0.603
L	SFXN1	10004658	1849915	11269.L_MABVM	9606.ENSP00000316905	0	0	0	0	0	0	0	0.603	0.603
L	SFXN4	10004658	1853234	11269.L_MABVM	9606.ENSP00000347924	0	0	0	0	0	0	0	0.603	0.603
DOCK8	DOCK6	1860721	1847494	9606.ENSP00000408464	9606.ENSP00000294618	0	0	0	0.957	0	0.596	0	0.399	0.603
L	SFXN3	10004658	1843004	11269.L_MABVM	9606.ENSP00000224807	0	0	0	0	0	0	0	0.603	0.603
L	SFXN5	10004658	1846259	11269.L_MABVM	9606.ENSP00000272433	0	0	0	0	0	0	0	0.603	0.603
DOCK7	DOCK6	1852363	1847494	9606.ENSP00000340742	9606.ENSP00000294618	0	0	0	0.978	0	0.596	0	0.410	0.600
POTEI	EEF1A2	1859666	1842645	9606.ENSP00000392718	9606.ENSP00000217182	0	0	0	0	0.171	0.099	0	0.508	0.600
SUMO1	SPTBN4	1857989	1845343	9606.ENSP00000376076	9606.ENSP00000263373	0	0	0	0	0	0.423	0	0.334	0.599
SERPINB5	PRDM10	1857570	1853754	9606.ENSP00000372221	9606.ENSP00000351686	0	0	0	0	0	0.065	0	0.588	0.598
ACTN1	ACTG2	1858193	1847542	9606.ENSP00000377941	9606.ENSP00000295137	0	0	0	0	0.092	0.367	0	0.356	0.597
PDE2A	PDE11A	1851777	1846991	9606.ENSP00000334910	9606.ENSP00000286063	0	0	0	0.765	0	0.539	0	0.554	0.596
POTEE	EEF1A1	1862121	1851211	9606.ENSP00000439189	9606.ENSP00000330054	0	0	0	0	0.171	0.099	0	0.503	0.596
POTEJ	EEF1A1	1859246	1851211	9606.ENSP00000387176	9606.ENSP00000330054	0	0	0	0	0.171	0.099	0	0.503	0.596
POTEI	EEF1A1	1859666	1851211	9606.ENSP00000392718	9606.ENSP00000330054	0	0	0	0	0.171	0.099	0	0.503	0.596
POTEJ	EEF1A2	1859246	1842645	9606.ENSP00000387176	9606.ENSP00000217182	0	0	0	0	0.171	0.099	0	0.503	0.596
POTEF	DNAH8	1853541	1851578	9606.ENSP00000350052	9606.ENSP00000333363	0	0	0	0	0.053	0.085	0	0.570	0.594
MYH7B	MYH3	1845230	1843076	9606.ENSP00000262873	9606.ENSP00000226209	0	0	0	0.976	0	0.143	0.540	0.183	0.590
POTEI	HIST1H4A	1859666	1853925	9606.ENSP00000392718	9606.ENSP00000352980	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H3A	1859246	1853568	9606.ENSP00000387176	9606.ENSP00000350275	0	0	0	0	0.057	0.292	0	0.434	0.589
H3F3A	TUBB	1854454	1852162	9606.ENSP00000355778	9606.ENSP00000339001	0	0	0	0	0.066	0.186	0	0.503	0.589
HIST1H3A	POTEF	1853568	1853541	9606.ENSP00000350275	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	H3F3A	1859666	1854454	9606.ENSP00000392718	9606.ENSP00000355778	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST2H3A	1859666	1859040	9606.ENSP00000392718	9606.ENSP00000385479	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST3H3	1859666	1854433	9606.ENSP00000392718	9606.ENSP00000355657	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST3H3	POTEF	1854433	1853541	9606.ENSP00000355657	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.434	0.589
GSTP1	ACTA2	1858630	1843003	9606.ENSP00000381607	9606.ENSP00000224784	0	0	0	0	0	0.516	0	0.185	0.589
H3F3C	TUBB	1852262	1852162	9606.ENSP00000339835	9606.ENSP00000339001	0	0	0	0	0.066	0.186	0	0.503	0.589
POTEE	HIST2H3A	1862121	1859040	9606.ENSP00000439189	9606.ENSP00000385479	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEF	H3F3C	1853541	1852262	9606.ENSP00000350052	9606.ENSP00000339835	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST2H3A	1859246	1859040	9606.ENSP00000387176	9606.ENSP00000385479	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	H3F3C	1859666	1852262	9606.ENSP00000392718	9606.ENSP00000339835	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H4A	1862121	1853925	9606.ENSP00000439189	9606.ENSP00000352980	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST3H3	1862121	1854433	9606.ENSP00000439189	9606.ENSP00000355657	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	H3F3A	1859246	1854454	9606.ENSP00000387176	9606.ENSP00000355778	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	H3F3C	1862121	1852262	9606.ENSP00000439189	9606.ENSP00000339835	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEJ	HIST1H4A	1859246	1853925	9606.ENSP00000387176	9606.ENSP00000352980	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	H3F3A	1862121	1854454	9606.ENSP00000439189	9606.ENSP00000355778	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEI	HIST1H3A	1859666	1853568	9606.ENSP00000392718	9606.ENSP00000350275	0	0	0	0	0.057	0.292	0	0.434	0.589
POTEE	HIST1H3A	1862121	1853568	9606.ENSP00000439189	9606.ENSP00000350275	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST1H3A	TUBB	1853568	1852162	9606.ENSP00000350275	9606.ENSP00000339001	0	0	0	0	0.066	0.186	0	0.503	0.589
HIST2H3A	TUBB	1859040	1852162	9606.ENSP00000385479	9606.ENSP00000339001	0	0	0	0	0.066	0.186	0	0.503	0.589
HIST2H3A	POTEF	1859040	1853541	9606.ENSP00000385479	9606.ENSP00000350052	0	0	0	0	0.057	0.292	0	0.434	0.589
HIST3H3	TUBB	1854433	1852162	9606.ENSP00000355657	9606.ENSP00000339001	0	0	0	0	0.066	0.186	0	0.503	0.589
POTEJ	HIST3H3	1859246	1854433	9606.ENSP00000387176	9606.ENSP00000355657	0	0	0	0	0.057	0.292	0	0.434	0.589
TUBA1C	ACTG2	1848245	1847542	9606.ENSP00000301072	9606.ENSP00000295137	0	0	0	0	0.097	0.190	0	0.484	0.589
POTEJ	H3F3C	1859246	1852262	9606.ENSP00000387176	9606.ENSP00000339835	0	0	0	0	0.057	0.292	0	0.434	0.589
TUBA1A	ACTG2	1848244	1847542	9606.ENSP00000301071	9606.ENSP00000295137	0	0	0	0	0.097	0.190	0	0.482	0.588
KPNA4	KPNA2	1851713	1851476	9606.ENSP00000334373	9606.ENSP00000332455	0	0	0	0.953	0	0.570	0	0.741	0.585
HPGDS	KEAP1	1847557	1842313	9606.ENSP00000295256	9606.ENSP00000171111	0	0	0	0	0	0	0	0.583	0.583
EEF1A1	TUBA1A	1851211	1848244	9606.ENSP00000330054	9606.ENSP00000301071	0	0	0	0	0.095	0.098	0	0.531	0.583
MYH11	MYO1E	1858384	1847120	9606.ENSP00000379616	9606.ENSP00000288235	0	0	0	0.775	0.054	0.532	0	0.440	0.582
PRDM10	DICER1	1853754	1852737	9606.ENSP00000351686	9606.ENSP00000343745	0	0	0	0	0.087	0.111	0	0.526	0.582
L	DOCK9	10004658	1856503	11269.L_MABVM	9606.ENSP00000365643	0	0	0	0	0	0	0	0.580	0.580
L	DOCK11	10004658	1846480	11269.L_MABVM	9606.ENSP00000276202	0	0	0	0	0	0	0	0.580	0.580
L	DOCK8	10004658	1860721	11269.L_MABVM	9606.ENSP00000408464	0	0	0	0	0	0	0	0.580	0.580
SOCS3	SOCS5	1851244	1848704	9606.ENSP00000330341	9606.ENSP00000305133	0	0	0	0	0	0	0	0.580	0.580
MYH6	DNAH8	1853324	1851578	9606.ENSP00000348634	9606.ENSP00000333363	0	0	0	0	0.074	0.109	0	0.532	0.580
KPNA6	KPNA2	1855952	1851476	9606.ENSP00000362728	9606.ENSP00000332455	0	0	0	0.931	0.045	0.570	0	0.274	0.580
L	DOCK10	10004658	1844594	11269.L_MABVM	9606.ENSP00000258390	0	0	0	0	0	0	0	0.580	0.580
MYH7B	MYH14	1845230	1845102	9606.ENSP00000262873	9606.ENSP00000262269	0	0	0	0.865	0	0	0.540	0.658	0.579
TUBA1C	ACTA2	1848245	1843003	9606.ENSP00000301072	9606.ENSP00000224784	0	0	0	0	0.097	0.190	0	0.470	0.578
MYH7B	MYH2	1845230	1843761	9606.ENSP00000262873	9606.ENSP00000245503	0	0	0	0.978	0	0.114	0.540	0.161	0.576
MYH7B	MYH1	1845230	1843075	9606.ENSP00000262873	9606.ENSP00000226207	0	0	0	0.978	0	0.114	0.540	0.170	0.576
MYH15	MYH14	1846316	1845102	9606.ENSP00000273353	9606.ENSP00000262269	0	0	0	0.845	0	0	0.540	0.527	0.576
MYO5A	MYO3A	1858703	1845826	9606.ENSP00000382177	9606.ENSP00000265944	0	0	0	0.680	0.464	0	0	0.663	0.575
TUBB	EEF1A2	1852162	1842645	9606.ENSP00000339001	9606.ENSP00000217182	0	0	0	0	0.071	0.098	0	0.534	0.575
MYH8	MYH7B	1858931	1845230	9606.ENSP00000384330	9606.ENSP00000262873	0	0	0	0.977	0	0.114	0.540	0.100	0.575
HPGDS	MYH14	1847557	1845102	9606.ENSP00000295256	9606.ENSP00000262269	0	0	0	0	0	0	0	0.573	0.573
MYO3A	MYO5C	1845826	1845003	9606.ENSP00000265944	9606.ENSP00000261839	0	0	0	0.687	0.464	0	0	0.662	0.572
PRDM10	LAMP1	1853754	1851571	9606.ENSP00000351686	9606.ENSP00000333298	0	0	0	0	0	0	0	0.570	0.570
L	PDE2A	10004658	1851777	11269.L_MABVM	9606.ENSP00000334910	0	0	0	0	0	0	0	0.569	0.569
MYO5B	MYO3A	1846944	1845826	9606.ENSP00000285039	9606.ENSP00000265944	0	0	0	0.683	0.464	0	0	0.637	0.569
L	PDE11A	10004658	1846991	11269.L_MABVM	9606.ENSP00000286063	0	0	0	0	0	0	0	0.569	0.569
L	PDE5A	10004658	1853125	11269.L_MABVM	9606.ENSP00000347046	0	0	0	0	0	0	0	0.569	0.569
L	PDE6C	10004658	1855486	11269.L_MABVM	9606.ENSP00000360502	0	0	0	0	0	0	0	0.569	0.569
L	PDE10A	10004658	1862089	11269.L_MABVM	9606.ENSP00000438284	0	0	0	0	0	0	0	0.569	0.569
L	PDE6A	10004658	1844368	11269.L_MABVM	9606.ENSP00000255266	0	0	0	0	0	0	0	0.569	0.569
POTEI	PRDM10	1859666	1853754	9606.ENSP00000392718	9606.ENSP00000351686	0	0	0	0	0.102	0.258	0	0.405	0.568
MYH7	MYH7B	1853180	1845230	9606.ENSP00000347507	9606.ENSP00000262873	0	0	0	0.979	0.086	0	0.540	0.734	0.568
POTEJ	PRDM10	1859246	1853754	9606.ENSP00000387176	9606.ENSP00000351686	0	0	0	0	0.102	0.258	0	0.405	0.568
POTEE	PRDM10	1862121	1853754	9606.ENSP00000439189	9606.ENSP00000351686	0	0	0	0	0.102	0.258	0	0.405	0.568
SERPINB5	MBOAT4	1857570	1849691	9606.ENSP00000372221	9606.ENSP00000314196	0	0	0	0	0	0	0	0.564	0.564
MYO10	MYO5A	1861521	1858703	9606.ENSP00000421280	9606.ENSP00000382177	0	0	0	0.700	0.464	0	0	0.632	0.563
H3F3A	DICER1	1854454	1852737	9606.ENSP00000355778	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.489	0.563
MYO5A	MYO15A	1858703	1842432	9606.ENSP00000382177	9606.ENSP00000205890	0	0	0	0.698	0.464	0	0	0.628	0.563
MYO7A	MYO5A	1859150	1858703	9606.ENSP00000386331	9606.ENSP00000382177	0	0	0	0.723	0.464	0	0	0.674	0.562
HIST1H3A	DICER1	1853568	1852737	9606.ENSP00000350275	9606.ENSP00000343745	0	0	0	0	0.044	0.177	0	0.485	0.560
ACTN4	ACTA2	1844152	1843003	9606.ENSP00000252699	9606.ENSP00000224784	0	0	0	0	0.092	0.367	0	0.294	0.559
MYO10	MYO5B	1861521	1846944	9606.ENSP00000421280	9606.ENSP00000285039	0	0	0	0.707	0.464	0	0	0.618	0.558
MYO7B	MYO5C	1859171	1845003	9606.ENSP00000386461	9606.ENSP00000261839	0	0	0	0.720	0.464	0	0	0.639	0.557
MYO15BP	MYO5B	1863811	1846944	9606.ENSP00000463645	9606.ENSP00000285039	0	0	0	0.687	0.464	0	0	0.575	0.557
MYO5C	MYO15A	1845003	1842432	9606.ENSP00000261839	9606.ENSP00000205890	0	0	0	0.699	0.464	0	0	0.597	0.557
MYO5B	MYO15A	1846944	1842432	9606.ENSP00000285039	9606.ENSP00000205890	0	0	0	0.698	0.464	0	0	0.581	0.555
MYH10	MYH7B	1846079	1845230	9606.ENSP00000269243	9606.ENSP00000262873	0	0	0	0.884	0	0	0.540	0.316	0.555
L	EDNRB	10004658	1856642	11269.L_MABVM	9606.ENSP00000366416	0	0	0	0	0	0	0	0.554	0.554
MYO7A	MYO5B	1859150	1846944	9606.ENSP00000386331	9606.ENSP00000285039	0	0	0	0.718	0.464	0	0	0.608	0.553
MYO7B	MYO5A	1859171	1858703	9606.ENSP00000386461	9606.ENSP00000382177	0	0	0	0.719	0.464	0	0	0.611	0.553
MYO10	MYO5C	1861521	1845003	9606.ENSP00000421280	9606.ENSP00000261839	0	0	0	0.715	0.464	0	0	0.603	0.553
MYO3B	MYO5C	1859134	1845003	9606.ENSP00000386213	9606.ENSP00000261839	0	0	0	0.722	0.464	0	0	0.619	0.553
MYO3B	MYO5B	1859134	1846944	9606.ENSP00000386213	9606.ENSP00000285039	0	0	0	0.719	0.464	0	0	0.606	0.552
MYH7B	MYH9	1845230	1842558	9606.ENSP00000262873	9606.ENSP00000216181	0	0	0	0.884	0	0	0.540	0.266	0.552
MYH6	MYH7B	1853324	1845230	9606.ENSP00000348634	9606.ENSP00000262873	0	0	0	0.978	0.054	0	0.540	0.597	0.552
PDE2A	PDE6A	1851777	1844368	9606.ENSP00000334910	9606.ENSP00000255266	0	0	0	0.700	0	0.504	0	0.348	0.551
MYO7B	MYO5B	1859171	1846944	9606.ENSP00000386461	9606.ENSP00000285039	0	0	0	0.708	0.464	0	0	0.575	0.551
MYO3B	MYO5A	1859134	1858703	9606.ENSP00000386213	9606.ENSP00000382177	0	0	0	0.725	0.464	0	0	0.604	0.550
MYO7A	MYO5C	1859150	1845003	9606.ENSP00000386331	9606.ENSP00000261839	0	0	0	0.721	0.464	0	0	0.592	0.549
ACTN1	MYH15	1858193	1846316	9606.ENSP00000377941	9606.ENSP00000273353	0	0	0	0	0.087	0.465	0	0.148	0.548
GOPC	HPGDS	1854812	1847557	9606.ENSP00000357484	9606.ENSP00000295256	0	0	0	0	0	0	0	0.548	0.548
