#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RHOA	MYO6	1860210	1855148	9606.ENSP00000400175	9606.ENSP00000358994	0	0	0	0	0.055	0.292	0	0.263	0.463
RHOA	DIRAS3	1860210	1855381	9606.ENSP00000400175	9606.ENSP00000360020	0	0	0	0	0	0.224	0	0.335	0.463
RAP2B	ARF4	1850113	1848801	9606.ENSP00000319096	9606.ENSP00000306010	0	0	0	0	0.056	0.294	0	0.259	0.463
DIRAS1	RND1	1850777	1849072	9606.ENSP00000325836	9606.ENSP00000308461	0	0	0.239	0	0	0.101	0	0.279	0.463
MYO1F	ARL11	1852870	1846761	9606.ENSP00000344871	9606.ENSP00000282026	0	0	0	0	0.188	0.292	0	0.140	0.463
RAC1	RAB2A	1853302	1845192	9606.ENSP00000348461	9606.ENSP00000262646	0	0	0	0.731	0.098	0.417	0	0.108	0.462
MYO9B	ARF3	1858475	1844460	9606.ENSP00000380444	9606.ENSP00000256682	0	0	0	0	0.143	0.292	0	0.183	0.461
MYH14	RALA	1845102	1842128	9606.ENSP00000262269	9606.ENSP00000005257	0	0	0	0	0.055	0.292	0	0.259	0.461
MYO5A	HRAS	1858703	1849235	9606.ENSP00000382177	9606.ENSP00000309845	0	0	0	0	0.055	0.292	0	0.259	0.461
PDE7A	LRRK2	1859054	1848005	9606.ENSP00000385632	9606.ENSP00000298910	0	0	0	0	0.085	0.114	0	0.387	0.460
P2C	GOPC	10010605	1854812	195054.PRO_0000039755	9606.ENSP00000357484	0	0	0	0	0	0	0	0.460	0.460
MYH11	KRAS	1858384	1844404	9606.ENSP00000379616	9606.ENSP00000256078	0	0	0	0	0.055	0.292	0	0.258	0.460
DIRAS2	RND1	1856374	1849072	9606.ENSP00000364919	9606.ENSP00000308461	0	0	0.232	0	0	0.101	0	0.282	0.460
ARL16	ARL4D	1858496	1850470	9606.ENSP00000380635	9606.ENSP00000322628	0	0	0	0	0.084	0.061	0	0.421	0.459
NRAS	RND1	1855051	1849072	9606.ENSP00000358548	9606.ENSP00000308461	0	0	0.231	0	0	0.101	0	0.279	0.458
RAP2B	MYO5B	1850113	1846944	9606.ENSP00000319096	9606.ENSP00000285039	0	0	0	0	0.055	0.292	0	0.255	0.458
MYH14	REM1	1845102	1842400	9606.ENSP00000262269	9606.ENSP00000201979	0	0	0	0	0.055	0.292	0	0.255	0.458
RND2	RIT2	1863962	1850388	9606.ENSP00000466680	9606.ENSP00000321805	0	0	0.224	0	0.047	0.101	0	0.279	0.456
MYO18B	MYO3A	1851736	1845826	9606.ENSP00000334563	9606.ENSP00000265944	0	0	0	0.616	0.361	0	0	0.409	0.455
MYO3B	YTHDC2	1859134	1842282	9606.ENSP00000386213	9606.ENSP00000161863	0	0	0	0	0.055	0	0	0.447	0.455
MYO3A	YTHDC2	1845826	1842282	9606.ENSP00000265944	9606.ENSP00000161863	0	0	0	0	0.055	0	0	0.447	0.455
RHOJ	REM1	1849897	1842400	9606.ENSP00000316729	9606.ENSP00000201979	0	0	0	0	0.073	0.101	0	0.398	0.455
MYH14	RASD1	1845102	1843042	9606.ENSP00000262269	9606.ENSP00000225688	0	0	0	0	0.055	0.292	0	0.251	0.455
MYO3A	MYH14	1845826	1845102	9606.ENSP00000265944	9606.ENSP00000262269	0	0	0	0.677	0.361	0	0	0.478	0.455
RAB11A	ARL1	1845020	1844953	9606.ENSP00000261890	9606.ENSP00000261636	0	0	0	0	0.148	0	0	0.385	0.454
MYO7A	MYH9	1859150	1842558	9606.ENSP00000386331	9606.ENSP00000216181	0	0	0	0.685	0.359	0	0	0.487	0.453
RAC1	DIRAS1	1853302	1850777	9606.ENSP00000348461	9606.ENSP00000325836	0	0	0.225	0	0	0.101	0	0.279	0.453
P2C	PDE7B	10010605	1849328	195054.PRO_0000039755	9606.ENSP00000310661	0	0	0	0	0	0	0	0.452	0.452
P2C	PDE4A	10010605	1846154	195054.PRO_0000039755	9606.ENSP00000270474	0	0	0	0	0	0	0	0.452	0.452
P2C	PDE4C	10010605	1853199	195054.PRO_0000039755	9606.ENSP00000347689	0	0	0	0	0	0	0	0.452	0.452
P2C	PDE4D	10010605	1852945	195054.PRO_0000039755	9606.ENSP00000345502	0	0	0	0	0	0	0	0.452	0.452
P2C	PDE9A	10010605	1847290	195054.PRO_0000039755	9606.ENSP00000291539	0	0	0	0	0	0	0	0.452	0.452
P2C	PDE7A	10010605	1859054	195054.PRO_0000039755	9606.ENSP00000385632	0	0	0	0	0	0	0	0.452	0.452
P2C	PDE4B	10010605	1851429	195054.PRO_0000039755	9606.ENSP00000332116	0	0	0	0	0	0	0	0.452	0.452
MYO7A	MYO9A	1859150	1853287	9606.ENSP00000386331	9606.ENSP00000348349	0	0	0	0.654	0.053	0	0.360	0.401	0.450
RAB14	CDC42	1855997	1849707	9606.ENSP00000362946	9606.ENSP00000314458	0	0	0	0.718	0.055	0.417	0	0.179	0.449
RAC3	RRAS	1848620	1843834	9606.ENSP00000304283	9606.ENSP00000246792	0	0	0.291	0.725	0.055	0.305	0	0.505	0.448
DIRAS1	RND3	1850777	1845431	9606.ENSP00000325836	9606.ENSP00000263895	0	0	0.207	0	0.053	0.101	0	0.279	0.448
MYH14	RRAS	1845102	1843834	9606.ENSP00000262269	9606.ENSP00000246792	0	0	0	0	0.055	0.292	0	0.240	0.447
RHOA	MYO1A	1860210	1848142	9606.ENSP00000400175	9606.ENSP00000300119	0	0	0	0	0.055	0.292	0	0.241	0.447
ARF4	MYH14	1848801	1845102	9606.ENSP00000306010	9606.ENSP00000262269	0	0	0	0	0.104	0.292	0	0.198	0.447
IQCB1	ARF4	1849434	1848801	9606.ENSP00000311505	9606.ENSP00000306010	0	0	0	0	0.080	0.292	0	0.220	0.447
RHOD	RASL11A	1849085	1843599	9606.ENSP00000308576	9606.ENSP00000241463	0	0	0.215	0	0	0.101	0	0.279	0.446
EDNRB	SPTAN1	1856642	1855744	9606.ENSP00000366416	9606.ENSP00000361824	0	0	0	0	0.049	0	0	0.441	0.446
RND1	MYH14	1849072	1845102	9606.ENSP00000308461	9606.ENSP00000262269	0	0	0	0	0.055	0.292	0	0.239	0.446
MYO10	ARL4A	1861521	1853412	9606.ENSP00000421280	9606.ENSP00000349250	0	0	0	0	0.133	0.292	0	0.170	0.446
MYH8	HRAS	1858931	1849235	9606.ENSP00000384330	9606.ENSP00000309845	0	0	0	0	0.055	0.292	0	0.238	0.445
MYO18A	ARF1	1862052	1846224	9606.ENSP00000437073	9606.ENSP00000272102	0	0	0	0	0.104	0.292	0	0.196	0.445
RAC1	RRAS2	1853302	1844414	9606.ENSP00000348461	9606.ENSP00000256196	0	0	0.219	0.721	0.055	0.305	0	0.541	0.445
MYO6	ARF1	1855148	1846224	9606.ENSP00000358994	9606.ENSP00000272102	0	0	0	0	0.106	0.292	0	0.194	0.445
MYO10	RHOA	1861521	1860210	9606.ENSP00000421280	9606.ENSP00000400175	0	0	0	0	0.055	0.292	0	0.237	0.445
MYH14	RAP2A	1845102	1843753	9606.ENSP00000262269	9606.ENSP00000245304	0	0	0	0	0.055	0.292	0	0.236	0.444
MYO18B	MYO15A	1851736	1842432	9606.ENSP00000334563	9606.ENSP00000205890	0	0	0	0.611	0.359	0	0	0.368	0.444
HRAS	ARF3	1849235	1844460	9606.ENSP00000309845	9606.ENSP00000256682	0	0	0	0	0.092	0.082	0	0.387	0.444
MYO5A	ARL11	1858703	1846761	9606.ENSP00000382177	9606.ENSP00000282026	0	0	0	0	0.179	0.292	0	0.120	0.444
MYO18B	ARL11	1851736	1846761	9606.ENSP00000334563	9606.ENSP00000282026	0	0	0	0	0.104	0.292	0	0.195	0.444
MYH14	RAP1B	1845102	1844015	9606.ENSP00000262269	9606.ENSP00000250559	0	0	0	0	0.055	0.292	0	0.234	0.443
MYO7B	MYH15	1859171	1846316	9606.ENSP00000386461	9606.ENSP00000273353	0	0	0	0.680	0.359	0	0	0.438	0.443
RRAS2	RAC2	1844414	1843949	9606.ENSP00000256196	9606.ENSP00000249071	0	0	0.254	0.754	0.055	0.305	0	0.589	0.443
MYO7A	MYH7	1859150	1853180	9606.ENSP00000386331	9606.ENSP00000347507	0	0	0	0.681	0.359	0	0	0.437	0.443
PDE4A	RAP2A	1846154	1843753	9606.ENSP00000270474	9606.ENSP00000245304	0	0	0	0	0.054	0.095	0	0.402	0.443
DOCK9	RHOQ	1856503	1843499	9606.ENSP00000365643	9606.ENSP00000238738	0	0	0	0	0.042	0.102	0	0.403	0.442
ARF4	MYO5B	1848801	1846944	9606.ENSP00000306010	9606.ENSP00000285039	0	0	0	0	0.133	0.292	0	0.164	0.442
RIT2	RND1	1850388	1849072	9606.ENSP00000321805	9606.ENSP00000308461	0	0	0.209	0	0	0.101	0	0.279	0.442
MYO10	ARF4	1861521	1848801	9606.ENSP00000421280	9606.ENSP00000306010	0	0	0	0	0.133	0.292	0	0.164	0.442
P3D-POL	H2AFB2	10010609	1853060	195054.PRO_0000039759	9606.ENSP00000346509	0	0	0	0	0	0	0	0.441	0.441
MYO5A	ARF1	1858703	1846224	9606.ENSP00000382177	9606.ENSP00000272102	0	0	0	0	0.133	0.292	0	0.163	0.441
P3D-POL	H2AFY	10010609	1861595	195054.PRO_0000039759	9606.ENSP00000423563	0	0	0	0	0	0	0	0.441	0.441
LRRK2	PDE9A	1848005	1847290	9606.ENSP00000298910	9606.ENSP00000291539	0	0	0	0	0.055	0.114	0	0.387	0.441
RAP1A	RHEB	1853349	1845084	9606.ENSP00000348786	9606.ENSP00000262187	0	0	0.449	0.893	0.093	0.360	0	0.343	0.441
P3D-POL	H2AFY2	10010609	1855864	195054.PRO_0000039759	9606.ENSP00000362352	0	0	0	0	0	0	0	0.441	0.441
P3D-POL	MAP4	10010609	1853972	195054.PRO_0000039759	9606.ENSP00000353375	0	0	0	0	0	0	0	0.441	0.441
PDE4D	LRRK2	1852945	1848005	9606.ENSP00000345502	9606.ENSP00000298910	0	0	0	0	0.055	0.114	0	0.387	0.441
LRRK2	PDE6A	1848005	1844368	9606.ENSP00000298910	9606.ENSP00000255266	0	0	0	0	0.055	0.114	0	0.387	0.441
P3D-POL	HIST2H2AA3	10010609	1854966	195054.PRO_0000039759	9606.ENSP00000358158	0	0	0	0	0	0	0	0.441	0.441
PDE6C	LRRK2	1855486	1848005	9606.ENSP00000360502	9606.ENSP00000298910	0	0	0	0	0.055	0.114	0	0.387	0.441
PDE6B	LRRK2	1861473	1848005	9606.ENSP00000420295	9606.ENSP00000298910	0	0	0	0	0.055	0.114	0	0.387	0.441
IQCB1	MYO15A	1849434	1842432	9606.ENSP00000311505	9606.ENSP00000205890	0	0	0	0	0.124	0	0	0.388	0.441
P3D-POL	H2AFB1	10010609	1853054	195054.PRO_0000039759	9606.ENSP00000346450	0	0	0	0	0	0	0	0.441	0.441
P3D-POL	HIST1H2AE	10010609	1848523	195054.PRO_0000039759	9606.ENSP00000303373	0	0	0	0	0	0	0	0.441	0.441
PDE10A	LRRK2	1862089	1848005	9606.ENSP00000438284	9606.ENSP00000298910	0	0	0	0	0.055	0.114	0	0.387	0.441
P3D-POL	HIST1H2AL	10010609	1853504	195054.PRO_0000039759	9606.ENSP00000349873	0	0	0	0	0	0	0	0.441	0.441
P3D-POL	HIST1H2AI	10010609	1853733	195054.PRO_0000039759	9606.ENSP00000351589	0	0	0	0	0	0	0	0.441	0.441
P3D-POL	HIST1H2AG	10010609	1853800	195054.PRO_0000039759	9606.ENSP00000352119	0	0	0	0	0	0	0	0.441	0.441
PDE5A	LRRK2	1853125	1848005	9606.ENSP00000347046	9606.ENSP00000298910	0	0	0	0	0.055	0.114	0	0.387	0.441
HRAS	MYH9	1849235	1842558	9606.ENSP00000309845	9606.ENSP00000216181	0	0	0	0	0.055	0.292	0	0.232	0.441
PDE7B	LRRK2	1849328	1848005	9606.ENSP00000310661	9606.ENSP00000298910	0	0	0	0	0.055	0.114	0	0.387	0.441
PDE2A	LRRK2	1851777	1848005	9606.ENSP00000334910	9606.ENSP00000298910	0	0	0	0	0.055	0.114	0	0.387	0.441
P3D-POL	HIST2H2AC	10010609	1851443	195054.PRO_0000039759	9606.ENSP00000332194	0	0	0	0	0	0	0	0.441	0.441
LRRK2	PDE4A	1848005	1846154	9606.ENSP00000298910	9606.ENSP00000270474	0	0	0	0	0.055	0.114	0	0.387	0.441
P3D-POL	H2AFB3	10010609	1855022	195054.PRO_0000039759	9606.ENSP00000358452	0	0	0	0	0	0	0	0.441	0.441
P3D-POL	HIST1H2AM	10010609	1853877	195054.PRO_0000039759	9606.ENSP00000352627	0	0	0	0	0	0	0	0.441	0.441
P3D-POL	HIST1H2AH	10010609	1856690	195054.PRO_0000039759	9606.ENSP00000366679	0	0	0	0	0	0	0	0.441	0.441
PDE4C	LRRK2	1853199	1848005	9606.ENSP00000347689	9606.ENSP00000298910	0	0	0	0	0.055	0.114	0	0.387	0.441
LRRK2	PDE11A	1848005	1846991	9606.ENSP00000298910	9606.ENSP00000286063	0	0	0	0	0.055	0.114	0	0.387	0.441
RHOF	RASL11A	1845928	1843599	9606.ENSP00000267205	9606.ENSP00000241463	0	0	0.206	0	0	0.101	0	0.279	0.440
PDE6B	SPTAN1	1861473	1855744	9606.ENSP00000420295	9606.ENSP00000361824	0	0	0	0	0.055	0	0	0.432	0.440
CDC42	RRAS	1849707	1843834	9606.ENSP00000314458	9606.ENSP00000246792	0	0	0	0.738	0.055	0.305	0	0.711	0.440
RHOJ	RASL12	1849897	1842778	9606.ENSP00000316729	9606.ENSP00000220062	0	0	0	0	0.092	0.101	0	0.368	0.440
SPTAN1	PDE4B	1855744	1851429	9606.ENSP00000361824	9606.ENSP00000332116	0	0	0	0	0	0	0	0.440	0.440
MYO18A	MYO7B	1862052	1859171	9606.ENSP00000437073	9606.ENSP00000386461	0	0	0	0.617	0.359	0	0	0.354	0.439
RHOH	MRAS	1857435	1847154	9606.ENSP00000371219	9606.ENSP00000289104	0	0	0.200	0	0	0.101	0	0.283	0.439
MYO7A	MYH15	1859150	1846316	9606.ENSP00000386331	9606.ENSP00000273353	0	0	0	0.685	0.359	0	0	0.424	0.439
RIT2	MYH14	1850388	1845102	9606.ENSP00000321805	9606.ENSP00000262269	0	0	0	0	0.055	0.292	0	0.230	0.439
MYO7A	MYO1F	1859150	1852870	9606.ENSP00000386331	9606.ENSP00000344871	0	0	0	0.800	0.053	0	0.360	0.578	0.438
RND1	RASL10A	1849072	1842543	9606.ENSP00000308461	9606.ENSP00000216101	0	0	0.203	0	0	0.101	0	0.279	0.438
MYO9A	ARL17A	1853287	1852011	9606.ENSP00000348349	9606.ENSP00000337478	0	0	0	0	0.169	0.292	0	0.120	0.437
P3D-POL	H2AFV	10010609	1849067	195054.PRO_0000039759	9606.ENSP00000308405	0	0	0	0	0	0	0	0.436	0.436
BECN1	RASD2	1854331	1842550	9606.ENSP00000355231	9606.ENSP00000216127	0	0	0	0	0.046	0.053	0	0.425	0.436
RRAD	RND3	1848100	1845431	9606.ENSP00000299759	9606.ENSP00000263895	0	0	0	0	0	0.101	0	0.398	0.436
MYO3B	MYH3	1859134	1843076	9606.ENSP00000386213	9606.ENSP00000226209	0	0	0	0.705	0.361	0	0	0.425	0.436
MYO9B	ARF4	1858475	1848801	9606.ENSP00000380444	9606.ENSP00000306010	0	0	0	0	0.143	0.292	0	0.145	0.436
P3D-POL	H2AFZ	10010609	1847723	195054.PRO_0000039759	9606.ENSP00000296417	0	0	0	0	0	0	0	0.436	0.436
RAP1B	MYH9	1844015	1842558	9606.ENSP00000250559	9606.ENSP00000216181	0	0	0	0	0.112	0.292	0	0.174	0.436
MYO5A	SPTA1	1858703	1854747	9606.ENSP00000382177	9606.ENSP00000357130	0	0	0	0	0.115	0.170	0	0.293	0.435
SPTA1	MYO5B	1854747	1846944	9606.ENSP00000357130	9606.ENSP00000285039	0	0	0	0	0.115	0.170	0	0.293	0.435
MYO7B	MYO18B	1859171	1851736	9606.ENSP00000386461	9606.ENSP00000334563	0	0	0	0.614	0.359	0	0	0.336	0.435
SPTA1	MYO5C	1854747	1845003	9606.ENSP00000357130	9606.ENSP00000261839	0	0	0	0	0.115	0.170	0	0.293	0.435
SPTAN1	MYO5B	1855744	1846944	9606.ENSP00000361824	9606.ENSP00000285039	0	0	0	0	0.115	0.170	0	0.293	0.435
ARL9	MYO15A	1853956	1842432	9606.ENSP00000353210	9606.ENSP00000205890	0	0	0	0	0.165	0.292	0	0.120	0.434
RAC3	RRAS2	1848620	1844414	9606.ENSP00000304283	9606.ENSP00000256196	0	0	0.286	0.757	0.055	0.305	0	0.505	0.433
MYO9B	ARF5	1858475	1842109	9606.ENSP00000380444	9606.ENSP00000000233	0	0	0	0	0.143	0.292	0	0.142	0.433
RHOJ	MYH14	1849897	1845102	9606.ENSP00000316729	9606.ENSP00000262269	0	0	0	0	0.055	0.292	0	0.221	0.433
SPTAN1	RAC2	1855744	1843949	9606.ENSP00000361824	9606.ENSP00000249071	0	0	0	0	0.097	0	0	0.398	0.433
RAB2A	MYH14	1845192	1845102	9606.ENSP00000262646	9606.ENSP00000262269	0	0	0	0	0.055	0.292	0	0.221	0.433
RAB14	MYO1D	1855997	1850648	9606.ENSP00000362946	9606.ENSP00000324527	0	0	0	0	0.055	0.292	0	0.220	0.433
MYO9B	ARL11	1858475	1846761	9606.ENSP00000380444	9606.ENSP00000282026	0	0	0	0	0.163	0.292	0	0.120	0.433
MYO10	ARF3	1861521	1844460	9606.ENSP00000421280	9606.ENSP00000256682	0	0	0	0	0.133	0.292	0	0.151	0.433
MYH7B	MYO15A	1845230	1842432	9606.ENSP00000262873	9606.ENSP00000205890	0	0	0	0.667	0.359	0	0	0.377	0.433
MYO18A	MYO3B	1862052	1859134	9606.ENSP00000437073	9606.ENSP00000386213	0	0	0	0.633	0.361	0	0	0.337	0.433
MYO10	RAB11A	1861521	1845020	9606.ENSP00000421280	9606.ENSP00000261890	0	0	0	0	0.055	0.292	0	0.221	0.433
MYO7B	MYH7B	1859171	1845230	9606.ENSP00000386461	9606.ENSP00000262873	0	0	0	0.680	0.359	0	0	0.386	0.432
MYO9A	ARL11	1853287	1846761	9606.ENSP00000348349	9606.ENSP00000282026	0	0	0	0	0.162	0.292	0	0.120	0.432
ARL4D	IQCB1	1850470	1849434	9606.ENSP00000322628	9606.ENSP00000311505	0	0	0	0	0.080	0.292	0	0.197	0.431
MYO18A	MYO10	1862052	1861521	9606.ENSP00000437073	9606.ENSP00000421280	0	0	0	0.616	0.359	0	0	0.324	0.431
MYO5A	ARL17A	1858703	1852011	9606.ENSP00000382177	9606.ENSP00000337478	0	0	0	0	0.161	0.292	0	0.120	0.431
MYO6	ARF5	1855148	1842109	9606.ENSP00000358994	9606.ENSP00000000233	0	0	0	0	0.106	0.292	0	0.174	0.431
ENSG00000266997	MYO15A	1863982	1842432	9606.ENSP00000467396	9606.ENSP00000205890	0	0	0	0	0.124	0	0	0.377	0.430
ENSG00000266997	MYO7A	1863982	1859150	9606.ENSP00000467396	9606.ENSP00000386331	0	0.001	0	0	0.124	0	0	0.377	0.430
MYO7B	IQCB1	1859171	1849434	9606.ENSP00000386461	9606.ENSP00000311505	0	0	0	0	0.124	0	0	0.377	0.430
SPTAN1	MYH1	1855744	1843075	9606.ENSP00000361824	9606.ENSP00000226207	0	0	0	0	0.107	0.170	0	0.293	0.430
SPTA1	MYH6	1854747	1853324	9606.ENSP00000357130	9606.ENSP00000348634	0	0	0	0	0.107	0.170	0	0.293	0.430
ARF3	MYH9	1844460	1842558	9606.ENSP00000256682	9606.ENSP00000216181	0	0	0	0	0.104	0.292	0	0.174	0.430
SPTA1	MYH3	1854747	1843076	9606.ENSP00000357130	9606.ENSP00000226209	0	0	0	0	0.107	0.170	0	0.293	0.430
SPTA1	MYH10	1854747	1846079	9606.ENSP00000357130	9606.ENSP00000269243	0	0	0	0	0.107	0.170	0	0.293	0.430
MYH11	SPTA1	1858384	1854747	9606.ENSP00000379616	9606.ENSP00000357130	0	0	0	0	0.107	0.170	0	0.293	0.430
SPTAN1	MYH6	1855744	1853324	9606.ENSP00000361824	9606.ENSP00000348634	0	0	0	0	0.107	0.170	0	0.293	0.430
SPTA1	MYH2	1854747	1843761	9606.ENSP00000357130	9606.ENSP00000245503	0	0	0	0	0.107	0.170	0	0.293	0.430
SPTA1	MYH1	1854747	1843075	9606.ENSP00000357130	9606.ENSP00000226207	0	0	0	0	0.107	0.170	0	0.293	0.430
ENSG00000266997	MYO10	1863982	1861521	9606.ENSP00000467396	9606.ENSP00000421280	0	0.002	0	0	0.124	0	0	0.377	0.430
RAP1A	MYH9	1853349	1842558	9606.ENSP00000348786	9606.ENSP00000216181	0	0	0	0	0.060	0.292	0	0.213	0.430
SPTAN1	MYH10	1855744	1846079	9606.ENSP00000361824	9606.ENSP00000269243	0	0	0	0	0.107	0.170	0	0.293	0.430
MYH8	SPTA1	1858931	1854747	9606.ENSP00000384330	9606.ENSP00000357130	0	0	0	0	0.107	0.170	0	0.293	0.430
SPTA1	MYH7	1854747	1853180	9606.ENSP00000357130	9606.ENSP00000347507	0	0	0	0	0.107	0.170	0	0.293	0.430
SPTA1	MYH7B	1854747	1845230	9606.ENSP00000357130	9606.ENSP00000262873	0	0	0	0	0.107	0.170	0	0.293	0.430
RASIP1	MYO15A	1842888	1842432	9606.ENSP00000222145	9606.ENSP00000205890	0	0	0	0	0.124	0	0	0.377	0.430
MYH11	SPTAN1	1858384	1855744	9606.ENSP00000379616	9606.ENSP00000361824	0	0	0	0	0.107	0.170	0	0.293	0.430
SPTAN1	MYH2	1855744	1843761	9606.ENSP00000361824	9606.ENSP00000245503	0	0	0	0	0.107	0.170	0	0.293	0.430
ENSG00000266997	MYO15BP	1863982	1863811	9606.ENSP00000467396	9606.ENSP00000463645	0	0	0	0	0.124	0	0	0.377	0.430
MYO7B	RASIP1	1859171	1842888	9606.ENSP00000386461	9606.ENSP00000222145	0	0	0	0	0.124	0	0	0.377	0.430
SPTA1	MYH4	1854747	1844373	9606.ENSP00000357130	9606.ENSP00000255381	0	0	0	0	0.107	0.170	0	0.293	0.430
MYO7A	RASIP1	1859150	1842888	9606.ENSP00000386331	9606.ENSP00000222145	0	0	0	0	0.124	0	0	0.377	0.430
MYO10	IQCB1	1861521	1849434	9606.ENSP00000421280	9606.ENSP00000311505	0	0	0	0	0.124	0	0	0.377	0.430
MYO15BP	RASIP1	1863811	1842888	9606.ENSP00000463645	9606.ENSP00000222145	0	0	0	0	0.124	0	0	0.377	0.430
SPTAN1	MYH4	1855744	1844373	9606.ENSP00000361824	9606.ENSP00000255381	0	0	0	0	0.107	0.170	0	0.293	0.430
SPTA1	MYH9	1854747	1842558	9606.ENSP00000357130	9606.ENSP00000216181	0	0	0	0	0.107	0.170	0	0.293	0.430
MYO15BP	IQCB1	1863811	1849434	9606.ENSP00000463645	9606.ENSP00000311505	0	0	0	0	0.124	0	0	0.377	0.430
MYO10	RASIP1	1861521	1842888	9606.ENSP00000421280	9606.ENSP00000222145	0	0	0	0	0.124	0	0	0.377	0.430
MYH8	SPTAN1	1858931	1855744	9606.ENSP00000384330	9606.ENSP00000361824	0	0	0	0	0.107	0.170	0	0.293	0.430
ENSG00000266997	MYO7B	1863982	1859171	9606.ENSP00000467396	9606.ENSP00000386461	0	0.001	0	0	0.124	0	0	0.377	0.430
SPTAN1	MYH7B	1855744	1845230	9606.ENSP00000361824	9606.ENSP00000262873	0	0	0	0	0.107	0.170	0	0.293	0.430
MYO5A	ARL5A	1858703	1847531	9606.ENSP00000382177	9606.ENSP00000295087	0	0	0	0	0.157	0.292	0	0.120	0.429
MYO5A	ARL4C	1858703	1857876	9606.ENSP00000382177	9606.ENSP00000375057	0	0	0	0	0.157	0.292	0	0.120	0.429
MYO1F	RHOG	1852870	1852220	9606.ENSP00000344871	9606.ENSP00000339467	0	0	0	0	0.155	0.292	0	0.120	0.428
PDE5A	MYH14	1853125	1845102	9606.ENSP00000347046	9606.ENSP00000262269	0	0	0	0	0.155	0	0	0.351	0.428
RAB14	MYO5C	1855997	1845003	9606.ENSP00000362946	9606.ENSP00000261839	0	0	0	0	0.055	0.292	0	0.214	0.428
RAB14	MYH14	1855997	1845102	9606.ENSP00000362946	9606.ENSP00000262269	0	0	0	0	0.055	0.292	0	0.213	0.427
MYO18A	HRAS	1862052	1849235	9606.ENSP00000437073	9606.ENSP00000309845	0	0	0	0	0.055	0.292	0	0.213	0.427
MYO3A	MYH7B	1845826	1845230	9606.ENSP00000265944	9606.ENSP00000262873	0	0	0	0.671	0.361	0	0	0.343	0.427
IQCB1	HRAS	1849434	1849235	9606.ENSP00000311505	9606.ENSP00000309845	0	0	0	0	0.055	0.292	0	0.213	0.427
MYH14	RRAS2	1845102	1844414	9606.ENSP00000262269	9606.ENSP00000256196	0	0	0	0	0.055	0.292	0	0.213	0.427
MYH6	HRAS	1853324	1849235	9606.ENSP00000348634	9606.ENSP00000309845	0	0	0	0	0.055	0.292	0	0.213	0.427
BECN1	LRRK2	1854331	1848005	9606.ENSP00000355231	9606.ENSP00000298910	0	0	0	0	0.165	0.098	0	0.299	0.427
HRAS	MYO1A	1849235	1848142	9606.ENSP00000309845	9606.ENSP00000300119	0	0	0	0	0.055	0.292	0	0.213	0.427
MYH7	HRAS	1853180	1849235	9606.ENSP00000347507	9606.ENSP00000309845	0	0	0	0	0.055	0.292	0	0.213	0.427
HRAS	MYH1	1849235	1843075	9606.ENSP00000309845	9606.ENSP00000226207	0	0	0	0	0.055	0.292	0	0.213	0.427
H2AFY	HIST1H2AK	1861595	1851241	9606.ENSP00000423563	9606.ENSP00000330307	0	0	0	0.961	0	0.424	0	0.194	0.427
RND2	MYH14	1863962	1845102	9606.ENSP00000466680	9606.ENSP00000262269	0	0	0	0	0.055	0.292	0	0.212	0.427
MYH14	ARF5	1845102	1842109	9606.ENSP00000262269	9606.ENSP00000000233	0	0	0	0	0.104	0.292	0	0.170	0.427
MYO1E	RAB11A	1847120	1845020	9606.ENSP00000288235	9606.ENSP00000261890	0	0	0	0	0.055	0.292	0	0.211	0.426
MYO10	ARL5B	1861521	1856651	9606.ENSP00000421280	9606.ENSP00000366487	0	0	0	0	0.133	0.292	0	0.140	0.426
MYH14	RHEB	1845102	1845084	9606.ENSP00000262269	9606.ENSP00000262187	0	0	0	0	0.055	0.292	0	0.211	0.426
ARL4A	MYO9A	1853412	1853287	9606.ENSP00000349250	9606.ENSP00000348349	0	0	0	0	0.143	0.292	0	0.130	0.426
HRAS	RHEB	1849235	1845084	9606.ENSP00000309845	9606.ENSP00000262187	0	0	0.337	0.849	0.054	0.360	0	0.323	0.425
ARF1	MYH9	1846224	1842558	9606.ENSP00000272102	9606.ENSP00000216181	0	0	0	0	0.104	0.292	0	0.166	0.425
MYO7A	MYH7B	1859150	1845230	9606.ENSP00000386331	9606.ENSP00000262873	0	0	0	0.684	0.359	0	0	0.356	0.425
ARF4	MYO5C	1848801	1845003	9606.ENSP00000306010	9606.ENSP00000261839	0	0	0	0	0.133	0.292	0	0.137	0.424
H2AFY	HIST1H2AD	1861595	1852412	9606.ENSP00000423563	9606.ENSP00000341094	0	0	0	0.961	0	0.424	0	0.051	0.424
ARL11	MYH9	1846761	1842558	9606.ENSP00000282026	9606.ENSP00000216181	0	0	0	0	0.149	0.292	0	0.120	0.424
RAB14	IQCB1	1855997	1849434	9606.ENSP00000362946	9606.ENSP00000311505	0	0	0	0	0.055	0.362	0	0.120	0.423
MYO1E	RALB	1847120	1846264	9606.ENSP00000288235	9606.ENSP00000272519	0	0	0	0	0.055	0.292	0	0.207	0.423
