#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SRC	PDGFRA	1853652	1844502	9606.ENSP00000350941	9606.ENSP00000257290	0	0	0	0.687	0.052	0.071	0.800	0.431	0.832
FGFR2	SRC	1860837	1853652	9606.ENSP00000410294	9606.ENSP00000350941	0	0	0	0.734	0.056	0.064	0.800	0.457	0.830
ABL1	EPHB4	1855665	1853646	9606.ENSP00000361423	9606.ENSP00000350896	0	0	0	0.663	0.054	0.117	0.800	0.162	0.826
STK40	TRIB3	1855837	1842649	9606.ENSP00000362221	9606.ENSP00000217233	0	0	0	0.715	0	0.774	0	0.759	0.822
EPHB6	ABL1	1858055	1855665	9606.ENSP00000376684	9606.ENSP00000361423	0	0	0	0.636	0.054	0.117	0.800	0.078	0.820
JAK2	FGFR3	1857411	1852258	9606.ENSP00000371067	9606.ENSP00000339824	0	0	0	0.656	0	0	0.800	0.283	0.817
JAK1	KDR	1852670	1845437	9606.ENSP00000343204	9606.ENSP00000263923	0	0	0	0.618	0	0	0.800	0.266	0.817
JAK3	IFNB1	1859586	1857184	9606.ENSP00000391676	9606.ENSP00000369581	0	0	0	0	0	0	0.800	0.127	0.817
FGFR2	JAK2	1860837	1857411	9606.ENSP00000410294	9606.ENSP00000371067	0	0	0	0.656	0	0	0.800	0.211	0.812
JAK1	FGFR3	1852670	1852258	9606.ENSP00000343204	9606.ENSP00000339824	0	0	0	0.652	0	0	0.800	0.202	0.811
JAK1	AXL	1852670	1848254	9606.ENSP00000343204	9606.ENSP00000301178	0	0	0	0.629	0	0	0.800	0.184	0.811
JAK2	AXL	1857411	1848254	9606.ENSP00000371067	9606.ENSP00000301178	0	0	0	0.635	0	0	0.800	0.166	0.809
FGFR2	JAK1	1860837	1852670	9606.ENSP00000410294	9606.ENSP00000343204	0	0	0	0.652	0	0	0.800	0.134	0.806
FRK	CSK	1854835	1842776	9606.ENSP00000357615	9606.ENSP00000220003	0	0	0.502	0.872	0.052	0.779	0	0.372	0.805
FGFR1	FGFR3	1859710	1852258	9606.ENSP00000393312	9606.ENSP00000339824	0	0	0	0.966	0	0	0.800	0.830	0.805
FGFR2	FGFR1	1860837	1859710	9606.ENSP00000410294	9606.ENSP00000393312	0	0	0	0.978	0	0	0.800	0.832	0.803
ENSG00000268643	GSK3B	1864304	1850681	9606.ENSP00000470087	9606.ENSP00000324806	0	0	0.499	0.984	0	0	0.800	0	0.801
ENSG00000258973	RIPK1	1862720	1844726	9606.ENSP00000450730	9606.ENSP00000259808	0	0	0	0	0	0	0.800	0	0.800
ENSG00000258973	MLKL	1862720	1849061	9606.ENSP00000450730	9606.ENSP00000308351	0	0	0	0	0	0	0.800	0	0.800
TRIM34	ENSG00000258588	1860356	1853105	9606.ENSP00000402595	9606.ENSP00000346916	0	0	0	0.989	0	0.800	0	0.416	0.800
ACTR2	ACTC1	1856793	1847228	9606.ENSP00000367220	9606.ENSP00000290378	0	0	0	0.946	0.058	0.781	0	0.508	0.791
ACTR8	ACTL6B	1851935	1842277	9606.ENSP00000336842	9606.ENSP00000160382	0	0	0	0.626	0.055	0.744	0	0.357	0.778
STK40	TRIB1	1855837	1849501	9606.ENSP00000362221	9606.ENSP00000312150	0	0	0	0.726	0	0.774	0	0.064	0.776
ACTC1	ACTA2	1847228	1843003	9606.ENSP00000290378	9606.ENSP00000224784	0	0	0	0.990	0	0.774	0	0.269	0.775
RFPL4B	RFPL4A	1861590	1859682	9606.ENSP00000423391	9606.ENSP00000392936	0	0	0	0.833	0	0.774	0	0	0.774
ERN1	ERC1	1860279	1854082	9606.ENSP00000401445	9606.ENSP00000354158	0	0	0	0	0.110	0	0.720	0	0.740
ACTR10	ACTR3C	1844284	1844101	9606.ENSP00000254286	9606.ENSP00000252071	0	0	0	0	0.053	0.491	0	0.503	0.739
ACTL10	ACTR3C	1851170	1844101	9606.ENSP00000329647	9606.ENSP00000252071	0	0	0	0	0.053	0.491	0	0.503	0.739
ACTL6A	ACTL6B	1860014	1842277	9606.ENSP00000397552	9606.ENSP00000160382	0	0	0	0.987	0	0	0.720	0.758	0.722
POTEF	KIT	1853541	1847112	9606.ENSP00000350052	9606.ENSP00000288135	0.048	0	0	0	0.061	0.294	0	0.599	0.713
Capsid C	IRAK3	10004484	1844868	11060.PRO_0000037947	9606.ENSP00000261233	0	0	0	0	0	0	0	0.709	0.709
GTPBP7	LSG1	1850506	1845713	9606.ENSP00000323047	9606.ENSP00000265245	0	0	0	0	0.073	0	0	0.696	0.706
NS2A-alpha	IFNB1	10004494	1857184	11060.PRO_0000308284	9606.ENSP00000369581	0	0	0	0	0	0	0	0.704	0.704
MAP3K7	GSK3B	1855005	1850681	9606.ENSP00000358335	9606.ENSP00000324806	0	0	0	0.642	0.085	0.667	0	0.218	0.703
ACTB	ACTL6B	1853523	1842277	9606.ENSP00000349960	9606.ENSP00000160382	0	0	0	0.888	0.053	0.677	0	0.607	0.702
ACTBL2	ACTL6A	1861242	1860014	9606.ENSP00000416706	9606.ENSP00000397552	0	0	0	0.881	0.053	0.677	0	0.539	0.700
ACTBL2	ACTL6B	1861242	1842277	9606.ENSP00000416706	9606.ENSP00000160382	0	0	0	0.882	0.053	0.677	0	0.504	0.699
Serine protease NS3	GNL2	10004489	1855821	11060.PRO_0000037954	9606.ENSP00000362153	0	0	0	0	0	0	0	0.699	0.699
ACTL6A	ACTA1	1860014	1854428	9606.ENSP00000397552	9606.ENSP00000355645	0	0	0	0.889	0.053	0.677	0	0.504	0.698
ACTG2	ACTL6B	1847542	1842277	9606.ENSP00000295137	9606.ENSP00000160382	0	0	0	0.887	0.053	0.677	0	0.504	0.698
ACTL6A	ACTG2	1860014	1847542	9606.ENSP00000397552	9606.ENSP00000295137	0	0	0	0.884	0.053	0.677	0	0.504	0.698
ACTG1	ACTL6B	1851354	1842277	9606.ENSP00000331514	9606.ENSP00000160382	0	0	0	0.888	0.053	0.677	0	0.504	0.698
ACTA2	ACTL6B	1843003	1842277	9606.ENSP00000224784	9606.ENSP00000160382	0	0	0	0.885	0.053	0.677	0	0.504	0.698
ACTC1	ACTL6B	1847228	1842277	9606.ENSP00000290378	9606.ENSP00000160382	0	0	0	0.889	0.053	0.677	0	0.504	0.698
ACTL6A	ACTC1	1860014	1847228	9606.ENSP00000397552	9606.ENSP00000290378	0	0	0	0.888	0.053	0.677	0	0.505	0.698
ACTL6A	ACTA2	1860014	1843003	9606.ENSP00000397552	9606.ENSP00000224784	0	0	0	0.884	0.053	0.677	0	0.504	0.698
ACTL6A	ACTG1	1860014	1851354	9606.ENSP00000397552	9606.ENSP00000331514	0	0	0	0.888	0.053	0.677	0	0.504	0.698
ACTBL2	ACTR3B	1861242	1844399	9606.ENSP00000416706	9606.ENSP00000256001	0	0	0	0.868	0.061	0.669	0	0.542	0.698
ACTG1	ACTR3B	1851354	1844399	9606.ENSP00000331514	9606.ENSP00000256001	0	0	0	0.889	0.072	0.669	0	0.511	0.697
ACTA1	ACTL6B	1854428	1842277	9606.ENSP00000355645	9606.ENSP00000160382	0	0	0	0.892	0.053	0.677	0	0.504	0.697
ACTBL2	ACTR3	1861242	1845311	9606.ENSP00000416706	9606.ENSP00000263238	0	0	0	0.868	0.061	0.669	0	0.503	0.696
MTG1	LSG1	1862043	1845713	9606.ENSP00000436767	9606.ENSP00000265245	0	0	0	0	0.073	0	0	0.684	0.695
ACTR3	ACTA2	1845311	1843003	9606.ENSP00000263238	9606.ENSP00000224784	0	0	0	0.883	0.061	0.669	0	0.530	0.695
ACTC1	ACTR3B	1847228	1844399	9606.ENSP00000290378	9606.ENSP00000256001	0	0	0	0.887	0.061	0.669	0	0.528	0.694
ACTA1	ACTR3	1854428	1845311	9606.ENSP00000355645	9606.ENSP00000263238	0	0	0	0.884	0.061	0.669	0	0.522	0.694
ACTC1	ACTR3	1847228	1845311	9606.ENSP00000290378	9606.ENSP00000263238	0	0	0	0.883	0.061	0.669	0	0.503	0.694
ACTG2	ACTR3	1847542	1845311	9606.ENSP00000295137	9606.ENSP00000263238	0	0	0	0.883	0.061	0.669	0	0.510	0.694
ACTG2	ACTR3B	1847542	1844399	9606.ENSP00000295137	9606.ENSP00000256001	0	0	0	0.885	0.061	0.669	0	0.503	0.693
ACTA1	ACTR3B	1854428	1844399	9606.ENSP00000355645	9606.ENSP00000256001	0	0	0	0.887	0.061	0.669	0	0.510	0.693
ACTR3B	ACTA2	1844399	1843003	9606.ENSP00000256001	9606.ENSP00000224784	0	0	0	0.885	0.061	0.669	0	0.503	0.693
ACTB	ACTR3B	1853523	1844399	9606.ENSP00000349960	9606.ENSP00000256001	0	0	0	0.890	0.061	0.669	0	0.513	0.693
ACTR2	ACTA1	1856793	1854428	9606.ENSP00000367220	9606.ENSP00000355645	0	0	0	0.945	0.058	0.673	0	0.576	0.688
SRC	POTEF	1853652	1853541	9606.ENSP00000350941	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.564	0.688
ACTBL2	ACTR2	1861242	1856793	9606.ENSP00000416706	9606.ENSP00000367220	0	0	0	0.942	0.058	0.673	0	0.528	0.688
ACTR2	ACTG2	1856793	1847542	9606.ENSP00000367220	9606.ENSP00000295137	0	0	0	0.944	0.058	0.673	0	0.525	0.687
ACTR2	ACTA2	1856793	1843003	9606.ENSP00000367220	9606.ENSP00000224784	0	0	0	0.944	0.058	0.673	0	0.508	0.687
SP100	SP110	1852651	1844591	9606.ENSP00000343023	9606.ENSP00000258381	0	0	0	0.748	0.623	0	0	0.658	0.684
POTEF	KDR	1853541	1845437	9606.ENSP00000350052	9606.ENSP00000263923	0.048	0	0	0	0.061	0.294	0	0.544	0.674
POTEF	IGF1R	1853541	1845984	9606.ENSP00000350052	9606.ENSP00000268035	0.048	0	0	0	0.061	0.294	0	0.530	0.664
NS2A-alpha	PTBP2	10004494	1860989	11060.PRO_0000308284	9606.ENSP00000412788	0	0	0	0	0	0	0	0.663	0.663
NS2A-alpha	PTBP3	10004494	1851730	11060.PRO_0000308284	9606.ENSP00000334499	0	0	0	0	0	0	0	0.663	0.663
NS2A-alpha	PTBP1	10004494	1853438	11060.PRO_0000308284	9606.ENSP00000349428	0	0	0	0	0	0	0	0.663	0.663
POTEF	FLT1	1853541	1846791	9606.ENSP00000350052	9606.ENSP00000282397	0.048	0	0	0	0.061	0.294	0	0.528	0.662
ABL2	EPHB2	1861715	1856154	9606.ENSP00000427562	9606.ENSP00000363763	0	0	0	0.660	0.073	0.644	0	0.082	0.661
POTEJ	ZAK	1859246	1856258	9606.ENSP00000387176	9606.ENSP00000364361	0.048	0	0	0	0.061	0.294	0	0.522	0.657
ACTR8	ACTA2	1851935	1843003	9606.ENSP00000336842	9606.ENSP00000224784	0	0	0	0	0.074	0.537	0	0.255	0.652
ACTR8	ACTC1	1851935	1847228	9606.ENSP00000336842	9606.ENSP00000290378	0	0	0	0	0.074	0.537	0	0.255	0.652
ACTR8	ACTG1	1851935	1851354	9606.ENSP00000336842	9606.ENSP00000331514	0	0	0	0	0.074	0.537	0	0.255	0.652
ACTA1	ACTR8	1854428	1851935	9606.ENSP00000355645	9606.ENSP00000336842	0	0	0	0	0.074	0.537	0	0.255	0.652
ACTR8	ACTG2	1851935	1847542	9606.ENSP00000336842	9606.ENSP00000295137	0	0	0	0	0.074	0.537	0	0.255	0.652
POTEF	INSR	1853541	1848574	9606.ENSP00000350052	9606.ENSP00000303830	0.048	0	0	0	0.061	0.294	0	0.512	0.651
Envelope E	ACTC1	10004486	1847228	11060.PRO_0000037950	9606.ENSP00000290378	0	0	0	0	0	0	0	0.651	0.651
Envelope E	ACTA2	10004486	1843003	11060.PRO_0000037950	9606.ENSP00000224784	0	0	0	0	0	0	0	0.651	0.651
Envelope E	ACTA1	10004486	1854428	11060.PRO_0000037950	9606.ENSP00000355645	0	0	0	0	0	0	0	0.651	0.651
Envelope E	ACTG2	10004486	1847542	11060.PRO_0000037950	9606.ENSP00000295137	0	0	0	0	0	0	0	0.650	0.650
Envelope E	ACTB	10004486	1853523	11060.PRO_0000037950	9606.ENSP00000349960	0	0	0	0	0	0	0	0.650	0.650
Envelope E	ACTBL2	10004486	1861242	11060.PRO_0000037950	9606.ENSP00000416706	0	0	0	0	0	0	0	0.650	0.650
Envelope E	ACTG1	10004486	1851354	11060.PRO_0000037950	9606.ENSP00000331514	0	0	0	0	0	0	0	0.650	0.650
POTEF	GSK3B	1853541	1850681	9606.ENSP00000350052	9606.ENSP00000324806	0.048	0	0	0	0.093	0.294	0	0.492	0.648
ABL1	POTEF	1855665	1853541	9606.ENSP00000361423	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.505	0.646
POTEF	FLT3	1853541	1843598	9606.ENSP00000350052	9606.ENSP00000241453	0.048	0	0	0	0.061	0.294	0	0.504	0.645
POTEF	PDGFRA	1853541	1844502	9606.ENSP00000350052	9606.ENSP00000257290	0.048	0	0	0	0.061	0.294	0	0.503	0.644
TEK	POTEF	1857139	1853541	9606.ENSP00000369375	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.503	0.644
SRC	ACTB	1853652	1853523	9606.ENSP00000350941	9606.ENSP00000349960	0	0	0	0	0.054	0.385	0	0.433	0.642
FGFR1	POTEF	1859710	1853541	9606.ENSP00000393312	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.499	0.641
POTEF	MET	1853541	1849944	9606.ENSP00000350052	9606.ENSP00000317272	0.048	0	0	0	0.061	0.294	0	0.498	0.640
ACTL6A	ACTR10	1860014	1844284	9606.ENSP00000397552	9606.ENSP00000254286	0	0	0	0.638	0.100	0.534	0	0.504	0.639
FGFR2	POTEF	1860837	1853541	9606.ENSP00000410294	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.493	0.637
POTEF	PDGFRB	1853541	1844996	9606.ENSP00000350052	9606.ENSP00000261799	0.048	0	0	0	0.061	0.294	0	0.490	0.635
POTEF	LCK	1853541	1852042	9606.ENSP00000350052	9606.ENSP00000337825	0.048	0	0	0	0.061	0.294	0	0.487	0.633
POTEF	CSF1R	1853541	1847002	9606.ENSP00000350052	9606.ENSP00000286301	0.048	0	0	0	0.061	0.294	0	0.486	0.632
ACTR2	ACTR10	1856793	1844284	9606.ENSP00000367220	9606.ENSP00000254286	0	0	0	0.661	0.130	0.513	0	0.516	0.632
JAK2	POTEF	1857411	1853541	9606.ENSP00000371067	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.486	0.632
POTEJ	MOS	1859246	1849338	9606.ENSP00000387176	9606.ENSP00000310722	0.048	0	0	0	0.143	0.294	0	0.427	0.626
POTEF	FGFR3	1853541	1852258	9606.ENSP00000350052	9606.ENSP00000339824	0.048	0	0	0	0.061	0.294	0	0.478	0.626
POTEF	STK11	1853541	1850687	9606.ENSP00000350052	9606.ENSP00000324856	0.048	0	0	0	0.061	0.294	0	0.477	0.625
POTEJ	TYRO3	1859246	1845416	9606.ENSP00000387176	9606.ENSP00000263798	0.048	0	0	0	0.061	0.294	0	0.477	0.625
POTEF	GSK3A	1853541	1842910	9606.ENSP00000350052	9606.ENSP00000222330	0.048	0	0	0	0.093	0.294	0	0.449	0.619
SYK	POTEF	1856371	1853541	9606.ENSP00000364898	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.468	0.619
ERN1	POTEF	1860279	1853541	9606.ENSP00000401445	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.468	0.619
ACTR10	ACTL6B	1844284	1842277	9606.ENSP00000254286	9606.ENSP00000160382	0	0	0	0.645	0.053	0.534	0	0.504	0.618
TIE1	POTEF	1855687	1853541	9606.ENSP00000361554	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.466	0.618
POTEF	RET	1853541	1853238	9606.ENSP00000350052	9606.ENSP00000347942	0.048	0	0	0	0.061	0.294	0	0.463	0.616
ITK	FGFR1	1860098	1859710	9606.ENSP00000398655	9606.ENSP00000393312	0	0	0	0.692	0	0.602	0	0.143	0.615
IRAK1	POTEF	1855149	1853541	9606.ENSP00000358997	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.462	0.615
Capsid C	IRAK1	10004484	1855149	11060.PRO_0000037947	9606.ENSP00000358997	0	0	0	0	0	0	0	0.614	0.614
MATK	POTEF	1858261	1853541	9606.ENSP00000378485	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.461	0.614
Capsid C	PKDCC	10004484	1847516	11060.PRO_0000037947	9606.ENSP00000294964	0	0	0	0	0	0	0	0.614	0.614
Capsid C	IRAK2	10004484	1844439	11060.PRO_0000037947	9606.ENSP00000256458	0	0	0	0	0	0	0	0.614	0.614
Capsid C	IRAK4	10004484	1859507	11060.PRO_0000037947	9606.ENSP00000390651	0	0	0	0	0	0	0	0.614	0.614
POTEF	FYN	1853541	1853081	9606.ENSP00000350052	9606.ENSP00000346671	0.048	0	0	0	0.061	0.294	0	0.458	0.612
POTEF	JAK1	1853541	1852670	9606.ENSP00000350052	9606.ENSP00000343204	0.048	0	0	0	0.061	0.294	0	0.456	0.610
POTEF	RIPK2	1853541	1842798	9606.ENSP00000350052	9606.ENSP00000220751	0.048	0	0	0	0.061	0.294	0	0.456	0.610
POTEF	AXL	1853541	1848254	9606.ENSP00000350052	9606.ENSP00000301178	0.048	0	0	0	0.061	0.294	0	0.455	0.610
EPHA2	POTEF	1853684	1853541	9606.ENSP00000351209	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.455	0.610
POTEF	FLT4	1853541	1845029	9606.ENSP00000350052	9606.ENSP00000261937	0.048	0	0	0	0.061	0.294	0	0.456	0.610
FGFR1	PTK6	1859710	1842646	9606.ENSP00000393312	9606.ENSP00000217185	0	0	0	0.776	0	0.602	0	0.106	0.608
LYN	POTEF	1861765	1853541	9606.ENSP00000428924	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.451	0.607
POTEF	FGFR4	1853541	1847351	9606.ENSP00000350052	9606.ENSP00000292408	0.048	0	0	0	0.061	0.294	0	0.450	0.607
MAP3K7	POTEF	1855005	1853541	9606.ENSP00000358335	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.451	0.607
POTEF	IRAK2	1853541	1844439	9606.ENSP00000350052	9606.ENSP00000256458	0.048	0	0	0	0.061	0.294	0	0.449	0.606
POTEF	BTK	1853541	1849039	9606.ENSP00000350052	9606.ENSP00000308176	0.048	0	0	0	0.061	0.294	0	0.449	0.606
POTEF	TYRO3	1853541	1845416	9606.ENSP00000350052	9606.ENSP00000263798	0.048	0	0	0	0.061	0.294	0	0.450	0.606
POTEF	MELK	1853541	1847923	9606.ENSP00000350052	9606.ENSP00000298048	0.048	0	0	0	0.061	0.294	0	0.449	0.605
POTEF	RIPK1	1853541	1844726	9606.ENSP00000350052	9606.ENSP00000259808	0.048	0	0	0	0.061	0.294	0	0.447	0.604
EPHB2	POTEF	1856154	1853541	9606.ENSP00000363763	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.446	0.604
POTEF	EPHA4	1853541	1846745	9606.ENSP00000350052	9606.ENSP00000281821	0.048	0	0	0	0.061	0.294	0	0.446	0.604
POTEI	GSK3B	1859666	1850681	9606.ENSP00000392718	9606.ENSP00000324806	0.048	0	0	0	0.093	0.294	0	0.427	0.603
ENSG00000268643	POTEI	1864304	1859666	9606.ENSP00000470087	9606.ENSP00000392718	0.048	0	0	0	0.093	0.294	0	0.427	0.603
ENSG00000268643	POTEJ	1864304	1859246	9606.ENSP00000470087	9606.ENSP00000387176	0.048	0	0	0	0.093	0.294	0	0.427	0.603
ENSG00000268643	POTEF	1864304	1853541	9606.ENSP00000470087	9606.ENSP00000350052	0.048	0	0	0	0.093	0.294	0	0.427	0.603
POTEI	GSK3A	1859666	1842910	9606.ENSP00000392718	9606.ENSP00000222330	0.048	0	0	0	0.093	0.294	0	0.427	0.603
POTEE	GSK3A	1862121	1842910	9606.ENSP00000439189	9606.ENSP00000222330	0.048	0	0	0	0.093	0.294	0	0.427	0.603
POTEJ	GSK3A	1859246	1842910	9606.ENSP00000387176	9606.ENSP00000222330	0.048	0	0	0	0.093	0.294	0	0.427	0.603
POTEE	GSK3B	1862121	1850681	9606.ENSP00000439189	9606.ENSP00000324806	0.048	0	0	0	0.093	0.294	0	0.427	0.603
POTEJ	GSK3B	1859246	1850681	9606.ENSP00000387176	9606.ENSP00000324806	0.048	0	0	0	0.093	0.294	0	0.427	0.603
ENSG00000268643	POTEE	1864304	1862121	9606.ENSP00000470087	9606.ENSP00000439189	0.048	0	0	0	0.093	0.294	0	0.427	0.603
ACTL6A	ACTL8	1860014	1856291	9606.ENSP00000397552	9606.ENSP00000364555	0	0	0	0.723	0.053	0.534	0	0.504	0.601
POTEF	EPHA1	1853541	1846459	9606.ENSP00000350052	9606.ENSP00000275815	0.048	0	0	0	0.061	0.294	0	0.442	0.601
POTEF	PBK	1853541	1848348	9606.ENSP00000350052	9606.ENSP00000301905	0.048	0	0	0	0.061	0.294	0	0.443	0.601
POTEF	TYK2	1853541	1845624	9606.ENSP00000350052	9606.ENSP00000264818	0.048	0	0	0	0.061	0.294	0	0.441	0.600
POTEF	ZAP70	1853541	1845655	9606.ENSP00000350052	9606.ENSP00000264972	0.048	0	0	0	0.061	0.294	0	0.440	0.599
POTEF	RIPK3	1853541	1842578	9606.ENSP00000350052	9606.ENSP00000216274	0.048	0	0	0	0.061	0.294	0	0.439	0.598
ACTL6A	ACTL10	1860014	1851170	9606.ENSP00000397552	9606.ENSP00000329647	0	0	0	0.735	0.053	0.534	0	0.504	0.598
ACTL8	ACTL6B	1856291	1842277	9606.ENSP00000364555	9606.ENSP00000160382	0	0	0	0.735	0.053	0.534	0	0.504	0.598
ACTL7A	ACTR3C	1851706	1844101	9606.ENSP00000334300	9606.ENSP00000252071	0	0	0	0.688	0.053	0.491	0	0.658	0.598
POTEF	TRIB3	1853541	1842649	9606.ENSP00000350052	9606.ENSP00000217233	0.048	0	0	0	0.061	0.294	0	0.437	0.597
ACTL10	ACTL6B	1851170	1842277	9606.ENSP00000329647	9606.ENSP00000160382	0	0	0	0.741	0.053	0.534	0	0.504	0.597
POTEE	TIE1	1862121	1855687	9606.ENSP00000439189	9606.ENSP00000361554	0.048	0	0	0	0.061	0.294	0	0.435	0.596
ACTL6A	ACTL7A	1860014	1851706	9606.ENSP00000397552	9606.ENSP00000334300	0	0	0	0.744	0.053	0.534	0	0.504	0.596
HCK	POTEF	1856392	1853541	9606.ENSP00000365012	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.436	0.596
PIM1	POTEF	1855921	1853541	9606.ENSP00000362608	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.436	0.596
POTEE	EPHA1	1862121	1846459	9606.ENSP00000439189	9606.ENSP00000275815	0.048	0	0	0	0.061	0.294	0	0.436	0.596
ACTL7A	ACTL6B	1851706	1842277	9606.ENSP00000334300	9606.ENSP00000160382	0	0	0	0.748	0.053	0.534	0	0.504	0.595
Envelope E	ACTRT3	10004486	1851545	11060.PRO_0000037950	9606.ENSP00000333037	0	0	0	0	0	0	0	0.595	0.595
Envelope E	POTEF	10004486	1853541	11060.PRO_0000037950	9606.ENSP00000350052	0	0	0	0	0	0	0	0.595	0.595
Envelope E	ACTL7B	10004486	1856160	11060.PRO_0000037950	9606.ENSP00000363799	0	0	0	0	0	0	0	0.595	0.595
Envelope E	ACTR1B	10004486	1847158	11060.PRO_0000037950	9606.ENSP00000289228	0	0	0	0	0	0	0	0.595	0.595
PIM3	POTEF	1854040	1853541	9606.ENSP00000353824	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.434	0.595
Envelope E	ACTR1A	10004486	1855133	11060.PRO_0000037950	9606.ENSP00000358921	0	0	0	0	0	0	0	0.595	0.595
Envelope E	POTEI	10004486	1859666	11060.PRO_0000037950	9606.ENSP00000392718	0	0	0	0	0	0	0	0.595	0.595
Envelope E	ACTL10	10004486	1851170	11060.PRO_0000037950	9606.ENSP00000329647	0	0	0	0	0	0	0	0.595	0.595
Envelope E	ACTL8	10004486	1856291	11060.PRO_0000037950	9606.ENSP00000364555	0	0	0	0	0	0	0	0.595	0.595
Envelope E	POTEJ	10004486	1859246	11060.PRO_0000037950	9606.ENSP00000387176	0	0	0	0	0	0	0	0.595	0.595
Envelope E	POTEE	10004486	1862121	11060.PRO_0000037950	9606.ENSP00000439189	0	0	0	0	0	0	0	0.595	0.595
Envelope E	ACTL9	10004486	1849893	11060.PRO_0000037950	9606.ENSP00000316674	0	0	0	0	0	0	0	0.595	0.595
Envelope E	ACTL7A	10004486	1851706	11060.PRO_0000037950	9606.ENSP00000334300	0	0	0	0	0	0	0	0.595	0.595
POTEF	ERN2	1853541	1844469	9606.ENSP00000350052	9606.ENSP00000256797	0.048	0	0	0	0.061	0.294	0	0.434	0.595
Envelope E	ACTRT2	10004486	1856865	11060.PRO_0000037950	9606.ENSP00000367658	0	0	0	0	0	0	0	0.595	0.595
Envelope E	ACTRT1	10004486	1855409	11060.PRO_0000037950	9606.ENSP00000360165	0	0	0	0	0	0	0	0.595	0.595
Envelope E	ACTR10	10004486	1844284	11060.PRO_0000037950	9606.ENSP00000254286	0	0	0	0	0	0	0	0.595	0.595
POTEI	EPHA3	1859666	1852002	9606.ENSP00000392718	9606.ENSP00000337451	0.048	0	0	0	0.061	0.294	0	0.431	0.593
POTEF	LIMK2	1853541	1852270	9606.ENSP00000350052	9606.ENSP00000339916	0.048	0	0	0	0.061	0.294	0	0.430	0.592
EPHA7	POTEF	1854997	1853541	9606.ENSP00000358309	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.431	0.592
POTEF	CSK	1853541	1842776	9606.ENSP00000350052	9606.ENSP00000220003	0.048	0	0	0	0.061	0.294	0	0.429	0.592
POTEF	BLK	1853541	1844665	9606.ENSP00000350052	9606.ENSP00000259089	0.048	0	0	0	0.061	0.294	0	0.430	0.592
POTEF	TRIB1	1853541	1849501	9606.ENSP00000350052	9606.ENSP00000312150	0.048	0	0	0	0.061	0.294	0	0.430	0.592
POTEF	FGFRL1	1853541	1845615	9606.ENSP00000350052	9606.ENSP00000264748	0.048	0	0	0	0.061	0.294	0	0.429	0.592
FGR	POTEF	1856028	1853541	9606.ENSP00000363115	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.429	0.592
POTEI	TYRO3	1859666	1845416	9606.ENSP00000392718	9606.ENSP00000263798	0.048	0	0	0	0.061	0.294	0	0.429	0.591
JAK3	POTEF	1859586	1853541	9606.ENSP00000391676	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.428	0.591
ACTL9	ACTL6B	1849893	1842277	9606.ENSP00000316674	9606.ENSP00000160382	0	0	0	0.768	0.053	0.534	0	0.504	0.591
IRAK4	POTEF	1859507	1853541	9606.ENSP00000390651	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.429	0.591
POTEI	FLT1	1859666	1846791	9606.ENSP00000392718	9606.ENSP00000282397	0.048	0	0	0	0.061	0.294	0	0.429	0.591
DSTYK	POTEF	1854531	1853541	9606.ENSP00000356130	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.429	0.591
POTEI	FRK	1859666	1854835	9606.ENSP00000392718	9606.ENSP00000357615	0.048	0	0	0	0.061	0.294	0	0.429	0.591
ACTBL2	ACTR8	1861242	1851935	9606.ENSP00000416706	9606.ENSP00000336842	0	0	0	0.624	0.074	0.537	0	0.255	0.590
