NON-WEIGHTED Betweenness Centrality of Human PPI network (selection of links with score > 400)
node,BC
9606.ENSP00000358535,7.086707718939933e-05
9606.ENSP00000381109,7.63524731718875e-05
9606.ENSP00000339250,3.5713540372698236e-05
9606.ENSP00000357465,5.254508317598443e-06
9606.ENSP00000311687,6.281058997473137e-05
9606.ENSP00000376440,4.135303981943113e-05
9606.ENSP00000321179,1.7182242496528153e-05
9606.ENSP00000406162,0.000333334331765004
9606.ENSP00000007722,7.512268794344259e-05
9606.ENSP00000356646,1.3687543301354238e-05
9606.ENSP00000334008,0.00010768263956393351
9606.ENSP00000349252,0.00013828888634342663
9606.ENSP00000239462,1.942615585647773e-05
9606.ENSP00000361850,0.0002317896577219255
9606.ENSP00000341640,3.555593843357985e-05
9606.ENSP00000324532,0.00010389062342784615
9606.ENSP00000293379,8.405697216797508e-05
9606.ENSP00000221930,0.0010413210993901448
9606.ENSP00000371267,0.0002243741021987656
9606.ENSP00000391490,5.866413166094433e-05
9606.ENSP00000391583,5.229350163773672e-05
9606.ENSP00000367316,5.2568735660550844e-05
9606.ENSP00000264036,3.331789733671108e-05
9606.ENSP00000300574,0.00040901027891093386
9606.ENSP00000230538,9.792727465417348e-05
9606.ENSP00000265379,2.2680328368868585e-05
9606.ENSP00000452120,7.471879631090365e-05
9606.ENSP00000323856,0.0005628665800889722
9606.ENSP00000398632,0.0009546653480236445
9606.ENSP00000378340,8.190300586246168e-05
9606.ENSP00000309376,1.6723000437232877e-05
9606.ENSP00000331902,0.00011613156326651054
9606.ENSP00000391669,0.00021477849179121625
9606.ENSP00000400365,8.29045397828844e-05
9606.ENSP00000380565,6.707849093519074e-05
9606.ENSP00000261023,0.0002689612526083716
9606.ENSP00000356231,2.869160335266041e-05
9606.ENSP00000371532,5.9314681622773925e-05
9606.ENSP00000435460,2.002744438311234e-05
9606.ENSP00000324890,0.00017441829610771072
9606.ENSP00000303939,0.0005050198158968015
9606.ENSP00000264187,5.004391350598009e-05
9606.ENSP00000453508,3.930060539970329e-05
9606.ENSP00000259254,2.5223716411411527e-05
9606.ENSP00000354360,5.174200047654789e-05
9606.ENSP00000339328,0.0003622992143771751
9606.ENSP00000355180,0.000107204409309244
9606.ENSP00000316029,0.00020339382179339268
9606.ENSP00000353654,9.734467228294308e-05
9606.ENSP00000371958,0.00020004462749588725
9606.ENSP00000263087,4.907672152093662e-05
9606.ENSP00000262407,0.00038878025353984784
9606.ENSP00000369677,2.1872137724264376e-05
9606.ENSP00000429430,2.576461788051304e-05
9606.ENSP00000341189,0.0006518427885857858
9606.ENSP00000327290,1.5426863335319546e-05
9606.ENSP00000379866,5.997023375614999e-05
9606.ENSP00000296129,1.0156385221668738e-05
9606.ENSP00000262768,9.747114571826302e-05
9606.ENSP00000267257,0.0004194431654722673
9606.ENSP00000416330,8.405706599383057e-05
9606.ENSP00000227155,0.00011272555220017848
9606.ENSP00000392423,0.00024737695817649355
9606.ENSP00000264246,0.0002492733455811357
9606.ENSP00000351310,3.2535422886726545e-05
9606.ENSP00000245932,0.00013683243053098793
9606.ENSP00000349790,7.237455724687482e-05
9606.ENSP00000483599,3.833807281400295e-05
9606.ENSP00000300527,5.961911680935361e-05
9606.ENSP00000200181,0.00010740975282282418
9606.ENSP00000407685,3.60246328079656e-05
9606.ENSP00000417050,5.439064197735174e-05
9606.ENSP00000379823,7.326805961697209e-05
9606.ENSP00000369889,0.0001882533495381032
9606.ENSP00000226284,8.824890675720373e-05
9606.ENSP00000261405,0.0007168542246754761
9606.ENSP00000261275,3.1917191598569787e-05
9606.ENSP00000225964,0.0003570180716495161
9606.ENSP00000346300,0.0002155813917588353
9606.ENSP00000252999,7.123921383027384e-05
9606.ENSP00000305988,3.0031436819881615e-05
9606.ENSP00000217289,6.068911437547494e-05
9606.ENSP00000320084,3.2831418852807836e-05
9606.ENSP00000295550,8.175763071337866e-05
9606.ENSP00000386896,0.00016779178853999294
9606.ENSP00000355751,0.00017103370543552219
9606.ENSP00000222271,3.0297966308895112e-05
9606.ENSP00000264741,0.00011485861112464083
9606.ENSP00000424226,1.6809423968912747e-05
9606.ENSP00000375778,4.4064155093423615e-05
9606.ENSP00000326330,4.384997231943574e-05
9606.ENSP00000423812,1.645680311747202e-05
9606.ENSP00000283249,5.04038401562714e-05
9606.ENSP00000222573,5.608130198034423e-05
9606.ENSP00000361834,9.784958783937492e-05
9606.ENSP00000347665,0.00012722304308246168
9606.ENSP00000303634,0.00010967243762540295
9606.ENSP00000377941,0.00026586137139122907
9606.ENSP00000307959,5.487172509735648e-05
9606.ENSP00000360280,1.5955641956036457e-05
9606.ENSP00000252699,0.00035535599549769455
9606.ENSP00000458162,0.0007767986840373554
9606.ENSP00000389252,2.6113073019156912e-05
9606.ENSP00000282588,0.0001366374296610842
9606.ENSP00000384515,7.830934820697343e-05
9606.ENSP00000358310,1.7947275476906165e-05
9606.ENSP00000365351,5.994026560964191e-05
9606.ENSP00000296585,0.00018913516494400471
9606.ENSP00000312506,7.858473891690673e-05
9606.ENSP00000364405,3.166556634519303e-05
9606.ENSP00000226218,0.00015207330085762903
9606.ENSP00000339730,3.0093268742008988e-05
9606.ENSP00000373854,1.1614631280332072e-06
9606.ENSP00000373433,4.8912927137348315e-05
9606.ENSP00000264144,7.233218246011089e-05
9606.ENSP00000267082,9.628395388269623e-05
9606.ENSP00000297268,0.00022390364373394445
9606.ENSP00000296181,6.627288536329532e-05
9606.ENSP00000364979,8.973170661855655e-05
9606.ENSP00000357362,2.97744727983815e-05
9606.ENSP00000386665,0.00022609918734876772
9606.ENSP00000397927,0.00011257620710249115
9606.ENSP00000380553,3.728292910417121e-05
9606.ENSP00000007735,2.7861417895862974e-05
9606.ENSP00000329165,3.3411610914910296e-05
9606.ENSP00000342710,6.752283675352042e-05
9606.ENSP00000293670,3.525958533932554e-05
9606.ENSP00000225550,9.700249210094273e-06
9606.ENSP00000375429,0.00021129168902948454
9606.ENSP00000339238,0.00019129994571993593
9606.ENSP00000167588,0.0002750191171594273
9606.ENSP00000301656,0.0001535975687435207
9606.ENSP00000301653,3.64355111398291e-05
9606.ENSP00000252242,0.0004370560867465253
9606.ENSP00000225899,4.231468076827404e-05
9606.ENSP00000375149,7.3484160394185114e-06
9606.ENSP00000330720,0.00019806274753281027
9606.ENSP00000372286,2.1191423698746414e-05
9606.ENSP00000328358,6.110069269348109e-05
9606.ENSP00000375475,3.47838853173176e-05
9606.ENSP00000252250,1.1994941144975604e-05
9606.ENSP00000448220,0.00011002574096022582
9606.ENSP00000307240,9.1364412875284e-05
9606.ENSP00000257901,0.00010676299254575445
9606.ENSP00000308452,0.00014429820871711624
9606.ENSP00000246662,3.756589818558112e-05
9606.ENSP00000334922,9.290986109471437e-06
9606.ENSP00000305263,3.3924168852045094e-05
9606.ENSP00000257951,4.3822189863584464e-05
9606.ENSP00000310861,4.2333919017484234e-05
9606.ENSP00000251646,1.5607724598319082e-05
9606.ENSP00000354001,1.0844979949518216e-05
9606.ENSP00000413479,4.676187659529023e-05
9606.ENSP00000375236,1.6032690119083125e-05
9606.ENSP00000252244,0.00013243217217502072
9606.ENSP00000257974,0.00025115118343050925
9606.ENSP00000329243,0.00026285382634105245
9606.ENSP00000246646,0.00017874905435436649
9606.ENSP00000251643,8.247074962621026e-05
9606.ENSP00000355124,0.00046830958455541707
9606.ENSP00000375109,4.645732935241548e-05
9606.ENSP00000377570,5.722008649841478e-05
9606.ENSP00000382590,1.0006649192283663e-05
9606.ENSP00000366984,2.049248298687894e-05
9606.ENSP00000254043,6.524039481885649e-05
9606.ENSP00000307014,0.0005095230560596967
9606.ENSP00000252252,4.5514038846614895e-05
9606.ENSP00000353742,2.1285901633029197e-05
9606.ENSP00000264651,3.0059836415717734e-05
9606.ENSP00000378292,6.623271493452955e-05
9606.ENSP00000267119,0.0003621979493386592
9606.ENSP00000444533,5.509012133756793e-05
9606.ENSP00000333993,4.110363973812102e-05
9606.ENSP00000347823,0.00014659653807455283
9606.ENSP00000369349,3.311687837960488e-05
9606.ENSP00000330101,5.274433910007556e-05
9606.ENSP00000306261,7.645842581319604e-05
9606.ENSP00000251645,1.8880045333893498e-05
9606.ENSP00000349041,3.0846377789786355e-05
9606.ENSP00000167586,0.0003273368420863852
9606.ENSP00000375482,3.202184418650902e-05
9606.ENSP00000335565,1.5485670324258437e-05
9606.ENSP00000293745,5.476201181767362e-05
9606.ENSP00000310573,8.738945910564232e-05
9606.ENSP00000334798,1.7468783243966263e-05
9606.ENSP00000369317,3.5687474007920885e-05
9606.ENSP00000366976,0.0001001007674766248
9606.ENSP00000252245,5.234975470608286e-05
9606.ENSP00000246635,1.563046827215654e-05
9606.ENSP00000008391,3.635991209129087e-05
9606.ENSP00000225538,7.926943635153908e-05
9606.ENSP00000228841,0.0001497517640325661
9606.ENSP00000384367,2.8023130672946496e-05
9606.ENSP00000365486,3.096729997123367e-05
9606.ENSP00000444198,4.685370812149936e-05
9606.ENSP00000401764,1.3055626646273042e-05
9606.ENSP00000360158,3.635165700539718e-05
9606.ENSP00000362332,1.9254173359013514e-05
9606.ENSP00000372724,6.790024963380806e-05
9606.ENSP00000261726,5.813104041243845e-05
9606.ENSP00000394390,4.106637005765533e-05
9606.ENSP00000274849,0.0001414601188635737
9606.ENSP00000268164,8.064867418147061e-05
9606.ENSP00000377265,0.00010266758637322006
9606.ENSP00000365076,1.6793573957481338e-05
9606.ENSP00000280191,4.205956687292767e-05
9606.ENSP00000285518,0.00014216649543914278
9606.ENSP00000484056,4.97808450227069e-05
9606.ENSP00000281321,8.263335428673921e-05
9606.ENSP00000372056,3.906370242203424e-05
9606.ENSP00000302564,0.0006849985438181813
9606.ENSP00000365024,4.84679728750483e-05
9606.ENSP00000262367,0.0019157420916276957
9606.ENSP00000362403,0.00010381632176388677
9606.ENSP00000272520,1.0221948558784958e-05
9606.ENSP00000365071,2.414112930372624e-05
9606.ENSP00000482393,1.028578992028059e-05
9606.ENSP00000364765,1.179665395033756e-05
9606.ENSP00000361721,1.5840771107125e-05
9606.ENSP00000355402,2.0085959057592516e-05
9606.ENSP00000201031,2.733226121540276e-05
9606.ENSP00000340896,0.00023261532875208944
9606.ENSP00000247843,0.00023601857864705546
9606.ENSP00000351407,2.972721506356604e-05
9606.ENSP00000249269,0.0001748238025958554
9606.ENSP00000256495,9.212829866098868e-05
9606.ENSP00000394734,3.274530689910458e-05
9606.ENSP00000280614,3.878592397531011e-05
9606.ENSP00000479168,8.58837125973036e-06
9606.ENSP00000246672,1.2822361072474474e-05
9606.ENSP00000355958,0.0002158340085270865
9606.ENSP00000310006,5.719672761494864e-06
9606.ENSP00000366093,2.441561247131262e-05
9606.ENSP00000432305,0.0001586959412456915
9606.ENSP00000215754,5.463003655581246e-05
9606.ENSP00000482093,1.1400104501109886e-05
9606.ENSP00000297689,5.541302997349135e-05
9606.ENSP00000369131,0.00024267293089947858
9606.ENSP00000362841,4.773644916059188e-05
9606.ENSP00000359206,0.0006297185128678555
9606.ENSP00000444596,3.5589762950283674e-05
9606.ENSP00000289619,2.390029546677189e-05
9606.ENSP00000266304,2.834129425440967e-05
9606.ENSP00000262178,4.9391553267223595e-05
9606.ENSP00000308741,9.484454575487994e-05
9606.ENSP00000418875,7.59371704389539e-05
9606.ENSP00000372326,0.00015464434755017625
9606.ENSP00000323074,4.1535906926052136e-05
9606.ENSP00000226067,1.5039121705596631e-05
9606.ENSP00000402084,0.00010426262262008087
9606.ENSP00000362978,2.824495547132048e-05
9606.ENSP00000378782,4.591432141587905e-05
9606.ENSP00000355319,6.879526631965265e-06
9606.ENSP00000450607,0.00015970170508533655
9606.ENSP00000314724,9.190802408280628e-05
9606.ENSP00000257555,8.383416459631992e-05
9606.ENSP00000406549,0.00015265037031443536
9606.ENSP00000423820,3.2881579354041932e-06
9606.ENSP00000290363,2.4365560869660897e-05
9606.ENSP00000418379,9.831929859077486e-05
9606.ENSP00000363128,1.4932343468005777e-06
9606.ENSP00000280758,5.1086373549839036e-05
9606.ENSP00000295201,1.2151173888147972e-05
9606.ENSP00000222122,1.0897627116435488e-05
9606.ENSP00000476312,2.269640721693354e-05
9606.ENSP00000261402,7.764135897728406e-06
9606.ENSP00000323191,2.7327369752149713e-05
9606.ENSP00000266503,1.0365583111448361e-05
9606.ENSP00000261881,5.56533463735601e-05
9606.ENSP00000370639,3.2437624532512885e-05
9606.ENSP00000361141,0.0002217969737312337
9606.ENSP00000379682,1.1854127811920588e-05
9606.ENSP00000478187,6.825217119746858e-05
9606.ENSP00000370950,0.0011830431381897784
9606.ENSP00000222553,0.00012096796918850064
9606.ENSP00000250615,0.00011507998195242211
9606.ENSP00000314420,2.877288142989721e-05
9606.ENSP00000338283,5.624986654647591e-05
9606.ENSP00000242728,4.4501709031551224e-05
9606.ENSP00000319169,0.00048710008803897706
9606.ENSP00000456340,0.0001919478007293219
9606.ENSP00000231487,0.0009058716454697665
9606.ENSP00000008938,3.733022407831941e-05
9606.ENSP00000256935,0.00012118075110254956
9606.ENSP00000217407,1.016734009513068e-05
9606.ENSP00000440643,8.155081990921033e-05
9606.ENSP00000222823,3.841123487321723e-05
9606.ENSP00000417653,0.00017506321998810538
9606.ENSP00000263097,6.544478501749074e-05
9606.ENSP00000414904,3.819827264416748e-05
9606.ENSP00000333664,0.00028328373999129784
9606.ENSP00000357981,9.257929491382831e-05
9606.ENSP00000357705,7.746308924060918e-05
9606.ENSP00000262455,8.486113384224881e-05
9606.ENSP00000372139,1.7148980720410359e-06
9606.ENSP00000357726,6.778356397135579e-05
9606.ENSP00000360124,0.00023392190119753305
9606.ENSP00000342082,0.00012277676376828636
9606.ENSP00000295927,4.9045560225932406e-05
9606.ENSP00000479089,4.2125709990206655e-05
9606.ENSP00000226574,0.0008224821055240354
9606.ENSP00000409382,9.993933211062838e-05
9606.ENSP00000354280,0.00010968391185271977
9606.ENSP00000255409,4.5574895433903275e-05
9606.ENSP00000243347,7.460950374204248e-05
9606.ENSP00000328359,0.00010242456044533027
9606.ENSP00000259396,0.0001653488198784
9606.ENSP00000226253,0.0001019707883944822
9606.ENSP00000231751,0.00010702242692262267
9606.ENSP00000356198,8.021439781952311e-05
9606.ENSP00000257264,0.00012179987805779733
9606.ENSP00000481038,0.0004993977942300909
9606.ENSP00000307674,0.0002034462104284463
9606.ENSP00000391592,0.00039802485409654254
9606.ENSP00000377696,8.725762837840836e-05
9606.ENSP00000355011,0.00048056099526123925
9606.ENSP00000296435,0.0002994724324635718
9606.ENSP00000312082,0.0003087420333153847
9606.ENSP00000302621,8.265727773130757e-05
9606.ENSP00000287143,4.3960568551751515e-05
9606.ENSP00000228740,7.471864055012553e-05
9606.ENSP00000368835,0.00010844199103339817
9606.ENSP00000301671,0.00010175547486620143
9606.ENSP00000215567,0.0001555166344697327
9606.ENSP00000389026,4.41476164803051e-05
9606.ENSP00000228438,6.016946218206657e-05
9606.ENSP00000291568,0.00012896294978197845
9606.ENSP00000481114,3.7501334243704294e-05
9606.ENSP00000263655,5.640416426882101e-05
9606.ENSP00000219022,0.00013059681157690398
9606.ENSP00000254868,0.0003137772375658604
9606.ENSP00000448785,8.597209698528842e-05
9606.ENSP00000291565,0.0001504144500671169
9606.ENSP00000390265,0.0005806491243247716
9606.ENSP00000344829,0.00011685523376204988
9606.ENSP00000358824,2.7198024279352433e-05
9606.ENSP00000401399,0.00022710770874543172
9606.ENSP00000411613,0.0001269469407986276
9606.ENSP00000379601,0.0002556220151230698
9606.ENSP00000452780,0.0006096401291280626
9606.ENSP00000297435,0.00043034386180085444
9606.ENSP00000350378,0.0001558583169170409
9606.ENSP00000273550,0.0001567575261993157
9606.ENSP00000373370,0.00014479875067622473
9606.ENSP00000299642,0.0001029786419666016
9606.ENSP00000356426,0.00011764629665627041
9606.ENSP00000364212,0.00028414011327707826
9606.ENSP00000035383,0.0001037740132056299
9606.ENSP00000362108,0.0001689366280271042
9606.ENSP00000420333,0.0003058976450154356
9606.ENSP00000236826,7.975943982347998e-05
9606.ENSP00000378669,0.00039315458614152334
9606.ENSP00000268704,0.00039408004979635784
9606.ENSP00000433209,4.6883899608479295e-05
9606.ENSP00000290158,0.0008154389442194811
9606.ENSP00000300589,0.00021289137575620956
9606.ENSP00000211998,0.0009069045995878645
9606.ENSP00000348170,0.0002260471613185235
9606.ENSP00000372136,1.3721299011600456e-05
9606.ENSP00000244709,2.1403864198581686e-05
9606.ENSP00000369554,1.2755127268334388e-05
9606.ENSP00000361467,5.638967871359496e-05
9606.ENSP00000383115,3.673005907349207e-05
9606.ENSP00000333994,0.00013746282102478774
9606.ENSP00000448012,0.0006274836039718896
9606.ENSP00000220166,9.435270379226722e-05
9606.ENSP00000009041,2.084907524604107e-05
9606.ENSP00000377282,6.903922549081924e-05
9606.ENSP00000379174,1.7243431165557322e-05
9606.ENSP00000382863,0.0002725209595103075
9606.ENSP00000269228,7.429098387432009e-05
9606.ENSP00000326272,3.6241069052199194e-05
9606.ENSP00000451291,0.000464225671442663
9606.ENSP00000402756,9.515989857030806e-06
9606.ENSP00000263847,6.935127279067337e-05
9606.ENSP00000384527,3.145691438982357e-05
9606.ENSP00000483562,1.4322650803095128e-05
9606.ENSP00000385936,1.7979890937420148e-05
9606.ENSP00000448083,1.9727552305894456e-05
9606.ENSP00000199448,1.2608701729548721e-05
9606.ENSP00000323635,8.313827916432944e-06
9606.ENSP00000246551,4.859573693200985e-05
9606.ENSP00000411397,9.859495527976231e-05
9606.ENSP00000360216,0.0001400028017204907
9606.ENSP00000477868,8.272088968006449e-05
9606.ENSP00000337446,4.888036873052918e-05
9606.ENSP00000313500,5.373305093057096e-06
9606.ENSP00000305603,6.826381166471768e-05
9606.ENSP00000390410,1.2868792070100585e-05
9606.ENSP00000276449,9.558927091557739e-05
9606.ENSP00000379228,7.513693293386267e-05
9606.ENSP00000462349,2.2393725297310957e-05
9606.ENSP00000410804,1.5560779390425727e-05
9606.ENSP00000357596,6.836757161263966e-05
9606.ENSP00000371728,9.25534307481817e-06
9606.ENSP00000357005,0.00012656709620576006
9606.ENSP00000295987,0.00034721450285017506
9606.ENSP00000329140,6.028279729805337e-05
9606.ENSP00000264110,0.0001994510214653143
9606.ENSP00000349677,4.569725804326772e-05
9606.ENSP00000263205,0.00012314215643509098
9606.ENSP00000451000,6.266531931561821e-05
9606.ENSP00000260323,4.97588060735203e-05
9606.ENSP00000294964,5.5748135233640254e-05
9606.ENSP00000383376,1.9480700573426623e-05
9606.ENSP00000272217,8.757161150950669e-05
9606.ENSP00000335493,1.01181794760348e-05
9606.ENSP00000378235,5.828610483776349e-05
9606.ENSP00000428787,0.0001388997284552871
9606.ENSP00000479910,9.695203567358719e-05
9606.ENSP00000336790,0.000300889901471876
9606.ENSP00000373734,3.252614325290347e-05
9606.ENSP00000297494,0.0004453571143400578
9606.ENSP00000361636,0.00010718544361391627
9606.ENSP00000419081,0.00010368188416725438
9606.ENSP00000265431,0.00019007841029871497
9606.ENSP00000477980,2.7965779018292007e-05
9606.ENSP00000262570,8.072133259762632e-05
9606.ENSP00000384719,0.00010925914272007525
9606.ENSP00000263212,8.611193800289166e-05
9606.ENSP00000356047,3.5446281013143906e-05
9606.ENSP00000478874,0.00013522260048493513
9606.ENSP00000324403,2.6913765955377586e-05
9606.ENSP00000249356,5.006910593603545e-05
9606.ENSP00000299106,2.8780684465512753e-05
9606.ENSP00000342136,0.00010495845318499827
9606.ENSP00000364349,0.00012597399367916346
9606.ENSP00000078445,9.040113588902505e-05
9606.ENSP00000439807,0.0001834122300884406
9606.ENSP00000290913,2.154420992275975e-05
9606.ENSP00000307508,0.00016868499782073104
9606.ENSP00000298125,0.00013155579599072003
9606.ENSP00000216200,0.0003586652021597064
9606.ENSP00000218436,4.097522491493518e-05
9606.ENSP00000336729,7.109790563491291e-05
9606.ENSP00000367197,8.974060066648936e-05
9606.ENSP00000254976,0.0014385180970016836
9606.ENSP00000248706,1.831123900710141e-05
9606.ENSP00000362566,0.0001262432818021776
9606.ENSP00000350359,7.916509258640208e-05
9606.ENSP00000261839,9.474021827842451e-05
9606.ENSP00000356256,6.32981521076361e-05
9606.ENSP00000473036,0.00011826275949753993
9606.ENSP00000265807,2.541285039117275e-05
9606.ENSP00000296238,5.158028781453299e-05
9606.ENSP00000234310,0.00019441142624729573
9606.ENSP00000215095,0.00015340760174646235
9606.ENSP00000369689,0.00016398429538573702
9606.ENSP00000262053,1.8528660131745e-05
9606.ENSP00000453554,1.8152455243056715e-06
9606.ENSP00000304643,0.00011047748018886706
9606.ENSP00000451962,1.9823986201588614e-05
9606.ENSP00000478892,0.0001969054069015659
9606.ENSP00000261655,5.882947135714486e-05
9606.ENSP00000265342,1.9290858197394e-05
9606.ENSP00000481956,9.641098052935787e-05
9606.ENSP00000376930,8.459364655872707e-05
9606.ENSP00000413572,0.00035821261253716493
9606.ENSP00000009530,0.00010806446673265966
9606.ENSP00000477563,8.693589190498378e-06
9606.ENSP00000357494,4.891795803324081e-05
9606.ENSP00000436897,1.1549019243828493e-05
9606.ENSP00000263102,8.535667728583102e-05
9606.ENSP00000381581,0.0001249102878655607
9606.ENSP00000484431,5.748742013613545e-05
9606.ENSP00000326759,4.487310510979059e-05
9606.ENSP00000356946,8.768894807664413e-05
9606.ENSP00000354335,3.745463839673175e-05
9606.ENSP00000390020,3.340773219387579e-05
9606.ENSP00000437940,0.00033993610602276147
9606.ENSP00000261854,1.2164382796413568e-05
9606.ENSP00000289902,0.00013102307030526394
9606.ENSP00000364114,0.00017557675789336722
9606.ENSP00000351497,0.00010820581285172081
9606.ENSP00000325708,2.4716499120718756e-05
9606.ENSP00000364076,0.0001474708934224405
9606.ENSP00000363770,9.749636010700355e-05
9606.ENSP00000426237,5.744297230964257e-06
9606.ENSP00000390431,0.00013866819595354445
9606.ENSP00000259951,7.207990344396524e-05
9606.ENSP00000261797,5.1186378694018385e-05
9606.ENSP00000393566,0.00012692933156721207
9606.ENSP00000357516,0.0002357039740677741
9606.ENSP00000379873,0.00028781497080656687
9606.ENSP00000380334,6.441066041359195e-05
9606.ENSP00000346550,1.6059959817605725e-05
9606.ENSP00000404833,3.062318308033293e-05
9606.ENSP00000363318,0.00021412025198313517
9606.ENSP00000365402,0.0002862703612053196
9606.ENSP00000363773,4.3086528578005666e-05
9606.ENSP00000369286,4.553621628941605e-05
9606.ENSP00000412927,8.823244322999927e-05
9606.ENSP00000317891,3.5924390032192894e-05
9606.ENSP00000384886,5.934205045363961e-05
9606.ENSP00000365817,0.00014174999136493683
9606.ENSP00000229829,2.4319333451529283e-05
9606.ENSP00000357022,4.1813227823634355e-06
9606.ENSP00000312367,3.464946247204048e-06
9606.ENSP00000271651,9.517659729236929e-05
9606.ENSP00000320663,7.7683374365332e-05
9606.ENSP00000433277,1.5016436759033548e-05
9606.ENSP00000226279,0.00024712100272599895
9606.ENSP00000384053,0.00014593260323262657
9606.ENSP00000367851,0.0002970076920803539
9606.ENSP00000353259,8.72907223083453e-05
9606.ENSP00000408146,0.0001278989935127991
9606.ENSP00000313967,4.825853089051212e-05
9606.ENSP00000294507,6.171576971889137e-05
9606.ENSP00000398890,2.8044812228416287e-05
9606.ENSP00000378786,0.00028940550804367306
9606.ENSP00000085219,0.00010484822719252739
9606.ENSP00000485010,0.0002290433497880896
9606.ENSP00000373477,7.28721878353357e-05
9606.ENSP00000371483,3.6467215569865074e-05
9606.ENSP00000268638,0.00025042192576799424
9606.ENSP00000227752,7.481531904219659e-05
9606.ENSP00000483570,0.00031937888077968025
9606.ENSP00000363976,4.699559598714186e-05
9606.ENSP00000262629,0.0003641276949701506
9606.ENSP00000310622,1.3728092258266573e-05
9606.ENSP00000381386,3.82880677551349e-05
9606.ENSP00000297012,3.745433041900369e-05
9606.ENSP00000455897,9.492013963191362e-05
9606.ENSP00000376911,7.814572100918502e-05
9606.ENSP00000227163,0.0005780096680661403
9606.ENSP00000376544,0.00012931097823765217
9606.ENSP00000379980,1.8098221323894733e-05
9606.ENSP00000353099,0.00037908174675475674
9606.ENSP00000339398,0.00017024213680866097
9606.ENSP00000412457,1.49147951310449e-06
9606.ENSP00000246229,2.493970693302268e-05
9606.ENSP00000399168,0.00019056276408730408
9606.ENSP00000350911,2.885542049333981e-05
9606.ENSP00000271324,0.00011763604861538922
9606.ENSP00000364080,0.00014285662092446656
9606.ENSP00000373700,0.00021358789967020736
9606.ENSP00000010299,5.250614601108984e-07
9606.ENSP00000230732,4.173819005042688e-05
9606.ENSP00000469863,4.856886120675633e-05
9606.ENSP00000023064,7.381215241109219e-05
9606.ENSP00000261537,0.00018213189505994286
9606.ENSP00000426103,0.0003443707267937542
9606.ENSP00000318029,5.8298096591240414e-05
9606.ENSP00000290122,2.5962998768045792e-06
9606.ENSP00000352639,2.1201927112933922e-05
9606.ENSP00000433933,2.044380384521694e-05
9606.ENSP00000312286,0.0002692970108910032
9606.ENSP00000296046,7.634453656350608e-05
9606.ENSP00000407130,1.3334229054869157e-05
9606.ENSP00000238558,2.5102038981338313e-06
9606.ENSP00000338369,5.4899911317115017e-05
9606.ENSP00000357581,5.66182542220352e-05
9606.ENSP00000458537,8.22633508105357e-05
9606.ENSP00000365075,2.7892900494301254e-05
9606.ENSP00000365687,6.37544672053854e-05
9606.ENSP00000296422,8.223959009578244e-06
9606.ENSP00000297819,1.973313785400197e-05
9606.ENSP00000192314,3.0121871283495286e-06
9606.ENSP00000242462,0.00017028743133912583
9606.ENSP00000259938,0.0002266680488565659
9606.ENSP00000383563,3.60182888481655e-05
9606.ENSP00000264265,1.9464545090690645e-05
9606.ENSP00000293636,1.2350061108840263e-05
9606.ENSP00000304987,5.4286333467481474e-05
9606.ENSP00000303963,5.565129591950284e-06
9606.ENSP00000295886,4.2026821687879495e-05
9606.ENSP00000387662,0.0006642111951684113
9606.ENSP00000315465,2.959651355638283e-05
9606.ENSP00000370421,3.531802552609077e-05
9606.ENSP00000358223,0.00012755364489271692
9606.ENSP00000354294,1.685501575879799e-05
9606.ENSP00000222481,2.726621835398208e-05
9606.ENSP00000325564,1.0438901914657156e-05
9606.ENSP00000481450,2.3454542017686257e-05
9606.ENSP00000416418,2.8751014949906804e-05
9606.ENSP00000417222,5.0651514789427835e-05
9606.ENSP00000341243,2.4520830223579608e-05
9606.ENSP00000381057,6.313824363325945e-05
9606.ENSP00000378265,1.3155599952840597e-05
9606.ENSP00000406047,6.587190136665321e-06
9606.ENSP00000361151,8.496184273196829e-05
9606.ENSP00000246895,3.5399596035227444e-05
9606.ENSP00000354610,1.87771651323875e-05
9606.ENSP00000219406,0.00016692365834145188
9606.ENSP00000011473,3.0339962252662558e-06
9606.ENSP00000354649,0.00023892317235206777
9606.ENSP00000225777,1.3817657189486628e-05
9606.ENSP00000366179,0.00011075496458007002
9606.ENSP00000481022,7.372467877119343e-05
9606.ENSP00000325954,1.0477389706449707e-05
9606.ENSP00000369391,6.830062549586088e-05
9606.ENSP00000429690,3.494652407233966e-05
9606.ENSP00000446224,1.7281998291946656e-05
9606.ENSP00000347206,5.9656314089478357e-05
9606.ENSP00000011619,0.0001515680731644922
9606.ENSP00000300403,0.00022596225660006435
9606.ENSP00000359077,3.3094483895923e-05
9606.ENSP00000278715,0.0001429705954015212
9606.ENSP00000456405,9.615888188538996e-05
9606.ENSP00000355388,7.279879437803662e-05
9606.ENSP00000385571,5.185671215360556e-05
9606.ENSP00000315713,4.7295826105939935e-05
9606.ENSP00000266069,2.496159463524418e-05
9606.ENSP00000352925,0.0005286724816869617
9606.ENSP00000359506,0.00041970975227401293
9606.ENSP00000347188,0.00012874878473354305
9606.ENSP00000279036,1.8999472665874884e-05
9606.ENSP00000433623,0.0006503153005881196
9606.ENSP00000409007,0.0002466939218107669
9606.ENSP00000302569,3.443969867262533e-05
