Nodi,BC
9606.ENSP00000324318,1.1242146401635254e-05
9606.ENSP00000447300,0.00022951209242893657
9606.ENSP00000240851,4.1127676296775066e-05
9606.ENSP00000270257,2.1094874661479734e-05
9606.ENSP00000470262,2.5624647593648103e-05
9606.ENSP00000385432,0.00012495860208412292
9606.ENSP00000480332,1.8082220438179348e-05
9606.ENSP00000259400,0.00013088372853655182
9606.ENSP00000332371,6.766755411160832e-05
9606.ENSP00000481126,0.0002504842126720639
9606.ENSP00000469888,1.3196324797823833e-05
9606.ENSP00000306881,8.825575043657311e-05
9606.ENSP00000373979,0.00024342956571083945
9606.ENSP00000350386,6.936748761620153e-05
9606.ENSP00000006526,1.7266555548467873e-07
9606.ENSP00000368356,2.5862062732439537e-05
9606.ENSP00000326200,6.624961532002765e-05
9606.ENSP00000358207,3.38910110624771e-05
9606.ENSP00000295226,8.57122609023163e-06
9606.ENSP00000318690,7.627051263651607e-05
9606.ENSP00000253812,1.3613599890245138e-05
9606.ENSP00000235532,4.3404703309729276e-05
9606.ENSP00000423399,0.00023832855756594255
9606.ENSP00000437464,0.00013197044237638354
9606.ENSP00000414147,0.0001696645921583643
9606.ENSP00000371051,5.2316764012089507e-05
9606.ENSP00000264255,0.00030458293917474136
9606.ENSP00000263672,8.326346763364556e-05
9606.ENSP00000311977,0.0003439048215370726
9606.ENSP00000314619,2.9126071240937664e-05
9606.ENSP00000006658,3.236400005615947e-05
9606.ENSP00000348496,8.281336809968681e-05
9606.ENSP00000361518,2.5348562564826244e-05
9606.ENSP00000261441,0.00012460373839561113
9606.ENSP00000308708,0.00018238749986395521
9606.ENSP00000325638,2.8853583411188412e-05
9606.ENSP00000421380,3.891180166805502e-05
9606.ENSP00000335392,1.1654924995215814e-06
9606.ENSP00000457788,4.04451077727497e-05
9606.ENSP00000268933,0.00018686903178713213
9606.ENSP00000269298,3.107979998724217e-06
9606.ENSP00000326261,0.00028879393314534303
9606.ENSP00000369860,0.00014318282195569304
9606.ENSP00000354201,8.080388276775705e-05
9606.ENSP00000206020,3.1085195785851064e-05
9606.ENSP00000380120,4.500096039819439e-06
9606.ENSP00000312399,0.00011231624594347908
9606.ENSP00000414321,0.0001573494012733732
9606.ENSP00000363634,7.84639047710324e-05
9606.ENSP00000254260,0.0001515059312398922
9606.ENSP00000359594,0.00010779051986026737
9606.ENSP00000332679,1.4056954675942777e-05
9606.ENSP00000301146,4.027873731564207e-05
9606.ENSP00000481056,0.00012977794954163537
9606.ENSP00000469029,6.952306647609136e-05
9606.ENSP00000415283,8.888184293515873e-05
9606.ENSP00000006777,1.8925763620703457e-05
9606.ENSP00000312244,0.00013783432651460147
9606.ENSP00000375914,6.679459097952619e-05
9606.ENSP00000263925,0.00025239387572972903
9606.ENSP00000321573,4.229766529513739e-05
9606.ENSP00000362551,3.1298105005960427e-05
9606.ENSP00000479216,5.291299975837253e-05
9606.ENSP00000366487,0.00017245807418102716
9606.ENSP00000322775,0.0001383751204301781
9606.ENSP00000355720,6.434309981155101e-05
9606.ENSP00000252037,0.00016045666183228297
9606.ENSP00000364579,6.589996757017116e-05
9606.ENSP00000269051,0.0005038435766328783
9606.ENSP00000318374,4.32549698983324e-05
9606.ENSP00000289248,5.273795105850226e-05
9606.ENSP00000321537,0.00011391866965892581
9606.ENSP00000382140,5.858333210399055e-05
9606.ENSP00000309561,1.6141531538513013e-05
9606.ENSP00000402527,0.00010879728595071056
9606.ENSP00000379156,8.040189577139428e-05
9606.ENSP00000324573,7.427676505052894e-05
9606.ENSP00000347626,9.698947999490938e-05
9606.ENSP00000264444,4.9533431229667204e-05
9606.ENSP00000383911,0.00013824845405783427
9606.ENSP00000358966,4.842189671623458e-05
9606.ENSP00000266025,2.8134593246552986e-05
9606.ENSP00000383599,5.7224692496764684e-05
9606.ENSP00000344206,2.0833178428948268e-05
9606.ENSP00000284311,7.664641993960251e-05
9606.ENSP00000278833,0.00011070290215941908
9606.ENSP00000262316,8.115227149793812e-05
9606.ENSP00000325421,0.00012664568844917112
9606.ENSP00000007390,5.800078819667759e-05
9606.ENSP00000300145,8.857832926340835e-05
9606.ENSP00000263657,0.0001566045112754152
9606.ENSP00000230340,0.00027996101082257977
9606.ENSP00000307260,0.00014150230047895232
9606.ENSP00000364293,0.0001350586377802084
9606.ENSP00000261015,0.0006079968336158777
9606.ENSP00000392452,5.945270767235474e-06
9606.ENSP00000236979,0.00014638531836004974
9606.ENSP00000482548,9.145655101850995e-05
9606.ENSP00000438349,0.0003056450122009257
9606.ENSP00000365757,0.00021497748752828075
9606.ENSP00000308179,0.00022665535109115412
9606.ENSP00000346478,9.394085378088302e-06
9606.ENSP00000402338,8.70423252594092e-05
9606.ENSP00000403208,8.082906316126523e-06
9606.ENSP00000317376,0.0004187719319204029
9606.ENSP00000297873,0.00014487719264886327
9606.ENSP00000251250,1.988981297215958e-05
9606.ENSP00000244496,7.097890432932972e-05
9606.ENSP00000260356,0.0001997209890094526
9606.ENSP00000301364,0.0002767190351584013
9606.ENSP00000439467,0.00011494624811543192
9606.ENSP00000254940,0.00013766345955865312
9606.ENSP00000470560,0.00033192974582439553
9606.ENSP00000343002,6.431162431966578e-05
9606.ENSP00000401191,8.408407867208185e-05
9606.ENSP00000419005,0.0001487396851530648
9606.ENSP00000369921,3.0321690282692253e-05
9606.ENSP00000253247,1.5032694924384843e-05
9606.ENSP00000275820,7.763744828410312e-05
9606.ENSP00000356548,4.817908577883426e-05
9606.ENSP00000268802,9.289002200180049e-05
9606.ENSP00000405068,0.0001011739218161084
9606.ENSP00000480476,2.240515442367337e-05
9606.ENSP00000365926,0.0001027297104150068
9606.ENSP00000360997,9.712527425989994e-05
9606.ENSP00000370713,8.95927394018808e-05
9606.ENSP00000312311,6.494652995597923e-05
9606.ENSP00000425048,6.806593106175893e-05
9606.ENSP00000339613,0.000138309336652138
9606.ENSP00000361186,6.517630104674138e-05
9606.ENSP00000247153,0.00014969878835579607
9606.ENSP00000371101,6.621544192883801e-05
9606.ENSP00000328854,0.00021026437949123563
9606.ENSP00000246535,1.6037212765407685e-05
9606.ENSP00000460236,0.0002995475349479311
9606.ENSP00000344465,3.828948622849566e-05
9606.ENSP00000007414,1.400929178823086e-05
9606.ENSP00000354777,1.7913152081767267e-05
9606.ENSP00000373713,0.00046947224956423264
9606.ENSP00000209718,2.229588950184322e-05
9606.ENSP00000467271,1.2209792952163972e-05
9606.ENSP00000369862,6.0708130148691265e-05
9606.ENSP00000355877,5.766220183396935e-05
9606.ENSP00000417175,0.00030446425301724496
9606.ENSP00000441838,2.2032844319659525e-05
9606.ENSP00000330838,3.706679826371978e-05
9606.ENSP00000225573,0.00011067817141579496
9606.ENSP00000300557,8.216092611789445e-05
9606.ENSP00000377522,4.059888803310324e-05
9606.ENSP00000367911,4.659901608619582e-05
9606.ENSP00000359819,6.587820451578196e-05
9606.ENSP00000289547,8.72041992176761e-05
9606.ENSP00000341360,7.490177838939273e-05
9606.ENSP00000482502,4.767817580797507e-05
9606.ENSP00000220966,7.22825678146577e-05
9606.ENSP00000370047,7.511131523537154e-05
9606.ENSP00000394510,0.00010149407253356957
9606.ENSP00000354855,6.525409047668632e-05
9606.ENSP00000332444,5.9281840716406374e-05
9606.ENSP00000345656,0.0005623068747003152
9606.ENSP00000314792,0.00011121380720484433
9606.ENSP00000367942,0.00016723108698575212
9606.ENSP00000265708,0.00010541322092316452
9606.ENSP00000333097,4.1910966394833166e-05
9606.ENSP00000259895,3.301149588922701e-05
9606.ENSP00000346065,7.041697044563185e-05
9606.ENSP00000228850,0.00010906662623127136
9606.ENSP00000430706,3.1451660441371935e-05
9606.ENSP00000356846,0.00011545390283455222
9606.ENSP00000375063,1.0448964006127512e-05
9606.ENSP00000351327,0.00014463033486250622
9606.ENSP00000329803,8.013570304002206e-05
9606.ENSP00000294638,0.00013254950149709492
9606.ENSP00000378326,3.295933650267435e-05
9606.ENSP00000348300,9.313148398954863e-05
9606.ENSP00000368927,0.0005024223746678533
9606.ENSP00000424838,0.00048461870590928835
9606.ENSP00000265340,0.00014007852908601824
9606.ENSP00000371294,2.8391792980243708e-05
9606.ENSP00000331879,0.00017934888157163437
9606.ENSP00000293695,5.1135574643887505e-05
9606.ENSP00000291536,0.00020024168357521096
9606.ENSP00000336528,0.0002112292382124831
9606.ENSP00000264864,3.8532297165895986e-05
9606.ENSP00000419457,0.00011187289115778141
9606.ENSP00000245255,0.00016266282402350703
9606.ENSP00000265029,0.0001357385084049294
9606.ENSP00000299001,0.00012665648004638893
9606.ENSP00000365210,0.00011268046234957956
9606.ENSP00000465204,1.0127014689130039e-05
9606.ENSP00000321679,4.0999076429929705e-05
9606.ENSP00000341885,0.00027542129498301813
9606.ENSP00000360730,5.1962613966710116e-05
9606.ENSP00000446271,9.357214087594179e-05
9606.ENSP00000359392,2.5493349827498293e-05
9606.ENSP00000372067,0.00023953273280263415
9606.ENSP00000240361,0.00011253747368644381
9606.ENSP00000386452,6.658415483377923e-06
9606.ENSP00000349208,0.0002274958623487458
9606.ENSP00000325738,0.00015851106766115396
9606.ENSP00000390778,0.0002259908841867477
9606.ENSP00000344609,3.188287468019956e-05
9606.ENSP00000329797,0.00014017205626190576
9606.ENSP00000370104,2.488578290413658e-05
9606.ENSP00000310515,1.4363615896881712e-05
9606.ENSP00000357348,7.551600013103876e-05
9606.ENSP00000254336,5.271695240891597e-06
9606.ENSP00000478754,0.0004636200563230006
9606.ENSP00000384700,0.00012930783416426552
9606.ENSP00000307705,2.7337274072111763e-05
9606.ENSP00000383866,8.067618220067984e-06
9606.ENSP00000477715,6.821818251250663e-05
9606.ENSP00000341214,7.40738187871367e-05
9606.ENSP00000461749,2.986934249931313e-05
9606.ENSP00000477973,8.361502960729423e-05
9606.ENSP00000403681,7.392334024164622e-05
9606.ENSP00000463201,9.253794614257001e-07
9606.ENSP00000460971,6.722130871951306e-05
9606.ENSP00000288943,3.4754788489784566e-05
9606.ENSP00000266529,4.134598131549333e-05
9606.ENSP00000476046,9.168585961224845e-05
9606.ENSP00000358535,9.300365495107592e-05
9606.ENSP00000381109,6.668127920873936e-05
9606.ENSP00000339250,5.294357595048962e-05
9606.ENSP00000357465,4.904780935486655e-06
9606.ENSP00000311687,3.4253069149134036e-05
9606.ENSP00000376440,2.1828703272289618e-05
9606.ENSP00000321179,1.1866260440730915e-05
9606.ENSP00000406162,0.00046724963018725143
9606.ENSP00000007722,6.701896627167942e-05
9606.ENSP00000356646,1.1836583548381986e-05
9606.ENSP00000334008,0.00026146218976680525
9606.ENSP00000349252,7.746658132815473e-05
9606.ENSP00000239462,2.8162471539365625e-05
9606.ENSP00000361850,0.00012182589134177459
9606.ENSP00000341640,3.2253386184677096e-05
9606.ENSP00000324532,9.667022857721635e-05
9606.ENSP00000293379,0.00010547257470786236
9606.ENSP00000221930,0.0006024822824725968
9606.ENSP00000371267,0.00027825836657154225
9606.ENSP00000391490,0.0001092379428371038
9606.ENSP00000391583,0.00011908437599857123
9606.ENSP00000367316,2.92551207576671e-05
9606.ENSP00000264036,8.839981825943068e-05
9606.ENSP00000300574,0.0003816232524127933
9606.ENSP00000230538,9.981238196713026e-05
9606.ENSP00000265379,3.12551634420313e-06
9606.ENSP00000452120,0.00011177441783316904
9606.ENSP00000323856,0.0006500096773350752
9606.ENSP00000398632,0.0011159464158359443
9606.ENSP00000378340,6.551803495863816e-05
9606.ENSP00000309376,2.6174119751987366e-05
9606.ENSP00000331902,9.485903884416352e-05
9606.ENSP00000391669,0.00019637901121105584
9606.ENSP00000400365,9.401819356094386e-05
9606.ENSP00000380565,7.948056315892526e-05
9606.ENSP00000261023,9.352717588753429e-05
9606.ENSP00000356231,6.325314849255397e-05
9606.ENSP00000371532,4.148110110565777e-05
9606.ENSP00000435460,6.376952641942534e-05
9606.ENSP00000324890,0.0002179641841061305
9606.ENSP00000303939,0.0005358144927603798
9606.ENSP00000264187,6.126119950610312e-05
9606.ENSP00000453508,4.7353528591673144e-05
9606.ENSP00000259254,5.105212371312946e-05
9606.ENSP00000354360,3.166164693723481e-05
9606.ENSP00000339328,0.00025270458379962477
9606.ENSP00000355180,0.00011938923861997383
9606.ENSP00000316029,0.0001501371969927689
9606.ENSP00000353654,8.643170071683579e-05
9606.ENSP00000371958,0.0001779718737666441
9606.ENSP00000263087,7.421561266629477e-05
9606.ENSP00000262407,0.0001827075863457187
9606.ENSP00000369677,3.409605140961516e-05
9606.ENSP00000429430,4.3140309177893354e-05
9606.ENSP00000341189,0.00034737432004259265
9606.ENSP00000327290,1.5342953344396373e-05
9606.ENSP00000379866,3.979446439049362e-05
9606.ENSP00000296129,1.3637880983985172e-05
9606.ENSP00000262768,7.470573103993618e-05
9606.ENSP00000267257,0.0002946811990775327
9606.ENSP00000416330,0.00010240146599963226
9606.ENSP00000227155,0.00016593249812054442
9606.ENSP00000392423,0.00037751704967142334
9606.ENSP00000264246,0.00026818872720762055
9606.ENSP00000351310,1.9662739780701862e-05
9606.ENSP00000245932,0.00023465788570228716
9606.ENSP00000349790,2.955144003127232e-05
9606.ENSP00000483599,1.3851015029036572e-05
9606.ENSP00000300527,5.166297308064492e-05
9606.ENSP00000200181,5.80718328783614e-05
9606.ENSP00000407685,5.1156667311176826e-05
9606.ENSP00000417050,6.31191528270997e-05
9606.ENSP00000379823,6.127648760216166e-05
9606.ENSP00000369889,0.00017343085958737388
9606.ENSP00000226284,0.00010417668374195909
9606.ENSP00000261405,0.0009030793751916057
9606.ENSP00000261275,3.850846572204003e-05
9606.ENSP00000225964,0.00039522606070582046
9606.ENSP00000346300,0.00010448604286220253
9606.ENSP00000252999,4.936346357348698e-05
9606.ENSP00000305988,4.412863962308951e-05
9606.ENSP00000217289,6.98315262965666e-05
9606.ENSP00000320084,6.33786008102108e-05
9606.ENSP00000295550,8.124813685322284e-05
9606.ENSP00000386896,0.0003024997112618233
9606.ENSP00000355751,0.00017934375556295592
9606.ENSP00000222271,8.955721706103894e-05
9606.ENSP00000264741,7.011894250246714e-05
9606.ENSP00000424226,4.949296274010049e-05
9606.ENSP00000375778,1.7347492527601316e-05
9606.ENSP00000326330,0.00011739054488526188
9606.ENSP00000423812,1.9300771624021743e-05
9606.ENSP00000283249,4.78041420112137e-05
9606.ENSP00000222573,3.0288326261293913e-05
9606.ENSP00000361834,7.808170236956892e-05
9606.ENSP00000347665,7.836093494757928e-05
9606.ENSP00000303634,9.081218988749136e-05
9606.ENSP00000377941,0.0002443634127895554
9606.ENSP00000307959,8.86475753455558e-05
9606.ENSP00000360280,1.2933729265524216e-05
9606.ENSP00000252699,0.00034539496125289586
9606.ENSP00000458162,0.001016867945135193
9606.ENSP00000389252,9.570123307703541e-05
9606.ENSP00000282588,2.3031067062305328e-05
9606.ENSP00000384515,9.47457270733767e-05
9606.ENSP00000358310,5.753719916619658e-06
9606.ENSP00000365351,0.0001373005921022048
9606.ENSP00000296585,0.0001424540294235848
9606.ENSP00000312506,5.4660339207886763e-05
9606.ENSP00000364405,4.122255242231482e-05
9606.ENSP00000226218,0.00022138724020219562
9606.ENSP00000339730,4.023017512816199e-05
9606.ENSP00000373854,1.491938315359802e-06
9606.ENSP00000373433,6.710664799907401e-05
9606.ENSP00000264144,6.547262032034663e-05
9606.ENSP00000267082,0.00012598445902392994
9606.ENSP00000297268,0.00024070207944401918
9606.ENSP00000296181,4.063126282475661e-05
9606.ENSP00000364979,0.0001237274607015264
9606.ENSP00000357362,3.43154805530436e-05
9606.ENSP00000386665,0.0004520172007843609
9606.ENSP00000397927,0.00023586204809183917
9606.ENSP00000380553,4.915968224602433e-05
9606.ENSP00000007735,1.0203455169422734e-05
9606.ENSP00000329165,2.0250432179187478e-05
9606.ENSP00000342710,9.378077842215245e-05
9606.ENSP00000293670,2.8504205451262387e-05
9606.ENSP00000225550,4.10080694276112e-07
9606.ENSP00000375429,0.00017994134025889122
9606.ENSP00000339238,0.00014540822916195544
9606.ENSP00000167588,0.00019828300868018163
9606.ENSP00000301656,0.000132599502564204
9606.ENSP00000301653,5.188959662221855e-05
9606.ENSP00000252242,0.00035658270001855813
9606.ENSP00000225899,1.4686464513647334e-05
9606.ENSP00000375149,6.527567367112184e-06
9606.ENSP00000330720,0.00020668246851469663
9606.ENSP00000372286,1.3219706591795716e-06
9606.ENSP00000328358,4.0563815342145414e-05
9606.ENSP00000375475,5.511358629103405e-05
9606.ENSP00000252250,1.0465151401954202e-05
9606.ENSP00000448220,0.00010753736697553332
9606.ENSP00000307240,1.9343038713124765e-05
9606.ENSP00000257901,9.652319306512393e-05
9606.ENSP00000308452,4.6334621954359915e-05
9606.ENSP00000246662,5.6224221504698515e-06
9606.ENSP00000334922,1.1442690249932562e-05
9606.ENSP00000305263,7.899449163424052e-06
9606.ENSP00000257951,3.3233622931959906e-05
9606.ENSP00000310861,3.695177782337347e-05
9606.ENSP00000251646,9.301457501968917e-06
9606.ENSP00000354001,1.2696314126732786e-05
9606.ENSP00000413479,1.0991241766321581e-05
9606.ENSP00000375236,3.5061899360607575e-05
9606.ENSP00000252244,0.00011253927228598013
9606.ENSP00000257974,0.00011285327778835892
9606.ENSP00000329243,5.7844759686903645e-05
9606.ENSP00000246646,1.8408666254017572e-06
9606.ENSP00000251643,2.8680468205819655e-05
9606.ENSP00000355124,0.00014073007176804245
9606.ENSP00000375109,5.510099609427995e-05
9606.ENSP00000377570,4.798483702891399e-05
9606.ENSP00000382590,5.347236421416143e-06
9606.ENSP00000366984,4.45692965094827e-06
9606.ENSP00000254043,2.287998470125623e-05
9606.ENSP00000307014,0.0010465115429963477
9606.ENSP00000252252,8.500181408547831e-06
9606.ENSP00000353742,9.27852535788111e-06
9606.ENSP00000264651,1.8989613904242065e-05
9606.ENSP00000378292,4.005661027290916e-05
9606.ENSP00000267119,0.0003220113686814761
9606.ENSP00000444533,3.9677105770750136e-05
9606.ENSP00000333993,5.6476924739548485e-05
9606.ENSP00000347823,2.752261975432734e-05
9606.ENSP00000369349,3.14664988875464e-05
9606.ENSP00000330101,3.0490758639104334e-05
9606.ENSP00000306261,4.1701429548854364e-05
9606.ENSP00000251645,1.1945398820328059e-05
9606.ENSP00000349041,0.0001373208263469882
9606.ENSP00000167586,0.00021761885299516123
9606.ENSP00000375482,4.148424865484629e-05
9606.ENSP00000335565,1.0011904318806919e-05
9606.ENSP00000293745,5.22601081266961e-05
9606.ENSP00000310573,0.00010079216906452894
9606.ENSP00000334798,6.7015818722490936e-06
9606.ENSP00000369317,4.804778801268445e-05
9606.ENSP00000366976,4.706125616702459e-05
9606.ENSP00000252245,3.014272962883053e-05
9606.ENSP00000246635,7.921032357859636e-06
9606.ENSP00000008391,4.1822835017554525e-05
9606.ENSP00000225538,5.9382562290439086e-05
9606.ENSP00000228841,0.00021919082898988622
9606.ENSP00000384367,2.1051708272608564e-05
9606.ENSP00000365486,1.272958821815431e-05
9606.ENSP00000444198,4.3621434553853264e-05
9606.ENSP00000401764,4.297753591985832e-06
9606.ENSP00000360158,6.842142426010838e-05
9606.ENSP00000362332,3.0094167441350458e-05
9606.ENSP00000372724,0.00014931763513739547
9606.ENSP00000261726,0.00013496421130455274
9606.ENSP00000394390,3.6173793593947455e-05
9606.ENSP00000274849,0.00021090917742499875
9606.ENSP00000268164,0.00017177255081490643
9606.ENSP00000377265,0.00012013116092869709
9606.ENSP00000365076,2.7846817320745196e-05
9606.ENSP00000280191,6.354092441836177e-05
9606.ENSP00000285518,0.0001487904313542675
9606.ENSP00000484056,7.408161700084051e-05
9606.ENSP00000281321,8.002958566738044e-05
9606.ENSP00000372056,0.00014083052355214472
9606.ENSP00000302564,0.0007651994242020998
9606.ENSP00000365024,7.484512250399933e-05
9606.ENSP00000262367,0.0012833442824107843
9606.ENSP00000362403,3.9414510238450516e-05
9606.ENSP00000272520,2.2956425181548926e-05
9606.ENSP00000365071,2.1251352821137724e-05
9606.ENSP00000482393,1.8956339812820534e-05
9606.ENSP00000364765,3.682362760641219e-05
9606.ENSP00000361721,2.3560754625745302e-05
9606.ENSP00000355402,2.3212725615471497e-05
9606.ENSP00000201031,2.4526602576737722e-05
9606.ENSP00000340896,0.00026270381616715305
9606.ENSP00000247843,0.0002772991825074036
9606.ENSP00000351407,4.248606859656469e-05
9606.ENSP00000249269,0.0001830268377634117
9606.ENSP00000256495,0.00011734423094720216
9606.ENSP00000394734,5.861995608704842e-05
9606.ENSP00000280614,8.219150231001152e-05
9606.ENSP00000479168,7.4349608331749086e-06
9606.ENSP00000246672,2.2547243787040962e-05
9606.ENSP00000355958,0.0001213600540618732
9606.ENSP00000310006,8.965119388681053e-06
9606.ENSP00000366093,5.4091981754416364e-05
9606.ENSP00000432305,0.00021016455721697112
9606.ENSP00000215754,9.834382544574233e-05
9606.ENSP00000482093,2.0140717607473254e-05
9606.ENSP00000297689,0.00010928380712527938
9606.ENSP00000369131,0.0002093020878620535
9606.ENSP00000362841,5.238421149470071e-05
9606.ENSP00000359206,0.0003606340505949589
9606.ENSP00000444596,8.146936459618757e-05
9606.ENSP00000289619,2.262368426733366e-05
9606.ENSP00000266304,6.179133671942718e-05
9606.ENSP00000262178,7.061931289346546e-05
9606.ENSP00000308741,0.00018369654630075256
9606.ENSP00000418875,8.541027604017173e-05
9606.ENSP00000372326,0.0002034108159581693
9606.ENSP00000323074,3.578223847489522e-05
9606.ENSP00000226067,2.053101370685008e-05
9606.ENSP00000402084,0.0001805578102499577
9606.ENSP00000362978,2.5539214115673915e-05
9606.ENSP00000378782,4.500006109842625e-05
9606.ENSP00000355319,8.64406937145173e-06
9606.ENSP00000450607,0.00019049282443858777
9606.ENSP00000314724,0.00017207786308619314
9606.ENSP00000257555,0.00011786762341226509
9606.ENSP00000406549,0.00010069645540431503
9606.ENSP00000423820,6.925507514518286e-06
9606.ENSP00000290363,4.815390538532608e-05
9606.ENSP00000418379,0.0001479659315855152
9606.ENSP00000363128,4.0657342518032944e-06
9606.ENSP00000280758,6.465155963202624e-05
9606.ENSP00000295201,2.643851388382328e-05
9606.ENSP00000222122,1.4485021365581877e-05
9606.ENSP00000476312,5.35955682823979e-05
9606.ENSP00000261402,1.1613557205880944e-05
9606.ENSP00000323191,3.497646588263339e-05
9606.ENSP00000266503,2.060565558760648e-05
9606.ENSP00000261881,0.00011249292375946777
9606.ENSP00000370639,3.0505147435394724e-05
9606.ENSP00000361141,0.00017932487026782484
9606.ENSP00000379682,1.0677835797121533e-05
9606.ENSP00000478187,7.98560208121276e-05
9606.ENSP00000370950,0.0002850647768200988
9606.ENSP00000222553,0.00015400148809650675
9606.ENSP00000250615,0.0001844716037182059
9606.ENSP00000314420,5.5020958414914657e-05
9606.ENSP00000338283,9.827008286475407e-05
9606.ENSP00000242728,2.9183176776215148e-05
9606.ENSP00000319169,0.0006485191013087347
9606.ENSP00000456340,4.4928117116974295e-05
9606.ENSP00000231487,0.000451673868833546
9606.ENSP00000008938,8.803245430414167e-06
9606.ENSP00000256935,0.00010112163395816023
9606.ENSP00000217407,1.6267433506053925e-05
9606.ENSP00000440643,0.00016019721384917196
9606.ENSP00000222823,4.9861225995157656e-05
9606.ENSP00000417653,0.00012214963925830837
9606.ENSP00000263097,5.335275734499758e-05
9606.ENSP00000414904,3.957413594729703e-05
9606.ENSP00000333664,6.716510248400372e-05
9606.ENSP00000357981,0.00010029706995371012
9606.ENSP00000357705,9.572506452089138e-05
9606.ENSP00000262455,6.608774136176078e-05
9606.ENSP00000372139,4.751000675133113e-06
9606.ENSP00000357726,0.00011127080996300542
9606.ENSP00000360124,0.000197767709913032
9606.ENSP00000342082,0.00018447605933978443
9606.ENSP00000295927,2.8111211452581104e-05
9606.ENSP00000479089,1.0743035030312356e-05
9606.ENSP00000226574,0.0004996707357786886
9606.ENSP00000409382,2.8548913496878952e-05
9606.ENSP00000354280,2.665254722864283e-05
9606.ENSP00000255409,5.461942106843598e-05
9606.ENSP00000243347,4.0185210139754524e-05
9606.ENSP00000328359,8.136774372238669e-05
9606.ENSP00000259396,0.00010244103518943087
9606.ENSP00000226253,0.00012205026663392785
9606.ENSP00000231751,5.409647825325709e-05
9606.ENSP00000356198,3.95745855971811e-05
9606.ENSP00000257264,4.267042504903531e-05
9606.ENSP00000481038,0.0002496582058350188
9606.ENSP00000307674,6.617946993811202e-05
9606.ENSP00000391592,0.0001688271192492752
9606.ENSP00000377696,6.712778154362553e-05
9606.ENSP00000355011,0.00039450976844048976
9606.ENSP00000296435,0.000452608002190616
9606.ENSP00000312082,0.0006211893363896871
9606.ENSP00000302621,6.575005429882069e-05
9606.ENSP00000287143,5.1439946738143864e-06
9606.ENSP00000228740,6.708596410440659e-05
9606.ENSP00000368835,4.929062029226688e-05
9606.ENSP00000301671,3.950354091549731e-05
9606.ENSP00000215567,0.00018454080892309115
9606.ENSP00000389026,1.5892425502735635e-05
9606.ENSP00000228438,0.00010931618191693278
9606.ENSP00000291568,0.00013256571458720068
9606.ENSP00000481114,1.4461639571609992e-05
9606.ENSP00000263655,0.00010049045399231489
9606.ENSP00000219022,0.0001230493886763418
9606.ENSP00000254868,0.00034163768682156793
9606.ENSP00000448785,7.06653570415947e-05
9606.ENSP00000291565,0.000143358275340459
9606.ENSP00000390265,0.0005185442077628732
9606.ENSP00000344829,8.295725606259071e-05
9606.ENSP00000358824,7.1683184519186154e-06
9606.ENSP00000401399,0.00023034124681517028
9606.ENSP00000411613,4.671052925744634e-05
9606.ENSP00000379601,7.994864868824699e-05
9606.ENSP00000452780,0.00028199384336002886
9606.ENSP00000297435,1.932145551868918e-05
9606.ENSP00000350378,8.655175723588373e-05
9606.ENSP00000273550,8.259933475486726e-05
9606.ENSP00000373370,0.0001049136213605389
9606.ENSP00000299642,0.0001485193567098682
9606.ENSP00000356426,0.00013022040502756486
9606.ENSP00000364212,0.00017958674636030995
9606.ENSP00000035383,3.991092371046896e-05
9606.ENSP00000362108,0.0001051254449973567
9606.ENSP00000420333,0.00014942764947569907
9606.ENSP00000236826,8.265644029014476e-05
9606.ENSP00000378669,0.00029291182678369893
9606.ENSP00000268704,0.0005508842388352123
9606.ENSP00000433209,6.631436490333443e-06
9606.ENSP00000290158,0.0005610973422064335
9606.ENSP00000300589,0.0004151671337647648
9606.ENSP00000211998,0.0007818958236975613
9606.ENSP00000348170,0.00020101993759456748
9606.ENSP00000372136,8.309529857700164e-07
9606.ENSP00000244709,0.00010115683512051355
9606.ENSP00000369554,7.5956357250842565e-06
9606.ENSP00000361467,8.81097940842025e-05
9606.ENSP00000383115,5.1752903057459854e-05
9606.ENSP00000333994,0.0001410745035792436
9606.ENSP00000448012,0.0002618536099908923
9606.ENSP00000220166,9.472009702998446e-05
9606.ENSP00000009041,2.5095859329976273e-05
9606.ENSP00000377282,7.119846194415364e-05
9606.ENSP00000379174,7.850707115990354e-05
9606.ENSP00000382863,0.000541893919782314
9606.ENSP00000269228,8.854235727268237e-05
9606.ENSP00000326272,9.193001949930103e-05
9606.ENSP00000451291,0.0005614330251156043
9606.ENSP00000402756,2.9048731460876827e-05
9606.ENSP00000263847,0.00013044972646844295
9606.ENSP00000384527,4.032550090358583e-05
9606.ENSP00000483562,2.62712441269475e-05
9606.ENSP00000385936,2.2337347221154904e-05
9606.ENSP00000448083,5.50218577146828e-05
9606.ENSP00000199448,2.773710274903097e-05
9606.ENSP00000323635,9.640493514561229e-06
9606.ENSP00000246551,0.00012943891352904305
9606.ENSP00000411397,7.580737325591915e-05
9606.ENSP00000360216,0.00028917748449645863
9606.ENSP00000477868,0.00013975747906878888
9606.ENSP00000337446,6.56754124180643e-05
9606.ENSP00000313500,7.251953330356507e-06
9606.ENSP00000305603,6.0138873395452714e-05
9606.ENSP00000390410,1.549223710590917e-05
9606.ENSP00000276449,0.00015166061080001397
9606.ENSP00000379228,9.972155269054715e-05
