#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
L	PHKA2	10004757	1857119	11620.L_LASSJ	9606.ENSP00000369274	0	0	0	0	0	0	0	0.573	0.573
L	PHKA1	10004757	1855934	11620.L_LASSJ	9606.ENSP00000362643	0	0	0	0	0	0	0	0.573	0.573
MYO3A	MYO5C	1845826	1845003	9606.ENSP00000265944	9606.ENSP00000261839	0	0	0	0.687	0.464	0	0	0.662	0.572
MYO5B	MYO3A	1846944	1845826	9606.ENSP00000285039	9606.ENSP00000265944	0	0	0	0.683	0.464	0	0	0.637	0.569
MYH7	MYH7B	1853180	1845230	9606.ENSP00000347507	9606.ENSP00000262873	0	0	0	0.979	0.086	0	0.540	0.734	0.568
MYO10	MYO5A	1861521	1858703	9606.ENSP00000421280	9606.ENSP00000382177	0	0	0	0.700	0.464	0	0	0.632	0.563
MYO5A	MYO15A	1858703	1842432	9606.ENSP00000382177	9606.ENSP00000205890	0	0	0	0.698	0.464	0	0	0.628	0.563
MYO7A	MYO5A	1859150	1858703	9606.ENSP00000386331	9606.ENSP00000382177	0	0	0	0.723	0.464	0	0	0.674	0.562
MYO10	MYO5B	1861521	1846944	9606.ENSP00000421280	9606.ENSP00000285039	0	0	0	0.707	0.464	0	0	0.618	0.558
MYO5C	MYO15A	1845003	1842432	9606.ENSP00000261839	9606.ENSP00000205890	0	0	0	0.699	0.464	0	0	0.597	0.557
MYO7B	MYO5C	1859171	1845003	9606.ENSP00000386461	9606.ENSP00000261839	0	0	0	0.720	0.464	0	0	0.639	0.557
MYO15BP	MYO5B	1863811	1846944	9606.ENSP00000463645	9606.ENSP00000285039	0	0	0	0.687	0.464	0	0	0.575	0.557
MYO5B	MYO15A	1846944	1842432	9606.ENSP00000285039	9606.ENSP00000205890	0	0	0	0.698	0.464	0	0	0.581	0.555
MYH10	MYH7B	1846079	1845230	9606.ENSP00000269243	9606.ENSP00000262873	0	0	0	0.884	0	0	0.540	0.316	0.555
MYO10	MYO5C	1861521	1845003	9606.ENSP00000421280	9606.ENSP00000261839	0	0	0	0.715	0.464	0	0	0.603	0.553
MYO3B	MYO5C	1859134	1845003	9606.ENSP00000386213	9606.ENSP00000261839	0	0	0	0.722	0.464	0	0	0.619	0.553
MYO7A	MYO5B	1859150	1846944	9606.ENSP00000386331	9606.ENSP00000285039	0	0	0	0.718	0.464	0	0	0.608	0.553
MYO7B	MYO5A	1859171	1858703	9606.ENSP00000386461	9606.ENSP00000382177	0	0	0	0.719	0.464	0	0	0.611	0.553
MYO3B	MYO5B	1859134	1846944	9606.ENSP00000386213	9606.ENSP00000285039	0	0	0	0.719	0.464	0	0	0.606	0.552
MYH7B	MYH9	1845230	1842558	9606.ENSP00000262873	9606.ENSP00000216181	0	0	0	0.884	0	0	0.540	0.266	0.552
MYH6	MYH7B	1853324	1845230	9606.ENSP00000348634	9606.ENSP00000262873	0	0	0	0.978	0.054	0	0.540	0.597	0.552
MYO7B	MYO5B	1859171	1846944	9606.ENSP00000386461	9606.ENSP00000285039	0	0	0	0.708	0.464	0	0	0.575	0.551
PDE2A	PDE6A	1851777	1844368	9606.ENSP00000334910	9606.ENSP00000255266	0	0	0	0.700	0	0.504	0	0.348	0.551
MYO3B	MYO5A	1859134	1858703	9606.ENSP00000386213	9606.ENSP00000382177	0	0	0	0.725	0.464	0	0	0.604	0.550
MYO7A	MYO5C	1859150	1845003	9606.ENSP00000386331	9606.ENSP00000261839	0	0	0	0.721	0.464	0	0	0.592	0.549
MYH15	ACTN4	1846316	1844152	9606.ENSP00000273353	9606.ENSP00000252699	0	0	0	0	0.087	0.465	0	0.148	0.548
ACTN1	MYH15	1858193	1846316	9606.ENSP00000377941	9606.ENSP00000273353	0	0	0	0	0.087	0.465	0	0.148	0.548
MYO7A	MYO6	1859150	1855148	9606.ENSP00000386331	9606.ENSP00000358994	0	0	0	0.747	0.154	0	0.360	0.795	0.547
MYH15	MYH13	1846316	1844108	9606.ENSP00000273353	9606.ENSP00000252172	0	0	0	0.969	0	0	0.540	0.449	0.546
MYO15BP	MYO5A	1863811	1858703	9606.ENSP00000463645	9606.ENSP00000382177	0	0	0	0.727	0.464	0	0	0.575	0.545
MYH15	MYH7B	1846316	1845230	9606.ENSP00000273353	9606.ENSP00000262873	0	0	0	0.970	0	0	0.540	0.373	0.544
PDE6C	PDE2A	1855486	1851777	9606.ENSP00000360502	9606.ENSP00000334910	0	0	0	0.713	0	0.504	0	0.310	0.544
ENSG00000266997	MYO9A	1863982	1853287	9606.ENSP00000467396	9606.ENSP00000348349	0	0	0	0	0.182	0	0	0.465	0.543
MYO9A	RASIP1	1853287	1842888	9606.ENSP00000348349	9606.ENSP00000222145	0	0	0	0	0.182	0	0	0.465	0.543
MYH15	MYH3	1846316	1843076	9606.ENSP00000273353	9606.ENSP00000226209	0	0	0	0.968	0	0	0.540	0.253	0.543
MYO9A	IQCB1	1853287	1849434	9606.ENSP00000348349	9606.ENSP00000311505	0	0	0	0	0.182	0	0	0.465	0.543
MYO15BP	MYO5C	1863811	1845003	9606.ENSP00000463645	9606.ENSP00000261839	0	0	0	0.732	0.464	0	0	0.575	0.543
MYH15	MYH10	1846316	1846079	9606.ENSP00000273353	9606.ENSP00000269243	0	0	0	0.866	0	0	0.540	0.103	0.543
MYO9B	RASIP1	1858475	1842888	9606.ENSP00000380444	9606.ENSP00000222145	0	0	0	0	0.182	0	0	0.465	0.543
MYO9B	IQCB1	1858475	1849434	9606.ENSP00000380444	9606.ENSP00000311505	0	0	0	0	0.182	0	0	0.465	0.543
MYH7	MYH15	1853180	1846316	9606.ENSP00000347507	9606.ENSP00000273353	0	0	0	0.972	0	0	0.540	0.277	0.543
MYH15	MYH9	1846316	1842558	9606.ENSP00000273353	9606.ENSP00000216181	0	0	0	0.856	0	0	0.540	0.097	0.543
MYH15	MYH1	1846316	1843075	9606.ENSP00000273353	9606.ENSP00000226207	0	0	0	0.969	0	0	0.540	0.275	0.543
ENSG00000266997	MYO9B	1863982	1858475	9606.ENSP00000467396	9606.ENSP00000380444	0	0	0	0	0.182	0	0	0.465	0.543
MYH15	MYH2	1846316	1843761	9606.ENSP00000273353	9606.ENSP00000245503	0	0	0	0.970	0	0	0.540	0.204	0.542
MYH11	MYH15	1858384	1846316	9606.ENSP00000379616	9606.ENSP00000273353	0	0	0	0.862	0	0	0.540	0.074	0.542
MYH7B	MYH13	1845230	1844108	9606.ENSP00000262873	9606.ENSP00000252172	0	0	0	0.975	0	0	0.540	0.231	0.542
MYH11	MYH7B	1858384	1845230	9606.ENSP00000379616	9606.ENSP00000262873	0	0	0	0.886	0	0	0.540	0.093	0.542
MYH15	MYH4	1846316	1844373	9606.ENSP00000273353	9606.ENSP00000255381	0	0	0	0.969	0	0	0.540	0.116	0.541
MYH7B	MYH4	1845230	1844373	9606.ENSP00000262873	9606.ENSP00000255381	0	0	0	0.977	0	0	0.540	0.180	0.541
MYH8	MYH15	1858931	1846316	9606.ENSP00000384330	9606.ENSP00000273353	0	0	0	0.969	0	0	0.540	0.160	0.541
MYH6	MYH15	1853324	1846316	9606.ENSP00000348634	9606.ENSP00000273353	0	0	0	0.972	0	0	0.540	0.187	0.541
L	DOCK11	10004757	1846480	11620.L_LASSJ	9606.ENSP00000276202	0	0	0	0	0	0	0	0.540	0.540
L	DOCK8	10004757	1860721	11620.L_LASSJ	9606.ENSP00000408464	0	0	0	0	0	0	0	0.540	0.540
L	DOCK10	10004757	1844594	11620.L_LASSJ	9606.ENSP00000258390	0	0	0	0	0	0	0	0.540	0.540
L	DOCK9	10004757	1856503	11620.L_LASSJ	9606.ENSP00000365643	0	0	0	0	0	0	0	0.540	0.540
MYH10	ACTN4	1846079	1844152	9606.ENSP00000269243	9606.ENSP00000252699	0	0	0	0	0.169	0.170	0	0.374	0.531
MYO7A	MYH14	1859150	1845102	9606.ENSP00000386331	9606.ENSP00000262269	0	0	0	0.647	0.359	0	0	0.766	0.530
L	EDNRB	10004757	1856642	11620.L_LASSJ	9606.ENSP00000366416	0	0	0	0	0	0	0	0.530	0.530
MYH11	ACTN1	1858384	1858193	9606.ENSP00000379616	9606.ENSP00000377941	0	0	0	0	0.169	0.170	0	0.371	0.528
L	PDE10A	10004757	1862089	11620.L_LASSJ	9606.ENSP00000438284	0	0	0	0	0	0	0	0.527	0.527
L	PDE2A	10004757	1851777	11620.L_LASSJ	9606.ENSP00000334910	0	0	0	0	0	0	0	0.527	0.527
L	PDE6C	10004757	1855486	11620.L_LASSJ	9606.ENSP00000360502	0	0	0	0	0	0	0	0.527	0.527
L	PDE11A	10004757	1846991	11620.L_LASSJ	9606.ENSP00000286063	0	0	0	0	0	0	0	0.527	0.527
L	PDE5A	10004757	1853125	11620.L_LASSJ	9606.ENSP00000347046	0	0	0	0	0	0	0	0.527	0.527
L	PDE6A	10004757	1844368	11620.L_LASSJ	9606.ENSP00000255266	0	0	0	0	0	0	0	0.527	0.527
PDE4B	SPTBN4	1851429	1845343	9606.ENSP00000332116	9606.ENSP00000263373	0	0	0	0	0	0	0	0.527	0.527
MYO5A	MYO1E	1858703	1847120	9606.ENSP00000382177	9606.ENSP00000288235	0	0	0	0.794	0.052	0.451	0	0.630	0.526
ACTN1	MYH10	1858193	1846079	9606.ENSP00000377941	9606.ENSP00000269243	0	0	0	0	0.169	0.170	0	0.366	0.525
MYO15BP	MYO18A	1863811	1862052	9606.ENSP00000463645	9606.ENSP00000437073	0	0	0	0	0.385	0	0	0.259	0.525
PDE6B	PDE2A	1861473	1851777	9606.ENSP00000420295	9606.ENSP00000334910	0	0	0	0.728	0	0.504	0	0.149	0.519
MYO10	MYH10	1861521	1846079	9606.ENSP00000421280	9606.ENSP00000269243	0	0	0	0.675	0.375	0	0	0.706	0.516
SPTAN1	SFXN3	1855744	1843004	9606.ENSP00000361824	9606.ENSP00000224807	0	0	0	0	0	0.503	0	0.065	0.515
MYO1E	MYH9	1847120	1842558	9606.ENSP00000288235	9606.ENSP00000216181	0	0	0	0.777	0.054	0.451	0	0.490	0.515
MYO9B	MYH14	1858475	1845102	9606.ENSP00000380444	9606.ENSP00000262269	0	0	0	0.639	0.377	0.072	0	0.561	0.515
MYO18A	MYO5A	1862052	1858703	9606.ENSP00000437073	9606.ENSP00000382177	0	0	0	0.625	0.103	0.454	0	0.153	0.512
MYO18A	MYO9B	1862052	1858475	9606.ENSP00000437073	9606.ENSP00000380444	0	0	0	0.614	0.377	0.072	0	0.505	0.509
GOPC	SPTA1	1854812	1854747	9606.ENSP00000357484	9606.ENSP00000357130	0	0	0	0	0.049	0	0	0.504	0.508
SPTA1	LEPR	1854747	1851253	9606.ENSP00000357130	9606.ENSP00000330393	0	0	0	0	0	0	0	0.505	0.505
GOPC	SERPINB8	1854812	1851336	9606.ENSP00000357484	9606.ENSP00000331368	0	0	0	0	0	0	0	0.504	0.504
GOPC	LEPR	1854812	1851253	9606.ENSP00000357484	9606.ENSP00000330393	0	0	0	0	0	0	0	0.504	0.504
SERPINB5	GOPC	1857570	1854812	9606.ENSP00000372221	9606.ENSP00000357484	0	0	0	0	0	0	0	0.504	0.504
GOPC	SERPINB7	1854812	1851972	9606.ENSP00000357484	9606.ENSP00000337212	0	0	0	0	0	0	0	0.504	0.504
GOPC	SERPINB2	1854812	1848072	9606.ENSP00000357484	9606.ENSP00000299502	0	0	0	0	0	0	0	0.504	0.504
MYO15BP	MYO18B	1863811	1851736	9606.ENSP00000463645	9606.ENSP00000334563	0	0	0	0	0.359	0	0	0.259	0.504
SFXN1	SFXN3	1849915	1843004	9606.ENSP00000316905	9606.ENSP00000224807	0	0	0	0.983	0	0.503	0	0.061	0.503
MYO9A	MYH14	1853287	1845102	9606.ENSP00000348349	9606.ENSP00000262269	0	0	0	0.642	0.377	0.072	0	0.509	0.502
ACTN1	MYH6	1858193	1853324	9606.ENSP00000377941	9606.ENSP00000348634	0	0	0	0	0.169	0.170	0	0.335	0.501
MYO5A	MYH11	1858703	1858384	9606.ENSP00000382177	9606.ENSP00000379616	0	0	0	0.711	0.103	0.417	0	0.321	0.501
MYO9B	MYO18B	1858475	1851736	9606.ENSP00000380444	9606.ENSP00000334563	0	0	0	0.612	0.377	0.072	0	0.469	0.501
MYO3B	MYO18B	1859134	1851736	9606.ENSP00000386213	9606.ENSP00000334563	0	0	0	0.622	0.361	0	0	0.586	0.498
SPTBN5	MYO5C	1849983	1845003	9606.ENSP00000317790	9606.ENSP00000261839	0	0	0	0	0.115	0.170	0	0.371	0.498
ACTN1	MYH14	1858193	1845102	9606.ENSP00000377941	9606.ENSP00000262269	0	0	0	0	0.087	0.121	0	0.425	0.498
MYO18A	MYO9A	1862052	1853287	9606.ENSP00000437073	9606.ENSP00000348349	0	0	0	0.616	0.377	0.072	0	0.456	0.497
SPTBN1	MYH9	1853414	1842558	9606.ENSP00000349259	9606.ENSP00000216181	0	0	0	0	0.107	0.244	0	0.312	0.496
MYH11	ACTN4	1858384	1844152	9606.ENSP00000379616	9606.ENSP00000252699	0	0	0	0	0.169	0.170	0	0.326	0.495
ACTN2	MYH14	1854402	1845102	9606.ENSP00000355537	9606.ENSP00000262269	0	0	0	0	0.087	0.121	0	0.420	0.494
MYO9A	MYH10	1853287	1846079	9606.ENSP00000348349	9606.ENSP00000269243	0	0	0	0.649	0.377	0.072	0	0.484	0.494
MYO9A	MYH7B	1853287	1845230	9606.ENSP00000348349	9606.ENSP00000262873	0	0	0	0.644	0.377	0.072	0	0.470	0.493
L	PDE4B	10004757	1851429	11620.L_LASSJ	9606.ENSP00000332116	0	0	0	0	0	0	0	0.491	0.491
L	PDE4D	10004757	1852945	11620.L_LASSJ	9606.ENSP00000345502	0	0	0	0	0	0	0	0.491	0.491
L	PDE4A	10004757	1846154	11620.L_LASSJ	9606.ENSP00000270474	0	0	0	0	0	0	0	0.491	0.491
L	PDE7B	10004757	1849328	11620.L_LASSJ	9606.ENSP00000310661	0	0	0	0	0	0	0	0.491	0.491
L	PDE7A	10004757	1859054	11620.L_LASSJ	9606.ENSP00000385632	0	0	0	0	0	0	0	0.491	0.491
MYO9A	MYH9	1853287	1842558	9606.ENSP00000348349	9606.ENSP00000216181	0	0	0	0.652	0.377	0.072	0	0.470	0.491
L	PDE9A	10004757	1847290	11620.L_LASSJ	9606.ENSP00000291539	0	0	0	0	0	0	0	0.491	0.491
L	PDE4C	10004757	1853199	11620.L_LASSJ	9606.ENSP00000347689	0	0	0	0	0	0	0	0.491	0.491
MYH14	ACTN4	1845102	1844152	9606.ENSP00000262269	9606.ENSP00000252699	0	0	0	0	0.087	0.121	0	0.414	0.489
L	RASIP1	10004757	1842888	11620.L_LASSJ	9606.ENSP00000222145	0	0	0	0	0	0	0	0.488	0.488
L	ENSG00000266997	10004757	1863982	11620.L_LASSJ	9606.ENSP00000467396	0	0	0	0	0	0	0	0.488	0.488
L	MYO1G	10004757	1844638	11620.L_LASSJ	9606.ENSP00000258787	0	0	0	0	0	0	0	0.488	0.488
ACTN2	MYH10	1854402	1846079	9606.ENSP00000355537	9606.ENSP00000269243	0	0	0	0	0.169	0.170	0	0.317	0.488
L	IQCB1	10004757	1849434	11620.L_LASSJ	9606.ENSP00000311505	0	0	0	0	0	0	0	0.488	0.488
SPTAN1	PDE4D	1855744	1852945	9606.ENSP00000361824	9606.ENSP00000345502	0	0	0	0	0	0.326	0	0.272	0.488
L	MYO19	10004757	1860815	11620.L_LASSJ	9606.ENSP00000409936	0	0	0	0	0	0	0	0.488	0.488
ACTN2	MYH7B	1854402	1845230	9606.ENSP00000355537	9606.ENSP00000262873	0	0	0	0	0.196	0.170	0	0.293	0.487
MYO9A	MYH15	1853287	1846316	9606.ENSP00000348349	9606.ENSP00000273353	0	0	0	0.645	0.377	0.072	0	0.447	0.487
MYO9B	MYH7B	1858475	1845230	9606.ENSP00000380444	9606.ENSP00000262873	0	0	0	0.643	0.377	0.072	0	0.438	0.486
MYO3A	MYH9	1845826	1842558	9606.ENSP00000265944	9606.ENSP00000216181	0	0	0	0.682	0.361	0	0	0.634	0.486
MYO3B	RASIP1	1859134	1842888	9606.ENSP00000386213	9606.ENSP00000222145	0	0	0	0	0.124	0	0	0.436	0.484
MYO9B	MYH7	1858475	1853180	9606.ENSP00000380444	9606.ENSP00000347507	0	0	0	0.642	0.377	0.072	0	0.428	0.484
ENSG00000266997	MYO3B	1863982	1859134	9606.ENSP00000467396	9606.ENSP00000386213	0	0.005	0	0	0.124	0	0	0.436	0.484
IQCB1	MYO3A	1849434	1845826	9606.ENSP00000311505	9606.ENSP00000265944	0	0	0	0	0.124	0	0	0.436	0.484
MYO9A	MYH13	1853287	1844108	9606.ENSP00000348349	9606.ENSP00000252172	0	0	0	0.642	0.377	0.072	0	0.430	0.484
MYO9A	MYH1	1853287	1843075	9606.ENSP00000348349	9606.ENSP00000226207	0	0	0	0.645	0.377	0.072	0	0.431	0.484
MYO3B	IQCB1	1859134	1849434	9606.ENSP00000386213	9606.ENSP00000311505	0	0	0	0	0.124	0	0	0.436	0.484
MYO9B	MYH10	1858475	1846079	9606.ENSP00000380444	9606.ENSP00000269243	0	0	0	0.648	0.377	0.072	0	0.438	0.484
ENSG00000266997	MYO3A	1863982	1845826	9606.ENSP00000467396	9606.ENSP00000265944	0	0.001	0	0	0.124	0	0	0.436	0.484
MYO3A	RASIP1	1845826	1842888	9606.ENSP00000265944	9606.ENSP00000222145	0	0	0	0	0.124	0	0	0.436	0.484
MYO9A	MYH7	1853287	1853180	9606.ENSP00000348349	9606.ENSP00000347507	0	0	0	0.644	0.377	0.072	0	0.423	0.482
SPTBN2	MYH9	1849428	1842558	9606.ENSP00000311489	9606.ENSP00000216181	0	0	0	0	0.107	0.246	0	0.293	0.482
MYO9B	MYH1	1858475	1843075	9606.ENSP00000380444	9606.ENSP00000226207	0	0	0	0.642	0.377	0.072	0	0.422	0.482
MYO9B	MYH13	1858475	1844108	9606.ENSP00000380444	9606.ENSP00000252172	0	0	0	0.640	0.377	0.072	0	0.418	0.482
MYH6	MYO9A	1853324	1853287	9606.ENSP00000348634	9606.ENSP00000348349	0	0	0	0.644	0.377	0.072	0	0.418	0.481
MYO9B	MYH6	1858475	1853324	9606.ENSP00000380444	9606.ENSP00000348634	0	0	0	0.643	0.377	0.072	0	0.418	0.481
MYO9B	MYH3	1858475	1843076	9606.ENSP00000380444	9606.ENSP00000226209	0	0	0	0.645	0.377	0.072	0	0.418	0.481
MYO9B	MYH15	1858475	1846316	9606.ENSP00000380444	9606.ENSP00000273353	0	0	0	0.645	0.377	0.072	0	0.418	0.481
MYH8	MYO9B	1858931	1858475	9606.ENSP00000384330	9606.ENSP00000380444	0	0	0	0.643	0.377	0.072	0	0.418	0.481
MYH8	MYO9A	1858931	1853287	9606.ENSP00000384330	9606.ENSP00000348349	0	0	0	0.645	0.377	0.072	0	0.418	0.481
MYO9B	MYH4	1858475	1844373	9606.ENSP00000380444	9606.ENSP00000255381	0	0	0	0.643	0.377	0.072	0	0.418	0.481
MYO9A	MYH4	1853287	1844373	9606.ENSP00000348349	9606.ENSP00000255381	0	0	0	0.645	0.377	0.072	0	0.418	0.481
MYO9A	MYH2	1853287	1843761	9606.ENSP00000348349	9606.ENSP00000245503	0	0	0	0.645	0.377	0.072	0	0.418	0.481
MYO9A	MYH3	1853287	1843076	9606.ENSP00000348349	9606.ENSP00000226209	0	0	0	0.649	0.377	0.072	0	0.418	0.480
SPTAN1	MYH7	1855744	1853180	9606.ENSP00000361824	9606.ENSP00000347507	0	0	0	0	0.107	0.243	0	0.293	0.480
MYO9B	MYH11	1858475	1858384	9606.ENSP00000380444	9606.ENSP00000379616	0	0	0	0.648	0.377	0.072	0	0.418	0.480
MYH11	MYO9A	1858384	1853287	9606.ENSP00000379616	9606.ENSP00000348349	0	0	0	0.653	0.377	0.072	0	0.418	0.479
ACTN1	MYH7	1858193	1853180	9606.ENSP00000377941	9606.ENSP00000347507	0	0	0	0	0.169	0.170	0	0.305	0.479
ACTN2	MYH9	1854402	1842558	9606.ENSP00000355537	9606.ENSP00000216181	0	0	0	0	0.169	0.170	0	0.304	0.478
MYH6	ACTN4	1853324	1844152	9606.ENSP00000348634	9606.ENSP00000252699	0	0	0	0	0.169	0.170	0	0.301	0.475
MYH11	ACTN2	1858384	1854402	9606.ENSP00000379616	9606.ENSP00000355537	0	0	0	0	0.169	0.170	0	0.297	0.473
SPTAN1	ATP7A	1855744	1852967	9606.ENSP00000361824	9606.ENSP00000345728	0	0	0	0	0.088	0	0	0.446	0.473
ACTN1	MYH4	1858193	1844373	9606.ENSP00000377941	9606.ENSP00000255381	0	0	0	0	0.169	0.170	0	0.296	0.472
ACTN1	MYH7B	1858193	1845230	9606.ENSP00000377941	9606.ENSP00000262873	0	0	0	0	0.169	0.170	0	0.295	0.471
MYO10	MYH14	1861521	1845102	9606.ENSP00000421280	9606.ENSP00000262269	0	0	0	0.663	0.359	0	0	0.541	0.471
MYH8	ACTN1	1858931	1858193	9606.ENSP00000384330	9606.ENSP00000377941	0	0	0	0	0.169	0.170	0	0.293	0.470
MYH4	ACTN4	1844373	1844152	9606.ENSP00000255381	9606.ENSP00000252699	0	0	0	0	0.169	0.170	0	0.293	0.469
ACTN4	MYH3	1844152	1843076	9606.ENSP00000252699	9606.ENSP00000226209	0	0	0	0	0.169	0.170	0	0.293	0.469
ACTN1	MYH3	1858193	1843076	9606.ENSP00000377941	9606.ENSP00000226209	0	0	0	0	0.169	0.170	0	0.293	0.469
MYH7	ACTN4	1853180	1844152	9606.ENSP00000347507	9606.ENSP00000252699	0	0	0	0	0.169	0.170	0	0.293	0.469
MYH8	ACTN4	1858931	1844152	9606.ENSP00000384330	9606.ENSP00000252699	0	0	0	0	0.169	0.170	0	0.293	0.469
ACTN1	MYH1	1858193	1843075	9606.ENSP00000377941	9606.ENSP00000226207	0	0	0	0	0.169	0.170	0	0.293	0.469
ACTN4	MYH1	1844152	1843075	9606.ENSP00000252699	9606.ENSP00000226207	0	0	0	0	0.169	0.170	0	0.293	0.469
MYH14	MYO15A	1845102	1842432	9606.ENSP00000262269	9606.ENSP00000205890	0	0	0	0.669	0.359	0	0	0.535	0.468
MYH15	MYO15A	1846316	1842432	9606.ENSP00000273353	9606.ENSP00000205890	0	0	0	0.667	0.359	0	0	0.529	0.467
MYH6	SPTBN5	1853324	1849983	9606.ENSP00000348634	9606.ENSP00000317790	0	0	0	0	0.107	0.170	0	0.338	0.467
MYH9	MYO15A	1842558	1842432	9606.ENSP00000216181	9606.ENSP00000205890	0	0	0	0.681	0.359	0	0	0.544	0.466
MYO5A	SPTAN1	1858703	1855744	9606.ENSP00000382177	9606.ENSP00000361824	0	0	0	0	0.163	0.170	0	0.293	0.466
MYO5A	ACTN4	1858703	1844152	9606.ENSP00000382177	9606.ENSP00000252699	0	0	0	0	0.115	0.170	0	0.330	0.465
MYO7A	IQCB1	1859150	1849434	9606.ENSP00000386331	9606.ENSP00000311505	0	0	0	0	0.124	0	0	0.415	0.465
SPTAN1	MYH3	1855744	1843076	9606.ENSP00000361824	9606.ENSP00000226209	0	0	0	0	0.107	0.170	0	0.335	0.464
MYO6	ACTN4	1855148	1844152	9606.ENSP00000358994	9606.ENSP00000252699	0	0	0	0	0.055	0.121	0	0.405	0.462
MYO18B	MYO3A	1851736	1845826	9606.ENSP00000334563	9606.ENSP00000265944	0	0	0	0.616	0.361	0	0	0.409	0.455
MYO3A	MYH14	1845826	1845102	9606.ENSP00000265944	9606.ENSP00000262269	0	0	0	0.677	0.361	0	0	0.478	0.455
MYO7A	MYH9	1859150	1842558	9606.ENSP00000386331	9606.ENSP00000216181	0	0	0	0.685	0.359	0	0	0.487	0.453
MYO7A	MYO9A	1859150	1853287	9606.ENSP00000386331	9606.ENSP00000348349	0	0	0	0.654	0.053	0	0.360	0.401	0.450
ACTN1	MYO5B	1858193	1846944	9606.ENSP00000377941	9606.ENSP00000285039	0	0	0	0	0.115	0.170	0	0.310	0.449
SPTAN1	ATP7B	1855744	1843647	9606.ENSP00000361824	9606.ENSP00000242839	0	0	0	0	0	0	0	0.446	0.446
EDNRB	SPTAN1	1856642	1855744	9606.ENSP00000366416	9606.ENSP00000361824	0	0	0	0	0.049	0	0	0.441	0.446
MYO18B	MYO15A	1851736	1842432	9606.ENSP00000334563	9606.ENSP00000205890	0	0	0	0.611	0.359	0	0	0.368	0.444
L	SPTAN1	10004757	1855744	11620.L_LASSJ	9606.ENSP00000361824	0	0	0	0	0	0	0	0.443	0.443
MYO7B	MYH15	1859171	1846316	9606.ENSP00000386461	9606.ENSP00000273353	0	0	0	0.680	0.359	0	0	0.438	0.443
MYO7A	MYH7	1859150	1853180	9606.ENSP00000386331	9606.ENSP00000347507	0	0	0	0.681	0.359	0	0	0.437	0.443
L	MYH1	10004757	1843075	11620.L_LASSJ	9606.ENSP00000226207	0	0	0	0	0	0	0	0.441	0.441
L	MYH4	10004757	1844373	11620.L_LASSJ	9606.ENSP00000255381	0	0	0	0	0	0	0	0.441	0.441
L	MYH6	10004757	1853324	11620.L_LASSJ	9606.ENSP00000348634	0	0	0	0	0	0	0	0.441	0.441
L	MYH8	10004757	1858931	11620.L_LASSJ	9606.ENSP00000384330	0	0	0	0	0	0	0	0.441	0.441
IQCB1	MYO15A	1849434	1842432	9606.ENSP00000311505	9606.ENSP00000205890	0	0	0	0	0.124	0	0	0.388	0.441
L	MYH10	10004757	1846079	11620.L_LASSJ	9606.ENSP00000269243	0	0	0	0	0	0	0	0.441	0.441
L	MYH7	10004757	1853180	11620.L_LASSJ	9606.ENSP00000347507	0	0	0	0	0	0	0	0.441	0.441
L	MYH3	10004757	1843076	11620.L_LASSJ	9606.ENSP00000226209	0	0	0	0	0	0	0	0.441	0.441
L	MYH7B	10004757	1845230	11620.L_LASSJ	9606.ENSP00000262873	0	0	0	0	0	0	0	0.441	0.441
L	MYH11	10004757	1858384	11620.L_LASSJ	9606.ENSP00000379616	0	0	0	0	0	0	0	0.441	0.441
L	MYH2	10004757	1843761	11620.L_LASSJ	9606.ENSP00000245503	0	0	0	0	0	0	0	0.441	0.441
L	MYH9	10004757	1842558	11620.L_LASSJ	9606.ENSP00000216181	0	0	0	0	0	0	0	0.441	0.441
SPTAN1	PDE4B	1855744	1851429	9606.ENSP00000361824	9606.ENSP00000332116	0	0	0	0	0	0	0	0.440	0.440
PDE6B	SPTAN1	1861473	1855744	9606.ENSP00000420295	9606.ENSP00000361824	0	0	0	0	0.055	0	0	0.432	0.440
MYO7A	MYH15	1859150	1846316	9606.ENSP00000386331	9606.ENSP00000273353	0	0	0	0.685	0.359	0	0	0.424	0.439
MYO18A	MYO7B	1862052	1859171	9606.ENSP00000437073	9606.ENSP00000386461	0	0	0	0.617	0.359	0	0	0.354	0.439
MYO7A	MYO1F	1859150	1852870	9606.ENSP00000386331	9606.ENSP00000344871	0	0	0	0.800	0.053	0	0.360	0.578	0.438
MYO3B	MYH3	1859134	1843076	9606.ENSP00000386213	9606.ENSP00000226209	0	0	0	0.705	0.361	0	0	0.425	0.436
MYO5A	SPTA1	1858703	1854747	9606.ENSP00000382177	9606.ENSP00000357130	0	0	0	0	0.115	0.170	0	0.293	0.435
ACTN2	MYO5B	1854402	1846944	9606.ENSP00000355537	9606.ENSP00000285039	0	0	0	0	0.115	0.170	0	0.293	0.435
SPTBN5	MYO5B	1849983	1846944	9606.ENSP00000317790	9606.ENSP00000285039	0	0	0	0	0.115	0.170	0	0.293	0.435
MYO5B	SPTBN4	1846944	1845343	9606.ENSP00000285039	9606.ENSP00000263373	0	0	0	0	0.115	0.170	0	0.293	0.435
