#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPL13A	RPL38	1857955	1849232	9606.ENSP00000375730	9606.ENSP00000309830	0	0	0	0	0.972	0.781	0.900	0.200	0.999
RPL21	RPS23	1853004	1847772	9606.ENSP00000346027	9606.ENSP00000296674	0	0	0	0	0.963	0.774	0.900	0.209	0.999
RPL17	RPL26	1863674	1847444	9606.ENSP00000462023	9606.ENSP00000293842	0.309	0	0	0	0.973	0.922	0.924	0.354	0.999
RPL31	RPS3A	1859193	1853009	9606.ENSP00000386717	9606.ENSP00000346050	0	0	0	0	0.968	0.884	0.900	0.405	0.999
RPL7A	RPS5	1855599	1842374	9606.ENSP00000361076	9606.ENSP00000196551	0.309	0	0	0	0.973	0.922	0.900	0.258	0.999
RPL18	RPL7	1862361	1852251	9606.ENSP00000447001	9606.ENSP00000339795	0.049	0	0	0	0.954	0.931	0.900	0.643	0.999
RPL23	RPL7	1858184	1852251	9606.ENSP00000377865	9606.ENSP00000339795	0.309	0	0	0	0.987	0.962	0.924	0.347	0.999
RPS19	RPL3	1864285	1852999	9606.ENSP00000470004	9606.ENSP00000346001	0	0	0	0	0.985	0.779	0.900	0.478	0.999
RPL23	RPS3A	1858184	1853009	9606.ENSP00000377865	9606.ENSP00000346050	0	0	0	0	0.965	0.774	0.900	0.303	0.999
RPL31	RPS15A	1859193	1850066	9606.ENSP00000386717	9606.ENSP00000318646	0	0	0	0	0.967	0.856	0.900	0.367	0.999
RPL36A	RPL30	1860470	1847048	9606.ENSP00000404375	9606.ENSP00000287038	0	0	0	0	0.956	0.603	0.900	0.845	0.999
RPL32	RPS9	1858438	1848467	9606.ENSP00000380156	9606.ENSP00000302896	0.059	0	0.280	0	0.952	0.774	0.900	0.201	0.999
RPL18	RPS9	1862361	1848467	9606.ENSP00000447001	9606.ENSP00000302896	0.309	0	0	0	0.952	0.864	0.900	0.507	0.999
RPL17	RPS7	1863674	1852173	9606.ENSP00000462023	9606.ENSP00000339095	0	0	0	0	0.985	0.415	0.900	0.308	0.999
RPS19	FAU	1864285	1861888	9606.ENSP00000470004	9606.ENSP00000431822	0	0	0	0	0.971	0.996	0	0.186	0.999
RPLP1	RPL38	1853006	1849232	9606.ENSP00000346037	9606.ENSP00000309830	0	0	0	0	0.970	0.774	0.900	0.208	0.999
RPL4	RPL15	1849420	1849166	9606.ENSP00000311430	9606.ENSP00000309334	0	0	0	0	0.974	0.935	0.900	0.438	0.999
RPS27	RPS12	1854822	1843234	9606.ENSP00000357555	9606.ENSP00000230050	0	0	0	0	0.984	0.991	0.900	0.348	0.999
RPS14	RPL30	1849373	1847048	9606.ENSP00000311028	9606.ENSP00000287038	0	0	0	0	0.972	0.905	0.900	0.563	0.999
RPL31	RPS4X	1859193	1855955	9606.ENSP00000386717	9606.ENSP00000362744	0	0	0	0	0.958	0.774	0.900	0.346	0.999
RPS20	RPS5	1861789	1842374	9606.ENSP00000429374	9606.ENSP00000196551	0.309	0	0	0	0.971	0.975	0.924	0.529	0.999
RPS18	RPS9	1859702	1848467	9606.ENSP00000393241	9606.ENSP00000302896	0.309	0	0	0	0.952	0.988	0.924	0.427	0.999
RPL11	RPL35	1856140	1844699	9606.ENSP00000363676	9606.ENSP00000259469	0.309	0	0	0	0.971	0.978	0.924	0.505	0.999
RPL18	RPS18	1862361	1859702	9606.ENSP00000447001	9606.ENSP00000393241	0.309	0	0	0	0.958	0.774	0.900	0.424	0.999
RPL18	RPL12	1862361	1854209	9606.ENSP00000447001	9606.ENSP00000354739	0	0	0	0	0.968	0.874	0.900	0.458	0.999
RPL30	RPS11	1847048	1846167	9606.ENSP00000287038	9606.ENSP00000270625	0	0	0	0	0.970	0.857	0.900	0.811	0.999
RPS15	RPL31	1863987	1859193	9606.ENSP00000467676	9606.ENSP00000386717	0	0	0	0	0.952	0.905	0.900	0.391	0.999
RPS10	RPL30	1853151	1847048	9606.ENSP00000347271	9606.ENSP00000287038	0	0	0	0	0.976	0.774	0.900	0.403	0.999
RPS6	RPL14	1857216	1852902	9606.ENSP00000369757	9606.ENSP00000345156	0	0	0	0	0.971	0.884	0.900	0.413	0.999
RPLP0	RPS23	1852166	1847772	9606.ENSP00000339027	9606.ENSP00000296674	0.309	0	0	0	0.875	0.949	0.924	0.381	0.999
RPL5	RPL7	1855221	1852251	9606.ENSP00000359345	9606.ENSP00000339795	0.309	0	0	0	0.978	0.962	0.924	0.614	0.999
RPL18	RPS24	1862361	1861076	9606.ENSP00000447001	9606.ENSP00000414321	0	0	0	0	0.957	0.884	0.900	0.401	0.999
RPL21	RPS5	1853004	1842374	9606.ENSP00000346027	9606.ENSP00000196551	0	0	0	0	0.961	0.905	0.900	0.884	0.999
RPS27	RPL21	1854822	1853004	9606.ENSP00000357555	9606.ENSP00000346027	0.056	0	0	0	0.978	0.774	0.900	0.369	0.999
NDUFA2	NDUFS7	1844104	1843359	9606.ENSP00000252102	9606.ENSP00000233627	0	0	0	0	0.310	0.999	0.900	0.596	0.999
RPS26	RPL9	1853363	1853003	9606.ENSP00000348849	9606.ENSP00000346022	0	0	0	0	0.952	0.774	0.900	0.366	0.999
RPL11	RPL26L1	1856140	1845691	9606.ENSP00000363676	9606.ENSP00000265100	0.309	0	0	0	0.952	0.789	0.924	0.495	0.999
RPL14	RPL35	1852902	1844699	9606.ENSP00000345156	9606.ENSP00000259469	0.065	0	0	0	0.970	0.884	0.900	0.496	0.999
RPL10A	RPL5	1856010	1855221	9606.ENSP00000363018	9606.ENSP00000359345	0.309	0	0	0	0.978	0.962	0.924	0.452	0.999
RPS18	RPS15A	1859702	1850066	9606.ENSP00000393241	9606.ENSP00000318646	0.309	0	0	0	0.955	0.988	0.924	0.388	0.999
POLR2F	POLR2A	1860435	1849743	9606.ENSP00000403852	9606.ENSP00000314949	0	0	0	0	0.099	0.996	0.900	0.874	0.999
RPSA	RPS2	1853012	1852518	9606.ENSP00000346067	9606.ENSP00000341885	0.068	0	0	0	0.975	0.982	0.924	0.404	0.999
RPS9	RPL26	1848467	1847444	9606.ENSP00000302896	9606.ENSP00000293842	0.309	0	0	0	0.952	0.774	0.924	0.490	0.999
RPS9	RPS5	1848467	1842374	9606.ENSP00000302896	9606.ENSP00000196551	0.309	0	0	0	0.952	0.998	0.924	0.918	0.999
RPL23A	RPL6	1859401	1842405	9606.ENSP00000389103	9606.ENSP00000202773	0.065	0	0	0	0.961	0.884	0.900	0.315	0.999
RPS20	RPS16	1861789	1844060	9606.ENSP00000429374	9606.ENSP00000251453	0.309	0	0	0	0.986	0.989	0.924	0.731	0.999
RPS27	RPS21	1854822	1852991	9606.ENSP00000357555	9606.ENSP00000345957	0	0	0	0	0.978	0.983	0.900	0.355	0.999
RPL34	RPS16	1858216	1844060	9606.ENSP00000378160	9606.ENSP00000251453	0.057	0	0	0	0.962	0.874	0.900	0.260	0.999
RPS2	RPS7	1852518	1852173	9606.ENSP00000341885	9606.ENSP00000339095	0	0	0	0	0.961	0.997	0.900	0.397	0.999
RPL11	RPL38	1856140	1849232	9606.ENSP00000363676	9606.ENSP00000309830	0	0	0	0	0.969	0.774	0.900	0.353	0.999
RPL17	RPS14	1863674	1849373	9606.ENSP00000462023	9606.ENSP00000311028	0.309	0	0	0	0.957	0.921	0.924	0.377	0.999
RPL37A	RPS18	1861343	1859702	9606.ENSP00000418082	9606.ENSP00000393241	0	0	0	0	0.958	0.774	0.900	0.280	0.999
RPL31	RPS7	1859193	1852173	9606.ENSP00000386717	9606.ENSP00000339095	0	0	0	0	0.972	0.884	0.900	0.367	0.999
RPS26	RPS14	1853363	1849373	9606.ENSP00000348849	9606.ENSP00000311028	0	0	0	0	0.952	0.997	0.900	0.631	0.999
RPS6	RPS2	1857216	1852518	9606.ENSP00000369757	9606.ENSP00000341885	0	0	0	0	0.965	0.997	0.900	0.477	0.999
RPL14	RPL6	1852902	1842405	9606.ENSP00000345156	9606.ENSP00000202773	0	0	0	0	0.962	0.884	0.900	0.731	0.999
RPS25	RPS26	1861989	1853363	9606.ENSP00000435096	9606.ENSP00000348849	0	0	0	0	0.952	0.998	0.900	0.506	0.999
RPL13A	RPS9	1857955	1848467	9606.ENSP00000375730	9606.ENSP00000302896	0.309	0	0	0	0.952	0.881	0.924	0.507	0.999
RPL32	RPS7	1858438	1852173	9606.ENSP00000380156	9606.ENSP00000339095	0	0	0	0	0.973	0.603	0.900	0.162	0.999
RPL3	RPS23	1852999	1847772	9606.ENSP00000346001	9606.ENSP00000296674	0.309	0	0	0	0.970	0.774	0.924	0.381	0.999
RPS15	RPL19	1863987	1843024	9606.ENSP00000467676	9606.ENSP00000225430	0.309	0	0	0	0.972	0.992	0.900	0.308	0.999
RPS25	RPL27A	1861989	1853001	9606.ENSP00000435096	9606.ENSP00000346015	0	0	0	0	0.964	0.774	0.900	0.152	0.999
RPS27	RPS5	1854822	1842374	9606.ENSP00000357555	9606.ENSP00000196551	0	0	0	0	0.967	0.987	0.900	0.423	0.999
RPL23	RPS4X	1858184	1855955	9606.ENSP00000377865	9606.ENSP00000362744	0.309	0	0	0	0.957	0.774	0.900	0.255	0.999
RPL31	RPL26L1	1859193	1845691	9606.ENSP00000386717	9606.ENSP00000265100	0	0	0	0	0.953	0.675	0.900	0.443	0.999
RPS29	RPL27A	1858354	1853001	9606.ENSP00000379339	9606.ENSP00000346015	0.309	0	0	0	0.970	0	0.924	0.884	0.999
RPS20	RPL22	1861789	1853014	9606.ENSP00000429374	9606.ENSP00000346088	0	0	0	0	0.945	0.774	0.900	0.248	0.998
RPL31	RPS29	1859193	1858354	9606.ENSP00000386717	9606.ENSP00000379339	0	0	0	0	0.966	0	0.900	0.477	0.998
PIK3R1	PIK3CA	1846375	1845446	9606.ENSP00000274335	9606.ENSP00000263967	0	0	0	0	0.127	0.946	0.900	0.681	0.998
RPL22	RPL21	1853014	1853004	9606.ENSP00000346088	9606.ENSP00000346027	0	0	0	0	0.800	0.774	0.900	0.719	0.998
RPS24	RPL27A	1861076	1853001	9606.ENSP00000414321	9606.ENSP00000346015	0	0	0	0	0.960	0.603	0.900	0.160	0.998
RPL36AL	RPL26L1	1853000	1845691	9606.ENSP00000346012	9606.ENSP00000265100	0	0	0	0	0.956	0.569	0.900	0.506	0.998
RPS3	RPL26L1	1861952	1845691	9606.ENSP00000433821	9606.ENSP00000265100	0.309	0	0	0	0.952	0.529	0.924	0.254	0.998
RPLP1	RPL35	1853006	1844699	9606.ENSP00000346037	9606.ENSP00000259469	0	0	0	0	0.972	0.294	0.900	0.369	0.998
RPS28	RPL11	1864786	1856140	9606.ENSP00000472469	9606.ENSP00000363676	0	0	0	0	0.879	0.774	0.900	0.387	0.998
HSPA1A	DNAJB1	1856351	1844287	9606.ENSP00000364802	9606.ENSP00000254322	0.309	0	0.402	0	0.400	0.552	0.924	0.873	0.998
RPS25	RPLP0	1861989	1852166	9606.ENSP00000435096	9606.ENSP00000339027	0	0	0	0	0.933	0.774	0.900	0.118	0.998
RPS18	RPL38	1859702	1849232	9606.ENSP00000393241	9606.ENSP00000309830	0	0	0	0	0.952	0.774	0.900	0.111	0.998
RPL36A	RPL5	1860470	1855221	9606.ENSP00000404375	9606.ENSP00000359345	0	0	0	0	0.960	0.405	0.900	0.517	0.998
RPS29	RPL13A	1858354	1857955	9606.ENSP00000379339	9606.ENSP00000375730	0.309	0	0	0	0.964	0	0.924	0.366	0.998
RPS21	RPL7	1852991	1852251	9606.ENSP00000345957	9606.ENSP00000339795	0	0	0	0	0.860	0.780	0.900	0.517	0.998
RPS4X	RPL26L1	1855955	1845691	9606.ENSP00000362744	9606.ENSP00000265100	0.309	0	0	0	0.952	0.362	0.900	0.283	0.998
RPL21	RPLP2	1853004	1850446	9606.ENSP00000346027	9606.ENSP00000322419	0	0	0	0	0.954	0.774	0.900	0.073	0.998
RPS21	RPL6	1852991	1842405	9606.ENSP00000345957	9606.ENSP00000202773	0	0	0	0	0.967	0.597	0.900	0.203	0.998
RPL36A	RPL10A	1860470	1856010	9606.ENSP00000404375	9606.ENSP00000363018	0	0	0	0	0.958	0.513	0.900	0.382	0.998
HIST1H2BL	HIST1H2AD	1856676	1852412	9606.ENSP00000366618	9606.ENSP00000341094	0	0	0	0	0.859	0.787	0.900	0.610	0.998
RPS4X	RPL22	1855955	1853014	9606.ENSP00000362744	9606.ENSP00000346088	0	0	0	0	0.898	0.774	0.900	0.250	0.998
RPS29	RPL4	1858354	1849420	9606.ENSP00000379339	9606.ENSP00000311430	0.309	0	0	0	0.964	0	0.924	0.412	0.998
RPS29	RPL7	1858354	1852251	9606.ENSP00000379339	9606.ENSP00000339795	0.309	0	0	0	0.863	0.794	0.924	0.410	0.998
HIST2H2AA3	HIST1H2BD	1854966	1847163	9606.ENSP00000358158	9606.ENSP00000289316	0	0	0	0	0.944	0.417	0.900	0.654	0.998
RPS24	RPL23A	1861076	1859401	9606.ENSP00000414321	9606.ENSP00000389103	0	0	0	0	0.899	0.857	0.900	0.288	0.998
POMP	PSMB1	1857291	1845087	9606.ENSP00000370222	9606.ENSP00000262193	0	0	0	0	0.748	0.975	0	0.764	0.998
RPL18	RPL36AL	1862361	1853000	9606.ENSP00000447001	9606.ENSP00000346012	0	0	0	0	0.954	0.685	0.900	0.321	0.998
RPS28	RPLP2	1864786	1850446	9606.ENSP00000472469	9606.ENSP00000322419	0	0	0	0	0.951	0.774	0.900	0.172	0.998
RPL34	RPS9	1858216	1848467	9606.ENSP00000378160	9606.ENSP00000302896	0.063	0	0	0	0.952	0.774	0.900	0.090	0.998
RPS17	RPLP0	1853007	1852166	9606.ENSP00000346045	9606.ENSP00000339027	0	0	0	0	0.988	0.774	0	0.408	0.998
RPS28	RPL5	1864786	1855221	9606.ENSP00000472469	9606.ENSP00000359345	0	0	0	0	0.963	0.601	0.900	0.392	0.998
RPS10	RPL38	1853151	1849232	9606.ENSP00000347271	9606.ENSP00000309830	0	0	0	0	0.934	0.774	0.900	0.339	0.998
RPL8	RPS12	1845175	1843234	9606.ENSP00000262584	9606.ENSP00000230050	0.080	0	0	0	0.961	0.590	0.900	0.333	0.998
HIST1H2BK	HIST1H2AE	1853439	1848523	9606.ENSP00000349430	9606.ENSP00000303373	0	0	0	0	0.887	0.878	0.800	0.502	0.998
FAU	RPS23	1861888	1847772	9606.ENSP00000431822	9606.ENSP00000296674	0	0	0	0	0.962	0.963	0	0.216	0.998
RPL23A	RPS10	1859401	1853151	9606.ENSP00000389103	9606.ENSP00000347271	0	0	0	0	0.918	0.774	0.900	0.233	0.998
RPL36A	RPL7	1860470	1852251	9606.ENSP00000404375	9606.ENSP00000339795	0	0	0	0	0.955	0.375	0.900	0.388	0.998
RPL22	RPLP2	1853014	1850446	9606.ENSP00000346088	9606.ENSP00000322419	0	0	0	0	0.891	0.774	0.900	0.313	0.998
RPS10	RPLP0	1853151	1852166	9606.ENSP00000347271	9606.ENSP00000339027	0	0	0	0	0.929	0.780	0.900	0.297	0.998
RPS29	RPL36AL	1858354	1853000	9606.ENSP00000379339	9606.ENSP00000346012	0	0	0	0	0.978	0	0.900	0.306	0.998
RPL37A	RPL36A	1861343	1860470	9606.ENSP00000418082	9606.ENSP00000404375	0	0	0	0	0.958	0.405	0.900	0.438	0.998
PGK1	PGAM1	1855883	1855378	9606.ENSP00000362413	9606.ENSP00000359991	0	0	0	0	0.897	0.174	0.941	0.657	0.998
RPL36A	RPL24	1860470	1858158	9606.ENSP00000404375	9606.ENSP00000377640	0	0	0	0	0.956	0.668	0.900	0.386	0.998
RPL23	RPS17	1858184	1853007	9606.ENSP00000377865	9606.ENSP00000346045	0	0	0	0	0.986	0.774	0	0.437	0.998
RPL37A	RPS29	1861343	1858354	9606.ENSP00000418082	9606.ENSP00000379339	0	0	0	0	0.976	0	0.900	0.232	0.998
RPL37A	RPL7	1861343	1852251	9606.ENSP00000418082	9606.ENSP00000339795	0	0	0	0	0.852	0.874	0.900	0.437	0.998
RPS13	RPL36AL	1862013	1853000	9606.ENSP00000435777	9606.ENSP00000346012	0	0	0	0	0.970	0.376	0.900	0.364	0.998
RPL22	RPL4	1853014	1849420	9606.ENSP00000346088	9606.ENSP00000311430	0	0	0	0	0.896	0.774	0.900	0.449	0.998
RPS20	RPL26L1	1861789	1845691	9606.ENSP00000429374	9606.ENSP00000265100	0.309	0	0	0	0.952	0	0.924	0.337	0.998
RPL32	RPS12	1858438	1843234	9606.ENSP00000380156	9606.ENSP00000230050	0	0	0	0	0.971	0.375	0.900	0.365	0.998
RPS17	RPL26	1853007	1847444	9606.ENSP00000346045	9606.ENSP00000293842	0	0	0	0	0.993	0.381	0	0.575	0.998
RPS29	RPL3	1858354	1852999	9606.ENSP00000379339	9606.ENSP00000346001	0.309	0	0	0	0.969	0	0.924	0.387	0.998
RTF1	CDC73	1857841	1854592	9606.ENSP00000374280	9606.ENSP00000356405	0	0	0	0	0.203	0.901	0.900	0.827	0.998
MCM8	MCM2	1856948	1845676	9606.ENSP00000368174	9606.ENSP00000265056	0	0	0.272	0.744	0.875	0.819	0.900	0.790	0.998
RPS28	RPL12	1864786	1854209	9606.ENSP00000472469	9606.ENSP00000354739	0	0	0	0	0.883	0.774	0.900	0.418	0.998
RPS17	RPL21	1853007	1853004	9606.ENSP00000346045	9606.ENSP00000346027	0	0	0	0	0.986	0.861	0	0.381	0.998
RPS3A	RPL36AL	1853009	1853000	9606.ENSP00000346050	9606.ENSP00000346012	0	0	0	0	0.958	0.390	0.900	0.338	0.998
RPS21	RPLP0	1852991	1852166	9606.ENSP00000345957	9606.ENSP00000339027	0	0	0	0	0.929	0.774	0.900	0.280	0.998
RPS26	RPL27A	1853363	1853001	9606.ENSP00000348849	9606.ENSP00000346015	0	0	0	0	0.952	0.774	0.900	0.162	0.998
RPL36A	RPL9	1860470	1853003	9606.ENSP00000404375	9606.ENSP00000346022	0	0	0	0	0.952	0.678	0.900	0.370	0.998
RPL5	RPS17	1855221	1853007	9606.ENSP00000359345	9606.ENSP00000346045	0	0	0	0	0.978	0.774	0	0.687	0.998
RPL23A	RPS17	1859401	1853007	9606.ENSP00000389103	9606.ENSP00000346045	0	0	0	0	0.982	0.851	0	0.512	0.998
RPL5	RPS21	1855221	1852991	9606.ENSP00000359345	9606.ENSP00000345957	0	0	0	0	0.959	0.493	0.900	0.374	0.998
RPL17	RPS10	1863674	1853151	9606.ENSP00000462023	9606.ENSP00000347271	0	0	0	0	0.982	0	0.900	0.144	0.998
RPL36A	RPS7	1860470	1852173	9606.ENSP00000404375	9606.ENSP00000339095	0	0	0	0	0.960	0.513	0.900	0.398	0.998
RPL32	RPS27	1858438	1854822	9606.ENSP00000380156	9606.ENSP00000357555	0	0	0	0	0.982	0	0.900	0.311	0.998
RPL36A	RPS15A	1860470	1850066	9606.ENSP00000404375	9606.ENSP00000318646	0	0	0	0	0.956	0.513	0.900	0.423	0.998
HIST2H2BE	HIST1H2AE	1854962	1848523	9606.ENSP00000358151	9606.ENSP00000303373	0	0	0	0	0.859	0.878	0.800	0.707	0.998
RPL32	RPLP2	1858438	1850446	9606.ENSP00000380156	9606.ENSP00000322419	0	0	0	0	0.972	0.603	0.900	0.118	0.998
RPL28	RPLP0	1860280	1852166	9606.ENSP00000401450	9606.ENSP00000339027	0	0	0	0	0.954	0.774	0.900	0.131	0.998
RPS7	RPLP2	1852173	1850446	9606.ENSP00000339095	9606.ENSP00000322419	0	0	0	0	0.836	0.884	0.900	0.295	0.998
RPS24	RPL13A	1861076	1857955	9606.ENSP00000414321	9606.ENSP00000375730	0	0	0	0	0.963	0.513	0.900	0.333	0.998
RPS8	RPL22	1858412	1853014	9606.ENSP00000379888	9606.ENSP00000346088	0	0	0	0	0.867	0.774	0.900	0.597	0.998
RPS2	RPL26L1	1852518	1845691	9606.ENSP00000341885	9606.ENSP00000265100	0.309	0	0.326	0	0.952	0.133	0.924	0.329	0.998
RPS29	RPL12	1858354	1854209	9606.ENSP00000379339	9606.ENSP00000354739	0.152	0	0	0	0.965	0	0.924	0.377	0.998
RPL5	RPL36AL	1855221	1853000	9606.ENSP00000359345	9606.ENSP00000346012	0	0	0	0	0.959	0.405	0.900	0.561	0.998
RPSA	RPL38	1853012	1849232	9606.ENSP00000346067	9606.ENSP00000309830	0	0	0	0	0.955	0.774	0.900	0.099	0.998
RPS29	RPL23	1858354	1858184	9606.ENSP00000379339	9606.ENSP00000377865	0.309	0	0	0	0.969	0	0.924	0.327	0.998
RPL10A	RPS12	1856010	1843234	9606.ENSP00000363018	9606.ENSP00000230050	0.062	0	0	0	0.917	0.805	0.900	0.254	0.998
RPL28	RPS15A	1860280	1850066	9606.ENSP00000401450	9606.ENSP00000318646	0	0	0	0	0.952	0.774	0.900	0.165	0.998
RPL3	EEF1A1	1852999	1851211	9606.ENSP00000346001	9606.ENSP00000330054	0	0	0	0	0.964	0.417	0.900	0.399	0.998
RPS17	RPL4	1853007	1849420	9606.ENSP00000346045	9606.ENSP00000311430	0	0	0	0	0.973	0.861	0	0.504	0.998
HIST3H2BB	HIST1H2AE	1857956	1848523	9606.ENSP00000375736	9606.ENSP00000303373	0	0	0	0	0.859	0.878	0.800	0.541	0.998
RPS15	RPL36A	1863987	1860470	9606.ENSP00000467676	9606.ENSP00000404375	0	0	0	0	0.952	0.603	0.900	0.299	0.998
RPLP1	RPL3	1853006	1852999	9606.ENSP00000346037	9606.ENSP00000346001	0	0	0	0	0.925	0.804	0.900	0.228	0.998
HIST1H2BM	HIST1H2AJ	1853848	1851044	9606.ENSP00000352442	9606.ENSP00000328484	0	0	0	0	0.887	0.678	0.900	0.620	0.998
RPL38	RPS9	1849232	1848467	9606.ENSP00000309830	9606.ENSP00000302896	0	0	0	0	0.952	0.774	0.900	0.141	0.998
RPL32	RPLP1	1858438	1853006	9606.ENSP00000380156	9606.ENSP00000346037	0	0	0	0	0.971	0.373	0.900	0.187	0.998
RPL23	RPL36AL	1858184	1853000	9606.ENSP00000377865	9606.ENSP00000346012	0	0	0	0	0.954	0.405	0.900	0.420	0.998
RPS19	RPL36AL	1864285	1853000	9606.ENSP00000470004	9606.ENSP00000346012	0.053	0	0	0	0.955	0.390	0.900	0.437	0.998
RPL32	RPS10	1858438	1853151	9606.ENSP00000380156	9606.ENSP00000347271	0	0	0	0	0.978	0	0.900	0.320	0.998
RPS24	RPL8	1861076	1845175	9606.ENSP00000414321	9606.ENSP00000262584	0	0	0	0	0.954	0.580	0.900	0.386	0.998
EEF1A1	RPL4	1851211	1849420	9606.ENSP00000330054	9606.ENSP00000311430	0	0	0	0	0.970	0.497	0.900	0.363	0.998
RPS4X	RPL36AL	1855955	1853000	9606.ENSP00000362744	9606.ENSP00000346012	0	0	0	0	0.970	0	0.900	0.437	0.998
RPS15	RPLP2	1863987	1850446	9606.ENSP00000467676	9606.ENSP00000322419	0	0	0	0	0.957	0.774	0.900	0.065	0.998
RPL36A	RPL26L1	1860470	1845691	9606.ENSP00000404375	9606.ENSP00000265100	0	0	0	0	0.952	0.569	0.900	0.474	0.998
RPL7A	RPS17	1855599	1853007	9606.ENSP00000361076	9606.ENSP00000346045	0	0	0	0	0.975	0.668	0	0.789	0.998
RPS29	RPL14	1858354	1852902	9606.ENSP00000379339	9606.ENSP00000345156	0.090	0	0	0	0.963	0	0.900	0.480	0.998
RPS24	RPL26L1	1861076	1845691	9606.ENSP00000414321	9606.ENSP00000265100	0	0	0	0	0.953	0.418	0.900	0.371	0.998
RPS17	RPL8	1853007	1845175	9606.ENSP00000346045	9606.ENSP00000262584	0.057	0	0.216	0	0.984	0.861	0	0.353	0.998
RPL36AL	RPS12	1853000	1843234	9606.ENSP00000346012	9606.ENSP00000230050	0	0	0	0	0.964	0.522	0.900	0.387	0.998
RPL36A	RPS5	1860470	1842374	9606.ENSP00000404375	9606.ENSP00000196551	0	0	0	0	0.955	0.603	0.900	0.337	0.998
RPLP0	EEF2	1852166	1849021	9606.ENSP00000339027	9606.ENSP00000307940	0.309	0	0	0	0.954	0.075	0.900	0.436	0.998
RPL36A	RPL14	1860470	1852902	9606.ENSP00000404375	9606.ENSP00000345156	0	0	0	0	0.959	0.513	0.900	0.437	0.998
RPL36A	RPS3A	1860470	1853009	9606.ENSP00000404375	9606.ENSP00000346050	0	0	0	0	0.956	0.513	0.900	0.333	0.998
RPL36A	RPL6	1860470	1842405	9606.ENSP00000404375	9606.ENSP00000202773	0	0	0	0	0.946	0.513	0.900	0.435	0.998
RPS15	RPL22	1863987	1853014	9606.ENSP00000467676	9606.ENSP00000346088	0	0	0	0	0.892	0.774	0.900	0.276	0.998
RPL37A	RPS17	1861343	1853007	9606.ENSP00000418082	9606.ENSP00000346045	0	0	0	0	0.986	0.774	0	0.437	0.998
RPL37A	RPS27	1861343	1854822	9606.ENSP00000418082	9606.ENSP00000357555	0	0	0	0	0.981	0	0.900	0.295	0.998
RPL34	RPS21	1858216	1852991	9606.ENSP00000378160	9606.ENSP00000345957	0	0	0	0	0.967	0.417	0.900	0.206	0.998
RPS24	RPL6	1861076	1842405	9606.ENSP00000414321	9606.ENSP00000202773	0	0	0	0	0.926	0.807	0.900	0.311	0.998
RPS23	RPL26L1	1847772	1845691	9606.ENSP00000296674	9606.ENSP00000265100	0.309	0	0	0	0.954	0	0.924	0.299	0.998
RPS29	RPL10A	1858354	1856010	9606.ENSP00000379339	9606.ENSP00000363018	0.110	0	0	0	0.967	0.066	0.924	0.419	0.998
RPL32	RPS14	1858438	1849373	9606.ENSP00000380156	9606.ENSP00000311028	0.058	0	0.200	0	0.961	0	0.900	0.422	0.998
PCNA	MCM7	1856984	1848945	9606.ENSP00000368438	9606.ENSP00000307288	0	0	0	0	0.965	0.774	0	0.782	0.998
RPL7A	RPS27	1855599	1854822	9606.ENSP00000361076	9606.ENSP00000357555	0	0	0	0	0.778	0.922	0.900	0.292	0.998
RPL23A	RPS26	1859401	1853363	9606.ENSP00000389103	9606.ENSP00000348849	0	0	0	0	0.952	0.774	0.900	0.134	0.998
RPL22	RPL30	1853014	1847048	9606.ENSP00000346088	9606.ENSP00000287038	0	0	0	0	0.903	0.774	0.900	0.507	0.998
RPL36AL	RPL6	1853000	1842405	9606.ENSP00000346012	9606.ENSP00000202773	0	0	0	0	0.961	0.390	0.900	0.483	0.998
RPL37A	RPLP2	1861343	1850446	9606.ENSP00000418082	9606.ENSP00000322419	0	0	0	0	0.916	0.774	0.900	0.160	0.998
RPLP1	RPL26	1853006	1847444	9606.ENSP00000346037	9606.ENSP00000293842	0	0	0	0	0.961	0.269	0.900	0.439	0.998
RPL22	RPL35	1853014	1844699	9606.ENSP00000346088	9606.ENSP00000259469	0	0	0	0	0.874	0.774	0.900	0.587	0.998
RPS24	RPL36A	1861076	1860470	9606.ENSP00000414321	9606.ENSP00000404375	0	0	0	0	0.959	0.513	0.900	0.349	0.998
RPS6	RPL22	1857216	1853014	9606.ENSP00000369757	9606.ENSP00000346088	0	0	0	0	0.828	0.774	0.900	0.548	0.998
RPS23	RPL26	1847772	1847444	9606.ENSP00000296674	9606.ENSP00000293842	0.309	0	0	0	0.972	0	0.924	0.378	0.998
RPL36A	RPL35	1860470	1844699	9606.ENSP00000404375	9606.ENSP00000259469	0	0	0	0	0.956	0.685	0.900	0.282	0.998
RPL36A	RPL31	1860470	1859193	9606.ENSP00000404375	9606.ENSP00000386717	0	0	0	0	0.957	0.685	0.900	0.298	0.998
RPL17	RPLP2	1863674	1850446	9606.ENSP00000462023	9606.ENSP00000322419	0.050	0	0	0	0.956	0.415	0.900	0.392	0.998
