#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PDE7B	GP9	1849328	1848586	9606.ENSP00000310661	9606.ENSP00000303942	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC4B	PDE4C	1857805	1853199	9606.ENSP00000373853	9606.ENSP00000347689	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC55	PDE11A	1861430	1846991	9606.ENSP00000419542	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC55	PDE7B	1861430	1849328	9606.ENSP00000419542	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE5A	LRIG3	1853125	1850865	9606.ENSP00000347046	9606.ENSP00000326759	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	VASN	1862089	1848886	9606.ENSP00000438284	9606.ENSP00000306864	0	0	0	0	0.052	0.073	0	0.457	0.481
BGN	PDE9A	1850913	1847290	9606.ENSP00000327336	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRIG3	1859054	1850865	9606.ENSP00000385632	9606.ENSP00000326759	0	0	0	0	0.052	0.073	0	0.457	0.481
LINGO3	PDE4C	1859003	1853199	9606.ENSP00000384979	9606.ENSP00000347689	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	TSKU	1853199	1851499	9606.ENSP00000347689	9606.ENSP00000332668	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	MFHAS1	1851429	1846484	9606.ENSP00000332116	9606.ENSP00000276282	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRRC8E	1862089	1848855	9606.ENSP00000438284	9606.ENSP00000306524	0	0	0	0	0.052	0.073	0	0.457	0.481
GP1BB	PDE6A	1858831	1844368	9606.ENSP00000383382	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
FMOD	PDE11A	1853122	1846991	9606.ENSP00000347041	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
LRWD1	PDE4A	1847372	1846154	9606.ENSP00000292616	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC63	PDE9A	1864130	1847290	9606.ENSP00000469337	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
ASPN	PDE5A	1856325	1853125	9606.ENSP00000364694	9606.ENSP00000347046	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE2A	CPN2	1851777	1850148	9606.ENSP00000334910	9606.ENSP00000319464	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	GPR124	1862089	1860597	9606.ENSP00000438284	9606.ENSP00000406367	0	0	0	0	0.052	0.073	0	0.457	0.481
CISH	PRDM10	1860785	1853754	9606.ENSP00000409346	9606.ENSP00000351686	0	0	0	0	0	0	0	0.481	0.481
PDE4D	VASN	1852945	1848886	9606.ENSP00000345502	9606.ENSP00000306864	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC69	PDE6C	1860238	1855486	9606.ENSP00000400803	9606.ENSP00000360502	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	MFHAS1	1861473	1846484	9606.ENSP00000420295	9606.ENSP00000276282	0	0	0	0	0.052	0.073	0	0.457	0.481
FMOD	PDE4B	1853122	1851429	9606.ENSP00000347041	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
ENSG00000224963	PDE4A	1860040	1846154	9606.ENSP00000398003	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
LRCH1	PDE11A	1857859	1846991	9606.ENSP00000374447	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	OGN	1862089	1845170	9606.ENSP00000438284	9606.ENSP00000262551	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRN4	PDE9A	1856940	1847290	9606.ENSP00000368135	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	CPN2	1852945	1850148	9606.ENSP00000345502	9606.ENSP00000319464	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC38	PDE11A	1856430	1846991	9606.ENSP00000365253	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE11A	DCN	1846991	1842218	9606.ENSP00000286063	9606.ENSP00000052754	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRRC8B	1859054	1851500	9606.ENSP00000385632	9606.ENSP00000332674	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRN4	PDE2A	1856940	1851777	9606.ENSP00000368135	9606.ENSP00000334910	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC18	PDE2A	1856054	1851777	9606.ENSP00000363275	9606.ENSP00000334910	0	0	0	0	0.053	0.073	0	0.457	0.481
LINGO4	PDE11A	1854890	1846991	9606.ENSP00000357810	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	LRG1	1855486	1848430	9606.ENSP00000360502	9606.ENSP00000302621	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	LRRC10	1855486	1854314	9606.ENSP00000360502	9606.ENSP00000355166	0	0	0	0	0.053	0.073	0	0.457	0.481
PDE6C	OGN	1855486	1845170	9606.ENSP00000360502	9606.ENSP00000262551	0	0	0	0	0.052	0.073	0	0.457	0.481
RTN4RL1	PDE6A	1851272	1844368	9606.ENSP00000330631	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	MFHAS1	1853199	1846484	9606.ENSP00000347689	9606.ENSP00000276282	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE9A	KERA	1847290	1845898	9606.ENSP00000291539	9606.ENSP00000266719	0	0	0	0	0.052	0.073	0	0.457	0.481
CPN2	PDE11A	1850148	1846991	9606.ENSP00000319464	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
LRFN2	PDE6A	1852996	1844368	9606.ENSP00000345985	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRD1	PDE9A	1860569	1847290	9606.ENSP00000405987	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC17	PDE4B	1852791	1851429	9606.ENSP00000344242	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRRTM3	1859054	1854320	9606.ENSP00000385632	9606.ENSP00000355187	0	0	0	0	0.052	0.073	0	0.457	0.481
GPR125	PDE6A	1851783	1844368	9606.ENSP00000334952	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4A	CHAD	1846154	1844653	9606.ENSP00000270474	9606.ENSP00000258969	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	LRFN5	1849328	1847929	9606.ENSP00000310661	9606.ENSP00000298119	0	0	0	0	0.052	0.073	0	0.457	0.481
LRIT2	PDE7B	1855621	1849328	9606.ENSP00000361185	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
LINGO3	PDE2A	1859003	1851777	9606.ENSP00000384979	9606.ENSP00000334910	0	0	0	0	0.052	0.073	0	0.457	0.481
GP1BB	PDE4B	1858831	1851429	9606.ENSP00000383382	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	TPBG	1861473	1855093	9606.ENSP00000420295	9606.ENSP00000358765	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRRC57	1862089	1850870	9606.ENSP00000438284	9606.ENSP00000326817	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC30	PDE2A	1857665	1851777	9606.ENSP00000372959	9606.ENSP00000334910	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC10B	PDE11A	1856807	1846991	9606.ENSP00000367315	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	OGN	1852945	1845170	9606.ENSP00000345502	9606.ENSP00000262551	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRFN4	1862089	1849544	9606.ENSP00000438284	9606.ENSP00000312535	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE11A	LUM	1846991	1845897	9606.ENSP00000286063	9606.ENSP00000266718	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	RTN4R	1853199	1842213	9606.ENSP00000347689	9606.ENSP00000043402	0	0	0	0	0.052	0.073	0	0.457	0.481
LRG1	PDE4A	1848430	1846154	9606.ENSP00000302621	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	KERA	1849328	1845898	9606.ENSP00000310661	9606.ENSP00000266719	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRRC4B	1859054	1857805	9606.ENSP00000385632	9606.ENSP00000373853	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	KERA	1859054	1845898	9606.ENSP00000385632	9606.ENSP00000266719	0	0	0	0	0.052	0.073	0	0.457	0.481
XRRA1	PDE2A	1852272	1851777	9606.ENSP00000339918	9606.ENSP00000334910	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE2A	DCN	1851777	1842218	9606.ENSP00000334910	9606.ENSP00000052754	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC57	PDE9A	1850870	1847290	9606.ENSP00000326817	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
GP1BB	PDE6C	1858831	1855486	9606.ENSP00000383382	9606.ENSP00000360502	0	0	0	0	0.052	0.073	0	0.457	0.481
LRFN5	PDE9A	1847929	1847290	9606.ENSP00000298119	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE2A	OGN	1851777	1845170	9606.ENSP00000334910	9606.ENSP00000262551	0	0	0	0	0.052	0.073	0	0.457	0.481
MFHAS1	PDE4A	1846484	1846154	9606.ENSP00000276282	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
GPR124	PDE4A	1860597	1846154	9606.ENSP00000406367	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
OMD	PDE9A	1856328	1847290	9606.ENSP00000364700	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRFN5	1859054	1847929	9606.ENSP00000385632	9606.ENSP00000298119	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	DCN	1859054	1842218	9606.ENSP00000385632	9606.ENSP00000052754	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE2A	LRRC8B	1851777	1851500	9606.ENSP00000334910	9606.ENSP00000332674	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC8D	PDE4A	1852154	1846154	9606.ENSP00000338887	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
FMOD	PDE4A	1853122	1846154	9606.ENSP00000347041	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC38	PDE4D	1856430	1852945	9606.ENSP00000365253	9606.ENSP00000345502	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE5A	LRRN1	1853125	1849739	9606.ENSP00000347046	9606.ENSP00000314901	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	OMG	1849328	1843866	9606.ENSP00000310661	9606.ENSP00000247271	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	PODN	1862089	1849054	9606.ENSP00000438284	9606.ENSP00000308315	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LRRIQ4	1861473	1852566	9606.ENSP00000420295	9606.ENSP00000342188	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	RTN4RL1	1862089	1851272	9606.ENSP00000438284	9606.ENSP00000330631	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE9A	OMG	1847290	1843866	9606.ENSP00000291539	9606.ENSP00000247271	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6A	RTN4R	1844368	1842213	9606.ENSP00000255266	9606.ENSP00000043402	0	0	0	0	0.052	0.073	0	0.457	0.481
OMD	PDE11A	1856328	1846991	9606.ENSP00000364700	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRRC58	1859054	1847595	9606.ENSP00000385632	9606.ENSP00000295628	0	0	0	0	0.052	0.073	0	0.457	0.481
LRCH1	PDE9A	1857859	1847290	9606.ENSP00000374447	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE9A	MXRA5	1847290	1842678	9606.ENSP00000291539	9606.ENSP00000217939	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRTM3	PDE7B	1854320	1849328	9606.ENSP00000355187	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	LRRC32	1853199	1844751	9606.ENSP00000347689	9606.ENSP00000260061	0	0	0	0	0.052	0.073	0	0.457	0.481
GP1BB	PDE2A	1858831	1851777	9606.ENSP00000383382	9606.ENSP00000334910	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRD1	PDE11A	1860569	1846991	9606.ENSP00000405987	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRRC58	1862089	1847595	9606.ENSP00000438284	9606.ENSP00000295628	0	0	0	0	0.052	0.073	0	0.457	0.481
GP5	PDE11A	1850134	1846991	9606.ENSP00000319286	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
TPBG	PDE9A	1855093	1847290	9606.ENSP00000358765	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
GPR124	PDE6C	1860597	1855486	9606.ENSP00000406367	9606.ENSP00000360502	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRIQ4	PDE4A	1852566	1846154	9606.ENSP00000342188	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	XRRA1	1853199	1852272	9606.ENSP00000347689	9606.ENSP00000339918	0	0	0	0	0.052	0.073	0	0.457	0.481
GP1BA	PDE4A	1851142	1846154	9606.ENSP00000329380	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	LRRC28	1849328	1848686	9606.ENSP00000310661	9606.ENSP00000304923	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	LRR1	1855486	1847945	9606.ENSP00000360502	9606.ENSP00000298288	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRG1	1862089	1848430	9606.ENSP00000438284	9606.ENSP00000302621	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	GPR124	1861473	1860597	9606.ENSP00000420295	9606.ENSP00000406367	0	0	0	0	0.052	0.073	0	0.457	0.481
LRSAM1	PDE4A	1848180	1846154	9606.ENSP00000300417	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	LRRC28	1852945	1848686	9606.ENSP00000345502	9606.ENSP00000304923	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRSAM1	1862089	1848180	9606.ENSP00000438284	9606.ENSP00000300417	0	0	0	0	0.052	0.073	0	0.457	0.481
IGFALS	PDE2A	1861240	1851777	9606.ENSP00000416683	9606.ENSP00000334910	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	LRWD1	1852945	1847372	9606.ENSP00000345502	9606.ENSP00000292616	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	LRRC53	1851429	1847495	9606.ENSP00000332116	9606.ENSP00000294635	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE2A	OMG	1851777	1843866	9606.ENSP00000334910	9606.ENSP00000247271	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC8B	PDE7B	1851500	1849328	9606.ENSP00000332674	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LRRTM1	1861473	1847525	9606.ENSP00000420295	9606.ENSP00000295057	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRIG3	1862089	1850865	9606.ENSP00000438284	9606.ENSP00000326759	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	RTN4RL2	1853199	1851846	9606.ENSP00000347689	9606.ENSP00000335397	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRRN4	1862089	1856940	9606.ENSP00000438284	9606.ENSP00000368135	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	LRRC58	1852945	1847595	9606.ENSP00000345502	9606.ENSP00000295628	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	LRRTM2	1855486	1846407	9606.ENSP00000360502	9606.ENSP00000274711	0	0	0	0	0.052	0.073	0	0.457	0.481
GPR123	PDE6A	1858023	1844368	9606.ENSP00000376384	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRRC53	1862089	1847495	9606.ENSP00000438284	9606.ENSP00000294635	0	0	0	0	0.052	0.073	0	0.457	0.481
GPR124	PDE5A	1860597	1853125	9606.ENSP00000406367	9606.ENSP00000347046	0	0	0	0	0.052	0.073	0	0.457	0.481
OGN	PDE6A	1845170	1844368	9606.ENSP00000262551	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
RTN4RL1	PDE11A	1851272	1846991	9606.ENSP00000330631	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	GP9	1859054	1848586	9606.ENSP00000385632	9606.ENSP00000303942	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC19	PDE4C	1857142	1853199	9606.ENSP00000369395	9606.ENSP00000347689	0	0	0	0	0.052	0.073	0	0.457	0.481
LRFN4	PDE7B	1849544	1849328	9606.ENSP00000312535	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC15	PDE4C	1859403	1853199	9606.ENSP00000389128	9606.ENSP00000347689	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	MFHAS1	1859054	1846484	9606.ENSP00000385632	9606.ENSP00000276282	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	ISLR2	1862089	1854369	9606.ENSP00000438284	9606.ENSP00000355402	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRRN3	1859054	1849482	9606.ENSP00000385632	9606.ENSP00000312001	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	LRRN1	1852945	1849739	9606.ENSP00000345502	9606.ENSP00000314901	0	0	0	0	0.052	0.073	0	0.457	0.481
LINGO4	PDE9A	1854890	1847290	9606.ENSP00000357810	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRRC8E	1859054	1848855	9606.ENSP00000385632	9606.ENSP00000306524	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE2A	LUM	1851777	1845897	9606.ENSP00000334910	9606.ENSP00000266718	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	LRRC53	1849328	1847495	9606.ENSP00000310661	9606.ENSP00000294635	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	GPR123	1862089	1858023	9606.ENSP00000438284	9606.ENSP00000376384	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC26	PDE11A	1855504	1846991	9606.ENSP00000360597	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	LRRC8A	1855486	1844681	9606.ENSP00000360502	9606.ENSP00000259324	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC38	PDE5A	1856430	1853125	9606.ENSP00000365253	9606.ENSP00000347046	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRTM1	PDE9A	1847525	1847290	9606.ENSP00000295057	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LRIG3	1861473	1850865	9606.ENSP00000420295	9606.ENSP00000326759	0	0	0	0	0.052	0.073	0	0.457	0.481
TCTE1	PDE6A	1855497	1844368	9606.ENSP00000360560	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
OPTC	PDE4C	1854545	1853199	9606.ENSP00000356191	9606.ENSP00000347689	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	MFHAS1	1852945	1846484	9606.ENSP00000345502	9606.ENSP00000276282	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC2	PDE11A	1847688	1846991	9606.ENSP00000296144	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE11A	LRFN3	1846991	1843818	9606.ENSP00000286063	9606.ENSP00000246529	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	LRWD1	1849328	1847372	9606.ENSP00000310661	9606.ENSP00000292616	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	LRRC57	1852945	1850870	9606.ENSP00000345502	9606.ENSP00000326817	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	LRFN1	1855486	1843924	9606.ENSP00000360502	9606.ENSP00000248668	0	0	0	0	0.052	0.073	0	0.457	0.481
LRIT2	PDE6C	1855621	1855486	9606.ENSP00000361185	9606.ENSP00000360502	0	0	0	0	0.053	0.073	0	0.457	0.481
LRRC63	PDE7A	1864130	1859054	9606.ENSP00000469337	9606.ENSP00000385632	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC63	PDE4A	1864130	1846154	9606.ENSP00000469337	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	MFHAS1	1855486	1846484	9606.ENSP00000360502	9606.ENSP00000276282	0	0	0	0	0.052	0.073	0	0.457	0.481
ISLR2	PDE4A	1854369	1846154	9606.ENSP00000355402	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRN3	PDE11A	1849482	1846991	9606.ENSP00000312001	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
LRFN2	PDE7B	1852996	1849328	9606.ENSP00000345985	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
LINGO2	PDE4A	1849261	1846154	9606.ENSP00000310126	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LRRC15	1861473	1859403	9606.ENSP00000420295	9606.ENSP00000389128	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	LRRC33	1853199	1851058	9606.ENSP00000347689	9606.ENSP00000328625	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	LRIG3	1855486	1850865	9606.ENSP00000360502	9606.ENSP00000326759	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC4B	PDE9A	1857805	1847290	9606.ENSP00000373853	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
GPR124	PDE7A	1860597	1859054	9606.ENSP00000406367	9606.ENSP00000385632	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	GP1BA	1855486	1851142	9606.ENSP00000360502	9606.ENSP00000329380	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRRC69	1862089	1860238	9606.ENSP00000438284	9606.ENSP00000400803	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRIQ4	PDE4B	1852566	1851429	9606.ENSP00000342188	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRRTM3	1862089	1854320	9606.ENSP00000438284	9606.ENSP00000355187	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LRRC26	1861473	1855504	9606.ENSP00000420295	9606.ENSP00000360597	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC69	PDE4A	1860238	1846154	9606.ENSP00000400803	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC28	PDE4A	1848686	1846154	9606.ENSP00000304923	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	LINGO2	1849328	1849261	9606.ENSP00000310661	9606.ENSP00000310126	0	0	0	0	0.052	0.073	0	0.457	0.481
PODN	PDE11A	1849054	1846991	9606.ENSP00000308315	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC63	PDE4D	1864130	1852945	9606.ENSP00000469337	9606.ENSP00000345502	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	GPR123	1859054	1858023	9606.ENSP00000385632	9606.ENSP00000376384	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC15	PDE4A	1859403	1846154	9606.ENSP00000389128	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
ISLR2	PDE4C	1854369	1853199	9606.ENSP00000355402	9606.ENSP00000347689	0	0	0	0	0.052	0.073	0	0.457	0.481
LINGO3	PDE7B	1859003	1849328	9606.ENSP00000384979	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	LRRC52	1851429	1847510	9606.ENSP00000332116	9606.ENSP00000294818	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRRC8A	1862089	1844681	9606.ENSP00000438284	9606.ENSP00000259324	0	0	0	0	0.052	0.073	0	0.457	0.481
TCTE1	PDE7B	1855497	1849328	9606.ENSP00000360560	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC58	PDE6A	1847595	1844368	9606.ENSP00000295628	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC17	PDE7B	1852791	1849328	9606.ENSP00000344242	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LRRC70	1861473	1860156	9606.ENSP00000420295	9606.ENSP00000399441	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRTM1	PDE6A	1847525	1844368	9606.ENSP00000295057	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	ECM2	1859054	1852854	9606.ENSP00000385632	9606.ENSP00000344758	0	0	0	0	0.052	0.073	0	0.457	0.481
GP5	PDE4A	1850134	1846154	9606.ENSP00000319286	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC38	PDE4C	1856430	1853199	9606.ENSP00000365253	9606.ENSP00000347689	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRRC30	1862089	1857665	9606.ENSP00000438284	9606.ENSP00000372959	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	LRTM2	1855486	1848030	9606.ENSP00000360502	9606.ENSP00000299194	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE9A	ISLR	1847290	1843978	9606.ENSP00000291539	9606.ENSP00000249842	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC39	PDE9A	1852821	1847290	9606.ENSP00000344470	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
ENSG00000224963	PDE6C	1860040	1855486	9606.ENSP00000398003	9606.ENSP00000360502	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	LRRC4	1849328	1843959	9606.ENSP00000310661	9606.ENSP00000249363	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC8A	PDE6A	1844681	1844368	9606.ENSP00000259324	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE5A	LRRC8D	1853125	1852154	9606.ENSP00000347046	9606.ENSP00000338887	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRTM2	PDE6A	1846407	1844368	9606.ENSP00000274711	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC33	PDE11A	1851058	1846991	9606.ENSP00000328625	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC19	PDE5A	1857142	1853125	9606.ENSP00000369395	9606.ENSP00000347046	0	0	0	0	0.052	0.073	0	0.457	0.481
